|dates|Bernalillo_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Bernalillo_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Bernalillo_NewMexico_UnitedStates.AveragePrecipitation.data|Bernalillo_NewMexico_UnitedStates.AveragePrecipitation.missing|Bernalillo_NewMexico_UnitedStates.AverageWindDirection.data|Bernalillo_NewMexico_UnitedStates.AverageWindDirection.missing|Bernalillo_NewMexico_UnitedStates.AverageWindSpeed.data|Bernalillo_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|156.66666666666666|0|5.333333333333333|0
0|2021-10-18|0.0|0|0.0|0|150.41666666666666|0|8.916666666666666|0
0|2021-10-19|0.0|0|0.0|0|227.91666666666666|0|10.291666666666666|0
0|2021-10-20|0.0|0|0.0|0|111.25|0|4.416666666666667|0
0|2021-10-21|0.0|0|0.0|0|110.83333333333333|0|4.75|0
0|2021-10-22|0.0|0|0.0|0|100.41666666666667|0|5.5|0
0|2021-10-23|0.0|0|0.0|0|153.75|0|5.625|0
0|2021-10-24|0.0|0|0.0|0|178.33333333333334|0|5.541666666666667|0
0|2021-10-25|0.0|0|0.0|0|145.83333333333334|0|7.208333333333333|0
0|2021-10-26|0.0|0|0.0004166666666666667|0|232.5|0|16.125|0
0|2021-10-27|0.0004166666666666667|0|0.0|0|319.625|0|17.791666666666668|0
0|2021-10-28|0.0|0|0.0|0|217.08333333333334|0|6.791666666666667|0
0|2021-10-29|0.0|0|0.0|0|116.25|0|4.5|0
0|2021-10-30|0.0|0|0.0|0|88.72916666666667|0|2.9791666666666665|0
0|2021-10-31|0.0|0|0.0|0|135.41666666666666|0|9.208333333333334|0
0|2021-11-01|0.0|0|0.0|0|195.41666666666666|0|5.833333333333333|0
0|2021-11-02|0.0|0|0.0|0|185.91666666666666|0|4.229166666666667|0
0|2021-11-03|0.0|0|0.0|0|174.58333333333334|0|6.666666666666667|0
0|2021-11-04|0.0|0|0.0|0|69.58333333333333|0|4.125|0
0|2021-11-05|0.0|0|0.0|0|77.91666666666667|0|2.4583333333333335|0
0|2021-11-06|0.0|0|0.0|0|122.5|0|3.875|0
0|2021-11-07|0.0|0|0.0|0|118.125|0|3.6666666666666665|0
0|2021-11-08|0.0|0|0.0|0|154.16666666666666|0|6.208333333333333|0
0|2021-11-09|0.0|0|0.0|0|97.5|0|4.166666666666667|0
0|2021-11-10|0.0|0|0.0|0|321.25|0|12.75|0
0|2021-11-11|0.0|0|0.0|0|286.6666666666667|0|8.5625|0
0|2021-11-12|0.0|0|0.0|0|83.95833333333333|0|3.75|0
0|2021-11-13|0.0|0|0.0|0|173.22916666666666|0|5.229166666666667|0
0|2021-11-14|0.0|0|0.0|0|164.58333333333334|0|4.791666666666667|0
0|2021-11-15|0.0|0|0.0|0|174.58333333333334|0|3.7916666666666665|0
0|2021-11-16|0.0|0|0.0|0|142.91666666666666|0|4.625|0
0|2021-11-17|0.0|0|0.0|0|81.8125|0|8.5|0
0|2021-11-18|0.0|0|0.0|0|151.25|0|6.958333333333333|0
0|2021-11-19|0.0|0|0.0|0|89.16666666666667|0|3.375|0
0|2021-11-20|0.0|0|0.0|0|84.16666666666667|0|2.8333333333333335|0
0|2021-11-21|0.0|0|0.0|0|147.5|0|6.458333333333333|0
0|2021-11-22|0.0|0|0.0|0|106.25|0|2.5|0
0|2021-11-23|0.0|0|0.0|0|97.08333333333333|0|3.9583333333333335|0
0|2021-11-24|0.0033333333333333335|0|0.004791666666666667|0|181.04166666666666|0|6.763888888888889|0
0|2021-11-25|0.0016666666666666668|0|0.0|0|110.0|0|7.541666666666667|0
0|2021-11-26|0.0|0|0.0|0|92.08333333333333|0|2.2083333333333335|0
0|2021-11-27|0.0|0|0.0|0|165.0|0|7.291666666666667|0
0|2021-11-28|0.0|0|0.0|0|129.02083333333334|0|4.208333333333333|0
