|dates|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedCases.data|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Harrisonburg_Virginia_UnitedStates.NYT_ConfirmedCases.data|Harrisonburg_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-29|8469.0|0|8469.0|0|114.0|0|0.0|100
0|2021-11-30|8489.0|0|8489.0|0|114.0|0|0.0|100
0|2021-12-01|8503.0|0|8503.0|0|114.0|0|0.0|100
0|2021-12-02|8524.0|0|8524.0|0|114.0|0|0.0|100
0|2021-12-03|8537.0|0|8537.0|0|114.0|0|0.0|100
0|2021-12-04|8537.0|0|8537.0|0|114.0|0|0.0|100
0|2021-12-05|8537.0|0|8537.0|0|114.0|0|0.0|100
0|2021-12-06|8576.0|0|8576.0|0|114.0|0|0.0|100
0|2021-12-07|8584.0|0|8584.0|0|114.0|0|0.0|100
0|2021-12-08|8597.0|0|8597.0|0|114.0|0|0.0|100
0|2021-12-09|8617.0|0|8617.0|0|114.0|0|0.0|100
0|2021-12-10|8633.0|0|8633.0|0|114.0|0|0.0|100
0|2021-12-11|8633.0|0|8633.0|0|114.0|0|0.0|100
0|2021-12-12|8633.0|0|8633.0|0|114.0|0|0.0|100
0|2021-12-13|8682.0|0|8682.0|0|114.0|0|0.0|100
0|2021-12-14|8682.0|0|8698.0|0|114.0|0|0.0|100
0|2021-12-15|8714.0|0|8714.0|0|114.0|0|0.0|100
0|2021-12-16|8740.0|0|8740.0|0|114.0|0|0.0|100
0|2021-12-17|8760.0|0|8760.0|0|114.0|0|0.0|100
0|2021-12-18|8760.0|0|8760.0|0|114.0|0|0.0|100
0|2021-12-19|8760.0|0|8760.0|0|114.0|0|0.0|100
0|2021-12-20|8821.0|0|8821.0|0|116.0|0|0.0|100
0|2021-12-21|8840.0|0|8840.0|0|116.0|0|0.0|100
0|2021-12-22|8867.0|0|8867.0|0|116.0|0|0.0|100
0|2021-12-23|8880.0|0|8880.0|0|116.0|0|0.0|100
0|2021-12-24|8910.0|0|8910.0|0|116.0|0|0.0|100
0|2021-12-25|8910.0|0|8910.0|0|116.0|0|0.0|100
0|2021-12-26|8910.0|0|8910.0|0|116.0|0|0.0|100
0|2021-12-27|8951.0|0|8951.0|0|116.0|0|0.0|100
0|2021-12-28|8961.0|0|8961.0|0|116.0|0|0.0|100
0|2021-12-29|9009.0|0|9009.0|0|116.0|0|0.0|100
0|2021-12-30|9061.0|0|9061.0|0|116.0|0|0.0|100
0|2021-12-31|9061.0|0|9119.0|0|116.0|0|0.0|100
0|2022-01-01|9119.0|0|9119.0|0|116.0|0|0.0|100
0|2022-01-02|9119.0|0|9119.0|0|116.0|0|0.0|100
0|2022-01-03|9306.0|0|9306.0|0|116.0|0|0.0|100
0|2022-01-04|9397.0|0|9397.0|0|116.0|0|0.0|100
0|2022-01-05|9454.0|0|9454.0|0|116.0|0|0.0|100
0|2022-01-06|9589.0|0|9589.0|0|116.0|0|0.0|100
0|2022-01-07|9705.0|0|9705.0|0|116.0|0|0.0|100
0|2022-01-08|9705.0|0|9705.0|0|116.0|0|0.0|100
0|2022-01-09|9705.0|0|9705.0|0|116.0|0|0.0|100
0|2022-01-10|10145.0|0|10145.0|0|118.0|0|0.0|100
0|2022-01-11|10241.0|0|10241.0|0|118.0|0|0.0|100
0|2022-01-12|10354.0|0|10354.0|0|118.0|0|0.0|100
0|2022-01-13|10354.0|0|10488.0|0|118.0|0|0.0|100
0|2022-01-14|10596.0|0|10596.0|0|118.0|0|0.0|100
0|2022-01-15|10596.0|0|10596.0|0|118.0|0|0.0|100
0|2022-01-16|10596.0|0|10596.0|0|118.0|0|0.0|100
0|2022-01-17|10896.0|0|0.0|100|118.0|0|0.0|100
