|dates|Logan_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Logan_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Logan_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Logan_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Logan_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Logan_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Logan_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-18|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-19|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-20|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-21|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-22|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-23|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-24|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-25|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-26|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-27|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-28|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-29|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-30|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-10-31|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-01|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-02|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-03|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-04|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-05|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-06|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-07|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-08|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-09|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-10|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-11|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-12|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-13|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-14|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-15|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-16|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-17|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-18|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-19|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
