|dates|Bayamon_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Bayamon_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Bayamon_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Bayamon_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Bayamon_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-24|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-25|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-26|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-27|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-28|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-29|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-30|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-01-31|57058.0|0|4248.5|0|6.929934020046814|0|61306.5|0
0|2020-02-01|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-02|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-03|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-04|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-05|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-06|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-07|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-08|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-09|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-10|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-11|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-12|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-13|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-14|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-15|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-16|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-17|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-18|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-19|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-20|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-21|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-22|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-23|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-24|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-25|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-26|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-27|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-28|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-02-29|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-01|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-02|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-03|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-04|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-05|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-06|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-07|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-08|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-09|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-10|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-11|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-12|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-13|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-14|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-15|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-16|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-17|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-18|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-19|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-20|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-21|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-22|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-23|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-24|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-25|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-26|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-27|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-28|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-29|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-30|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-03-31|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-01|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-02|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-03|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-04|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-05|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-06|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-07|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-08|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-09|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-10|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-11|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-12|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-13|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-14|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-15|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-16|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-17|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-18|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-19|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-20|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-21|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-22|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-23|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-24|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-25|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-26|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-27|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-28|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-29|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-04-30|58716.0|0|3495.0|0|5.617977528089888|0|62211.0|0
0|2020-05-01|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-02|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-03|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-04|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-05|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-06|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-07|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-08|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-09|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-10|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-11|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-12|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-13|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-14|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-15|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-16|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-17|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-18|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-19|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-20|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-21|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-22|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-23|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-24|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-25|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-26|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-27|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-28|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-29|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-30|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-05-31|56621.0|0|6438.0|0|10.209486354049382|0|63059.0|0
0|2020-06-01|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-02|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-03|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-04|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-05|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-06|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-07|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-08|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-09|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-10|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-11|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-12|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-13|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-14|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-15|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-16|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-17|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-18|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-19|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-20|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-21|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-22|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-23|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-24|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-25|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-26|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-27|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-28|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-29|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-06-30|60016.0|0|5917.0|0|8.974261750564967|0|65933.0|0
0|2020-07-01|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-02|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-03|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-04|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-05|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-06|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-07|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-08|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-09|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-10|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-11|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-12|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-13|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-14|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-15|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-16|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-17|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-18|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-19|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-20|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-21|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-22|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-23|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-24|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-25|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-26|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-27|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-28|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-29|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-30|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-07-31|59609.0|0|4958.0|0|7.678845230535723|0|64567.0|0
0|2020-08-01|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-02|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-03|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-04|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-05|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-06|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-07|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-08|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-09|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-10|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-11|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-12|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-13|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-14|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-15|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-16|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-17|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-18|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-19|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-20|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-21|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-22|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-23|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-24|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-25|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-26|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-27|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-28|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-29|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-30|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-08-31|59001.0|0|5807.0|0|8.960313541538081|0|64808.0|0
0|2020-09-01|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-02|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-03|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-04|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-05|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-06|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-07|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-08|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-09|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-10|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-11|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-12|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-13|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-14|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-15|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-16|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-17|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-18|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-19|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-20|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-21|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-22|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-23|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-24|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-25|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-26|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-27|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-28|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-29|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-09-30|58268.0|0|6532.0|0|10.080246913580247|0|64800.0|0
0|2020-10-01|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-02|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-03|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-04|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-05|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-06|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-07|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-08|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-09|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-10|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-11|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-12|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-13|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-14|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-15|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-16|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-17|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-18|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-19|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-20|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-21|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-22|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-23|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-24|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-25|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-26|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-27|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-28|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-29|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-30|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-10-31|57746.0|0|5633.0|0|8.88780195332839|0|63379.0|0
0|2020-11-01|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-02|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-03|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-04|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-05|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-06|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-07|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-08|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-09|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-10|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-11|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-12|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-13|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-14|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-15|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-16|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-17|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-18|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-19|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-20|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-21|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-22|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-23|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-24|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-25|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-26|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-27|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-28|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-29|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
0|2020-11-30|56664.0|0|6147.0|0|9.786502364235563|0|62811.0|0
