|dates|VanZandt_Texas_UnitedStates.BLS_EmployedPopulation.data|VanZandt_Texas_UnitedStates.BLS_EmployedPopulation.missing|VanZandt_Texas_UnitedStates.BLS_UnemployedPopulation.data|VanZandt_Texas_UnitedStates.BLS_UnemployedPopulation.missing|VanZandt_Texas_UnitedStates.BLS_UnemploymentRate.data|VanZandt_Texas_UnitedStates.BLS_UnemploymentRate.missing|VanZandt_Texas_UnitedStates.BLS_LaborForcePopulation.data|VanZandt_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-13|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-14|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-15|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-16|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-17|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-18|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-19|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-20|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-21|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-22|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-23|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-24|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-25|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-26|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-27|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-28|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-29|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-11-30|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-01|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-02|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-03|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-04|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-05|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-06|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-07|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-08|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-09|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-10|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-11|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-12|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-13|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-14|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-15|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-16|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-17|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-18|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-19|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-20|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-21|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-22|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-23|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-24|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-25|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-26|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-27|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-28|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-29|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-30|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2021-12-31|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-01|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-02|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-03|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-04|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-05|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-06|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-07|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-08|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-09|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-10|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-11|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-12|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-13|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-14|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-15|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-16|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
0|2022-01-17|25185.0|0|1302.0|0|4.9156189828972705|0|26487.0|0
