|dates|Candler_Georgia_UnitedStates.JHU_ConfirmedCases.data|Candler_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Candler_Georgia_UnitedStates.NYT_ConfirmedCases.data|Candler_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Candler_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Candler_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Candler_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Candler_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-20|1561.0|0|1573.0|0|87.0|0|0.0|100
0|2021-11-21|1561.0|0|1573.0|0|87.0|0|0.0|100
0|2021-11-22|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-23|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-24|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-25|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-26|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-27|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-28|1562.0|0|1574.0|0|87.0|0|0.0|100
0|2021-11-29|1562.0|0|1574.0|0|89.0|0|0.0|100
0|2021-11-30|1562.0|0|1575.0|0|89.0|0|0.0|100
0|2021-12-01|1562.0|0|1575.0|0|90.0|0|0.0|100
0|2021-12-02|1562.0|0|1575.0|0|90.0|0|0.0|100
0|2021-12-03|1562.0|0|1575.0|0|90.0|0|0.0|100
0|2021-12-04|1562.0|0|1575.0|0|90.0|0|0.0|100
0|2021-12-05|1562.0|0|1575.0|0|90.0|0|0.0|100
0|2021-12-06|1564.0|0|1578.0|0|90.0|0|0.0|100
0|2021-12-07|1564.0|0|1578.0|0|90.0|0|0.0|100
0|2021-12-08|1564.0|0|1578.0|0|90.0|0|0.0|100
0|2021-12-09|1565.0|0|1579.0|0|90.0|0|0.0|100
0|2021-12-10|1566.0|0|1580.0|0|90.0|0|0.0|100
0|2021-12-11|1566.0|0|1580.0|0|90.0|0|0.0|100
0|2021-12-12|1566.0|0|1580.0|0|90.0|0|0.0|100
0|2021-12-13|1566.0|0|1580.0|0|90.0|0|0.0|100
0|2021-12-14|1566.0|0|1580.0|0|90.0|0|0.0|100
0|2021-12-15|1566.0|0|1580.0|0|90.0|0|0.0|100
0|2021-12-16|1567.0|0|1581.0|0|90.0|0|0.0|100
0|2021-12-17|1567.0|0|1581.0|0|90.0|0|0.0|100
0|2021-12-18|1567.0|0|1581.0|0|90.0|0|0.0|100
0|2021-12-19|1567.0|0|1581.0|0|90.0|0|0.0|100
0|2021-12-20|1569.0|0|1582.0|0|90.0|0|0.0|100
0|2021-12-21|1569.0|0|1582.0|0|90.0|0|0.0|100
0|2021-12-22|1572.0|0|1585.0|0|90.0|0|0.0|100
0|2021-12-23|1575.0|0|1588.0|0|90.0|0|0.0|100
0|2021-12-24|1577.0|0|1590.0|0|90.0|0|0.0|100
0|2021-12-25|1577.0|0|1590.0|0|90.0|0|0.0|100
0|2021-12-26|1577.0|0|1590.0|0|90.0|0|0.0|100
0|2021-12-27|1578.0|0|1591.0|0|90.0|0|0.0|100
0|2021-12-28|1590.0|0|1603.0|0|90.0|0|0.0|100
0|2021-12-29|1593.0|0|1606.0|0|90.0|0|0.0|100
0|2021-12-30|1606.0|0|1619.0|0|90.0|0|0.0|100
0|2021-12-31|1610.0|0|1623.0|0|90.0|0|0.0|100
0|2022-01-01|1610.0|0|1623.0|0|90.0|0|0.0|100
0|2022-01-02|1610.0|0|1623.0|0|90.0|0|0.0|100
0|2022-01-03|1610.0|0|1623.0|0|90.0|0|0.0|100
0|2022-01-04|1630.0|0|1643.0|0|90.0|0|0.0|100
0|2022-01-05|1640.0|0|1653.0|0|90.0|0|0.0|100
0|2022-01-06|1640.0|0|1653.0|0|90.0|0|0.0|100
0|2022-01-07|1640.0|0|1653.0|0|90.0|0|0.0|100
0|2022-01-08|1640.0|0|1653.0|0|90.0|0|0.0|100
0|2022-01-09|1640.0|0|1653.0|0|90.0|0|0.0|100
0|2022-01-10|1680.0|0|1693.0|0|91.0|0|0.0|100
0|2022-01-11|1700.0|0|1713.0|0|91.0|0|0.0|100
0|2022-01-12|1716.0|0|1729.0|0|91.0|0|0.0|100
0|2022-01-13|1716.0|0|1745.0|0|91.0|0|0.0|100
0|2022-01-14|1746.0|0|1759.0|0|91.0|0|0.0|100
0|2022-01-15|1746.0|0|1759.0|0|91.0|0|0.0|100
0|2022-01-16|1746.0|0|1759.0|0|91.0|0|0.0|100
0|2022-01-17|1759.0|0|0.0|100|91.0|0|0.0|100
