|dates|Prowers_Colorado_UnitedStates.BLS_EmployedPopulation.data|Prowers_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Prowers_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Prowers_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Prowers_Colorado_UnitedStates.BLS_UnemploymentRate.data|Prowers_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Prowers_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Prowers_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-18|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-19|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-20|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-21|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-22|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-23|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-24|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-25|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-26|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-27|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-28|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-29|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-30|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-10-31|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-01|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-02|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-03|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-04|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-05|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-06|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-07|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-08|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-09|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-10|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-11|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-12|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-13|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-14|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-15|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-16|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-17|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-18|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-19|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-20|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-21|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-22|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-23|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-24|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-25|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-26|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-27|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-28|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-29|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-11-30|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-01|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-02|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-03|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-04|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-05|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-06|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-07|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-08|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-09|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-10|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-11|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-12|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-13|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-14|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-15|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-16|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-17|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-18|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-19|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-20|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-21|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-22|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-23|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-24|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-25|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-26|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-27|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
