|dates|Jefferson_Colorado_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Colorado_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-08|66630.0|0|66630.0|0|939.0|0|0.0|100
0|2021-11-09|66827.0|0|66827.0|0|945.0|0|0.0|100
0|2021-11-10|66827.0|0|67092.0|0|945.0|0|0.0|100
0|2021-11-11|67533.0|0|67533.0|0|948.0|0|0.0|100
0|2021-11-12|67787.0|0|67787.0|0|954.0|0|0.0|100
0|2021-11-13|67787.0|0|67787.0|0|954.0|0|0.0|100
0|2021-11-14|67787.0|0|67787.0|0|954.0|0|0.0|100
0|2021-11-15|68651.0|0|68651.0|0|956.0|0|0.0|100
0|2021-11-16|68989.0|0|68989.0|0|963.0|0|0.0|100
0|2021-11-17|69322.0|0|69322.0|0|963.0|0|0.0|100
0|2021-11-18|69791.0|0|69791.0|0|966.0|0|0.0|100
0|2021-11-19|70228.0|0|70228.0|0|972.0|0|0.0|100
0|2021-11-20|70228.0|0|70228.0|0|972.0|0|0.0|100
0|2021-11-21|70228.0|0|70228.0|0|972.0|0|0.0|100
0|2021-11-22|71001.0|0|71001.0|0|972.0|0|0.0|100
0|2021-11-23|71294.0|0|71294.0|0|975.0|0|0.0|100
0|2021-11-24|71560.0|0|71560.0|0|980.0|0|0.0|100
0|2021-11-25|71935.0|0|71935.0|0|981.0|0|0.0|100
0|2021-11-26|72064.0|0|71935.0|0|981.0|0|0.0|100
0|2021-11-27|72064.0|0|71935.0|0|981.0|0|0.0|100
0|2021-11-28|72064.0|0|72064.0|0|981.0|0|0.0|100
0|2021-11-29|72659.0|0|72659.0|0|987.0|0|0.0|100
0|2021-11-30|72659.0|0|72952.0|0|987.0|0|0.0|100
0|2021-12-01|73180.0|0|73180.0|0|999.0|0|0.0|100
0|2021-12-02|73440.0|0|73440.0|0|1001.0|0|0.0|100
0|2021-12-03|73686.0|0|73563.0|0|1001.0|0|0.0|100
0|2021-12-04|73686.0|0|73686.0|0|1001.0|0|0.0|100
0|2021-12-05|73686.0|0|73686.0|0|1001.0|0|0.0|100
0|2021-12-06|74184.0|0|74184.0|0|1000.0|0|0.0|100
0|2021-12-07|74512.0|0|74512.0|0|1010.0|0|0.0|100
0|2021-12-08|74697.0|0|74697.0|0|1015.0|0|0.0|100
0|2021-12-09|74961.0|0|74961.0|0|1023.0|0|0.0|100
0|2021-12-10|75181.0|0|75181.0|0|1030.0|0|0.0|100
0|2021-12-11|75181.0|0|75181.0|0|1030.0|0|0.0|100
0|2021-12-12|75181.0|0|75181.0|0|1030.0|0|0.0|100
0|2021-12-13|75689.0|0|75689.0|0|1031.0|0|0.0|100
0|2021-12-14|75689.0|0|75824.0|0|1031.0|0|0.0|100
0|2021-12-15|75955.0|0|75955.0|0|1050.0|0|0.0|100
0|2021-12-16|76134.0|0|76134.0|0|1061.0|0|0.0|100
0|2021-12-17|76389.0|0|76389.0|0|1059.0|0|0.0|100
0|2021-12-18|76389.0|0|76389.0|0|1059.0|0|0.0|100
0|2021-12-19|76389.0|0|76389.0|0|1059.0|0|0.0|100
0|2021-12-20|76732.0|0|76732.0|0|1061.0|0|0.0|100
0|2021-12-21|77080.0|0|77080.0|0|1065.0|0|0.0|100
0|2021-12-22|77298.0|0|77298.0|0|1074.0|0|0.0|100
0|2021-12-23|77603.0|0|77603.0|0|1072.0|0|0.0|100
0|2021-12-24|78155.0|0|78155.0|0|1073.0|0|0.0|100
0|2021-12-25|78155.0|0|78155.0|0|1073.0|0|0.0|100
0|2021-12-26|78155.0|0|78155.0|0|1073.0|0|0.0|100
0|2021-12-27|79098.0|0|79098.0|0|1073.0|0|0.0|100
0|2021-12-28|79857.0|0|79857.0|0|1099.0|0|0.0|100
0|2021-12-29|80563.0|0|80563.0|0|1100.0|0|0.0|100
0|2021-12-30|81365.0|0|81365.0|0|1102.0|0|0.0|100
0|2021-12-31|82540.0|0|82540.0|0|1105.0|0|0.0|100
0|2022-01-01|82540.0|0|82540.0|0|1105.0|0|0.0|100
0|2022-01-02|82540.0|0|82540.0|0|1105.0|0|0.0|100
0|2022-01-03|85314.0|0|85314.0|0|1106.0|0|0.0|100
0|2022-01-04|86006.0|0|86006.0|0|1112.0|0|0.0|100
0|2022-01-05|86947.0|0|86947.0|0|1112.0|0|0.0|100
0|2022-01-06|87817.0|0|87817.0|0|1122.0|0|0.0|100
0|2022-01-07|88641.0|0|88641.0|0|1124.0|0|0.0|100
0|2022-01-08|88641.0|0|88641.0|0|1124.0|0|0.0|100
0|2022-01-09|88641.0|0|88641.0|0|1124.0|0|0.0|100
0|2022-01-10|93829.0|0|93829.0|0|1125.0|0|0.0|100
0|2022-01-11|95851.0|0|95851.0|0|1131.0|0|0.0|100
0|2022-01-12|96975.0|0|96975.0|0|1131.0|0|0.0|100
0|2022-01-13|96975.0|0|98226.0|0|1131.0|0|0.0|100
0|2022-01-14|99452.0|0|98839.0|0|1142.0|0|0.0|100
0|2022-01-15|99452.0|0|99452.0|0|1142.0|0|0.0|100
0|2022-01-16|99452.0|0|99452.0|0|1142.0|0|0.0|100
0|2022-01-17|102004.0|0|0.0|100|1143.0|0|0.0|100
