|dates|Tehama_California_UnitedStates.BLS_EmployedPopulation.data|Tehama_California_UnitedStates.BLS_EmployedPopulation.missing|Tehama_California_UnitedStates.BLS_UnemployedPopulation.data|Tehama_California_UnitedStates.BLS_UnemployedPopulation.missing|Tehama_California_UnitedStates.BLS_UnemploymentRate.data|Tehama_California_UnitedStates.BLS_UnemploymentRate.missing|Tehama_California_UnitedStates.BLS_LaborForcePopulation.data|Tehama_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-18|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-19|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-20|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-21|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-22|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-23|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-24|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-25|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-26|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-27|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-28|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-29|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-30|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-10-31|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-01|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-02|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-03|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-04|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-05|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-06|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-07|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-08|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-09|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-10|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-11|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-12|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-13|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-14|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-15|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-16|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-17|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-18|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-19|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-20|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-21|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-22|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-23|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-24|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-25|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-26|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-27|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-28|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-29|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-11-30|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-01|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-02|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-03|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-04|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-05|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-06|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-07|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-08|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-09|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-10|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-11|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-12|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-13|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-14|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-15|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-16|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-17|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-18|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-19|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-20|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-21|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-22|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-23|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-24|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-25|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-26|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-27|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-28|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-29|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-30|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2021-12-31|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-01|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-02|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-03|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-04|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-05|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-06|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-07|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-08|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-09|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-10|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-11|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-12|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-13|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-14|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-15|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-16|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
0|2022-01-17|23592.0|0|1741.0|0|6.872458848142739|0|25333.0|0
