|dates|Power_Idaho_UnitedStates.JHU_ConfirmedCases.data|Power_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Power_Idaho_UnitedStates.NYT_ConfirmedCases.data|Power_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Power_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Power_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Power_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Power_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-06|1111.0|0|1116.0|0|16.0|0|0.0|100
0|2021-12-07|1113.0|0|1117.0|0|16.0|0|0.0|100
0|2021-12-08|1114.0|0|1118.0|0|16.0|0|0.0|100
0|2021-12-09|1114.0|0|1118.0|0|17.0|0|0.0|100
0|2021-12-10|1114.0|0|1118.0|0|17.0|0|0.0|100
0|2021-12-11|1114.0|0|1118.0|0|17.0|0|0.0|100
0|2021-12-12|1114.0|0|1118.0|0|17.0|0|0.0|100
0|2021-12-13|1115.0|0|1119.0|0|17.0|0|0.0|100
0|2021-12-14|1115.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-15|1116.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-16|1116.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-17|1116.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-18|1116.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-19|1116.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-20|1116.0|0|1121.0|0|17.0|0|0.0|100
0|2021-12-21|1118.0|0|1122.0|0|17.0|0|0.0|100
0|2021-12-22|1118.0|0|1123.0|0|17.0|0|0.0|100
0|2021-12-23|1118.0|0|1134.0|0|17.0|0|0.0|100
0|2021-12-24|1118.0|0|1134.0|0|17.0|0|0.0|100
0|2021-12-25|1118.0|0|1134.0|0|17.0|0|0.0|100
0|2021-12-26|1118.0|0|1134.0|0|17.0|0|0.0|100
0|2021-12-27|1120.0|0|1136.0|0|17.0|0|0.0|100
0|2021-12-28|1122.0|0|1138.0|0|17.0|0|0.0|100
0|2021-12-29|1126.0|0|1140.0|0|17.0|0|0.0|100
0|2021-12-30|1129.0|0|1143.0|0|17.0|0|0.0|100
0|2021-12-31|1129.0|0|1143.0|0|17.0|0|0.0|100
0|2022-01-01|1129.0|0|1143.0|0|17.0|0|0.0|100
0|2022-01-02|1129.0|0|1143.0|0|17.0|0|0.0|100
0|2022-01-03|1133.0|0|1148.0|0|17.0|0|0.0|100
0|2022-01-04|1135.0|0|1150.0|0|17.0|0|0.0|100
0|2022-01-05|1136.0|0|1151.0|0|17.0|0|0.0|100
0|2022-01-06|1136.0|0|1151.0|0|17.0|0|0.0|100
0|2022-01-07|1138.0|0|1153.0|0|17.0|0|0.0|100
0|2022-01-08|1138.0|0|1153.0|0|17.0|0|0.0|100
0|2022-01-09|1138.0|0|1153.0|0|17.0|0|0.0|100
0|2022-01-10|1148.0|0|1163.0|0|17.0|0|0.0|100
0|2022-01-11|1150.0|0|1165.0|0|17.0|0|0.0|100
0|2022-01-12|1166.0|0|1184.0|0|17.0|0|0.0|100
0|2022-01-13|1166.0|0|1198.0|0|17.0|0|0.0|100
0|2022-01-14|1180.0|0|1198.0|0|17.0|0|0.0|100
0|2022-01-15|1180.0|0|1198.0|0|17.0|0|0.0|100
0|2022-01-16|1180.0|0|1198.0|0|17.0|0|0.0|100
0|2022-01-17|1180.0|0|0.0|100|17.0|0|0.0|100
