|dates|Lea_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Lea_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Lea_NewMexico_UnitedStates.AveragePrecipitation.data|Lea_NewMexico_UnitedStates.AveragePrecipitation.missing|Lea_NewMexico_UnitedStates.AverageWindDirection.data|Lea_NewMexico_UnitedStates.AverageWindDirection.missing|Lea_NewMexico_UnitedStates.AverageWindSpeed.data|Lea_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-11-21|0.0|0|0.0|0|183.85416666666666|0|13.546875|0
0|2021-11-22|0.0|0|0.0|0|230.57291666666666|0|8.104166666666666|0
0|2021-11-23|0.0|0|0.0|0|187.86458333333334|0|9.9375|0
0|2021-11-24|0.0|0|0.0|0|211.14583333333334|0|11.052083333333334|0
0|2021-11-25|0.0|0|0.0|0|106.82291666666667|0|13.369791666666666|0
0|2021-11-26|0.0|0|0.0|0|205.26041666666666|0|8.458333333333334|0
0|2021-11-27|0.0|0|0.0010416666666666667|0|223.02083333333334|0|6.541666666666667|0
0|2021-11-28|0.0|0|0.0|0|244.11458333333334|0|9.119791666666666|0
0|2021-11-29|0.0|0|0.0|0|215.52083333333334|0|7.609375|0
0|2021-11-30|0.0|0|0.0|0|271.3020833333333|0|8.458333333333334|0
0|2021-12-01|0.0|0|0.0|0|214.42708333333334|0|7.78125|0
0|2021-12-02|0.0|0|0.0|0|260.46875|0|8.807291666666666|0
0|2021-12-03|0.0|0|0.0|0|244.94791666666666|0|11.822916666666666|0
0|2021-12-04|0.0|0|0.0|0|231.04166666666666|0|8.03125|0
0|2021-12-05|0.0|0|0.0|0|235.15625|0|11.317708333333334|0
0|2021-12-06|0.0|0|0.0|0|130.57291666666666|0|12.59375|0
0|2021-12-07|0.0|0|0.0|0|232.1875|0|9.567708333333334|0
0|2021-12-08|0.0|0|0.0|0|238.33333333333334|0|10.484375|0
0|2021-12-09|0.0|0|0.0|0|227.65625|0|13.875|0
0|2021-12-10|0.0|0|0.0|0|248.125|0|20.208333333333332|0
0|2021-12-11|0.0|0|0.0|0|212.8125|0|8.625|0
0|2021-12-12|0.0|0|0.0|0|198.02083333333334|0|9.427083333333334|0
0|2021-12-13|0.0|0|0.0|0|218.38541666666666|0|8.770833333333334|0
0|2021-12-14|0.0|0|0.0|0|194.89583333333334|0|9.942708333333334|0
0|2021-12-15|0.0|0|0.0|0|199.11458333333334|0|15.526041666666666|0
0|2021-12-16|0.0|0|0.0|0|179.32291666666666|0|7.494791666666667|0
0|2021-12-17|0.0|0|0.0|0|168.4375|0|6.234375|0
0|2021-12-18|0.0|0|0.0|0|133.80208333333334|0|12.989583333333334|0
0|2021-12-19|0.0|0|0.0|0|128.85416666666666|0|6.104166666666667|0
0|2021-12-20|0.0|0|0.0|0|245.15625|0|8.354166666666666|0
0|2021-12-21|0.0|0|0.0|0|263.2291666666667|0|10.932291666666666|0
0|2021-12-22|0.0|0|0.0|0|274.6354166666667|0|13.755208333333334|0
0|2021-12-23|0.0|0|0.0|0|235.20833333333334|0|11.40625|0
0|2021-12-24|0.0|0|0.0|0|226.51041666666666|0|14.135416666666666|0
0|2021-12-25|0.0|0|0.0|0|216.51041666666666|0|18.276041666666668|0
0|2021-12-26|0.0|0|0.0|0|215.41666666666666|0|14.348958333333334|0
0|2021-12-27|0.0|0|0.0|0|230.15625|0|11.572916666666666|0
0|2021-12-28|0.0|0|0.0|0|242.03125|0|19.098958333333332|0
0|2021-12-29|0.0|0|0.0|0|243.75|0|15.692708333333334|0
0|2021-12-30|0.0|0|0.0|0|228.07291666666666|0|12.78125|0
0|2021-12-31|0.0|0|0.0025|0|216.09375|0|11.708333333333334|0
0|2022-01-01|0.0|0|0.00020833333333333335|0|225.10416666666666|0|22.567708333333332|0
0|2022-01-02|0.0|0|0.0|0|262.6388888888889|0|9.545138888888888|0
0|2022-01-03|0.0|0|0.0|0|213.95833333333334|0|10.036458333333334|0
0|2022-01-04|0.0|0|0.0|0|251.66666666666666|0|12.911458333333334|0
0|2022-01-05|0.0|0|0.0|0|223.4375|0|10.5|0
0|2022-01-06|0.0|0|0.0|0|135.46875|0|11.119791666666666|0
0|2022-01-07|0.0|0|0.0|0|172.34375|0|8.713541666666666|0
0|2022-01-08|0.0|0|0.0|0|223.22916666666666|0|13.755208333333334|0
0|2022-01-09|0.0|0|0.0|0|216.14583333333334|0|13.28125|0
0|2022-01-10|0.0|0|0.0|0|234.16666666666666|0|5.864583333333333|0
0|2022-01-11|0.0|0|0.0|0|128.07291666666666|0|6.927083333333333|0
0|2022-01-12|0.0|0|0.0|0|289.375|0|8.661458333333334|0
0|2022-01-13|0.0|0|0.0|0|196.71875|0|6.515625|0
0|2022-01-14|0.0|0|0.0|0|188.4375|0|17.973958333333332|0
0|2022-01-15|0.0|0|0.0|0|306.09375|0|17.359375|0
0|2022-01-16|0.0|0|0.0|0|272.3958333333333|0|9.197916666666666|0
0|2022-01-17|0.0|0|0.0|0|216.92708333333334|0|8.619791666666666|0
