|dates|Pottawatomie_Kansas_UnitedStates.BLS_EmployedPopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Pottawatomie_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Pottawatomie_Kansas_UnitedStates.BLS_UnemploymentRate.data|Pottawatomie_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Pottawatomie_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-18|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-19|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-20|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-21|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-22|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-23|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-24|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-25|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-26|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-27|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-28|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-29|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-30|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-10-31|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-01|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-02|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-03|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-04|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-05|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-06|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-07|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-08|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-09|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-10|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-11|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-12|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-13|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-14|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-15|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-16|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-17|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-18|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-19|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-20|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-21|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-22|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-23|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-24|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-25|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-26|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-27|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-28|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-29|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-11-30|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-01|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-02|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-03|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-04|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-05|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-06|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-07|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-08|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-09|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-10|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-11|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-12|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-13|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-14|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-15|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-16|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-17|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-18|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-19|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-20|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-21|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-22|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-23|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-24|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-25|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-26|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-27|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-28|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-29|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
