|dates|ElPaso_Colorado_UnitedStates.BLS_EmployedPopulation.data|ElPaso_Colorado_UnitedStates.BLS_EmployedPopulation.missing|ElPaso_Colorado_UnitedStates.BLS_UnemployedPopulation.data|ElPaso_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|ElPaso_Colorado_UnitedStates.BLS_UnemploymentRate.data|ElPaso_Colorado_UnitedStates.BLS_UnemploymentRate.missing|ElPaso_Colorado_UnitedStates.BLS_LaborForcePopulation.data|ElPaso_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-18|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-19|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-20|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-21|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-22|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-23|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-24|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-25|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-26|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-27|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-28|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-29|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-30|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-10-31|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-01|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-02|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-03|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-04|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-05|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-06|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-07|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-08|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-09|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-10|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-11|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-12|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-13|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-14|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-15|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-16|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-17|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-18|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-19|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-20|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-21|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-22|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-23|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-24|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-25|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-26|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-27|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-28|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-29|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-11-30|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-01|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-02|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-03|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-04|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-05|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-06|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-07|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-08|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-09|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-10|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-11|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-12|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-13|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-14|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-15|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-16|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-17|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-18|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-19|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-20|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-21|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-22|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-23|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-24|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-25|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-26|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-27|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-28|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-29|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-30|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2021-12-31|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-01|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
