|dates|Hormigueros_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Hormigueros_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Hormigueros_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Hormigueros_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Hormigueros_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-02|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-03|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-04|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-05|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-06|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-07|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-08|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-09|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-10|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-11|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-12|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-13|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-14|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-15|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-16|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-17|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-18|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-19|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-20|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-21|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-22|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-23|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-24|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-25|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-26|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-27|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-28|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-29|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-30|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-01-31|4589.0|0|523.5|0|10.23960880195599|0|5112.5|0
0|2020-02-01|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-02|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-03|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-04|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-05|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-06|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-07|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-08|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-09|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-10|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-11|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-12|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-13|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-14|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-15|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-16|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-17|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-18|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-19|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-20|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-21|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-22|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-23|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-24|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-25|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-26|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-27|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-28|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-02-29|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-01|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-02|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-03|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-04|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-05|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-06|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-07|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-08|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-09|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-10|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-11|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-12|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-13|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-14|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-15|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-16|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-17|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-18|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-19|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-20|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-21|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-22|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-23|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-24|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-25|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-26|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-27|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
