|dates|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.data|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.missing|Pasco_Florida_UnitedStates.NYT_ConfirmedCases.data|Pasco_Florida_UnitedStates.NYT_ConfirmedCases.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|79003.0|0|78642.0|0|802.0|0|0.0|100
0|2021-10-18|79003.0|0|78642.0|0|802.0|0|0.0|100
0|2021-10-19|79003.0|0|78642.0|0|802.0|0|0.0|100
0|2021-10-20|79003.0|0|78642.0|0|802.0|0|0.0|100
0|2021-10-21|79003.0|0|78642.0|0|802.0|0|0.0|100
0|2021-10-22|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-23|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-24|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-25|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-26|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-27|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-28|79268.0|0|78907.0|0|802.0|0|0.0|100
0|2021-10-29|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-10-30|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-10-31|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-11-01|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-11-02|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-11-03|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-11-04|79503.0|0|79142.0|0|802.0|0|0.0|100
0|2021-11-05|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-06|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-07|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-08|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-09|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-10|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-11|79725.0|0|79364.0|0|802.0|0|0.0|100
0|2021-11-12|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-13|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-14|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-15|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-16|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-17|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-18|79914.0|0|79553.0|0|802.0|0|0.0|100
0|2021-11-19|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-20|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-21|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-22|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-23|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-24|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-25|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-26|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-27|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-28|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-29|80128.0|0|79767.0|0|802.0|0|0.0|100
0|2021-11-30|80303.0|0|79942.0|0|802.0|0|0.0|100
0|2021-12-01|80303.0|0|79942.0|0|802.0|0|0.0|100
0|2021-12-02|80303.0|0|79942.0|0|802.0|0|0.0|100
0|2021-12-03|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-04|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-05|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-06|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-07|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-08|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-09|80537.0|0|80176.0|0|802.0|0|0.0|100
0|2021-12-10|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-11|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-12|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-13|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-14|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-15|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-16|80825.0|0|80464.0|0|802.0|0|0.0|100
0|2021-12-17|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-18|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-19|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-20|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-21|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-22|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-23|81220.0|0|80859.0|0|802.0|0|0.0|100
0|2021-12-24|81220.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-25|82193.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-26|82193.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-27|82193.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-28|82193.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-29|82193.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-30|82193.0|0|81832.0|0|802.0|0|0.0|100
0|2021-12-31|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-01|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-02|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-03|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-04|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-05|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-06|85590.0|0|85229.0|0|802.0|0|0.0|100
0|2022-01-07|91837.0|0|91476.0|0|802.0|0|0.0|100
0|2022-01-08|91837.0|0|91476.0|0|802.0|0|0.0|100
0|2022-01-09|91837.0|0|91476.0|0|802.0|0|0.0|100
0|2022-01-10|91837.0|0|91476.0|0|802.0|0|0.0|100
0|2022-01-11|91837.0|0|91476.0|0|802.0|0|0.0|100
0|2022-01-12|91837.0|0|91476.0|0|1624.0|0|0.0|100
0|2022-01-13|91837.0|0|91476.0|0|1624.0|0|0.0|100
0|2022-01-14|91837.0|0|99718.0|0|1624.0|0|0.0|100
0|2022-01-15|100079.0|0|99718.0|0|1624.0|0|0.0|100
0|2022-01-16|100079.0|0|99718.0|0|1624.0|0|0.0|100
0|2022-01-17|100079.0|0|0.0|100|1624.0|0|0.0|100
