|dates|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Muhlenberg_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Muhlenberg_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-08|5737.0|0|5737.0|0|93.0|0|0.0|100
0|2021-11-09|5741.0|0|5741.0|0|93.0|0|0.0|100
0|2021-11-10|5754.0|0|5754.0|0|93.0|0|0.0|100
0|2021-11-11|5754.0|0|5754.0|0|93.0|0|0.0|100
0|2021-11-12|5763.0|0|5763.0|0|94.0|0|0.0|100
0|2021-11-13|5763.0|0|5763.0|0|94.0|0|0.0|100
0|2021-11-14|5763.0|0|5763.0|0|94.0|0|0.0|100
0|2021-11-15|5779.0|0|5779.0|0|94.0|0|0.0|100
0|2021-11-16|5784.0|0|5784.0|0|94.0|0|0.0|100
0|2021-11-17|5795.0|0|5795.0|0|94.0|0|0.0|100
0|2021-11-18|5810.0|0|5810.0|0|94.0|0|0.0|100
0|2021-11-19|5809.0|0|5809.0|0|96.0|0|0.0|100
0|2021-11-20|5809.0|0|5809.0|0|96.0|0|0.0|100
0|2021-11-21|5809.0|0|5809.0|0|96.0|0|0.0|100
0|2021-11-22|5831.0|0|5831.0|0|97.0|0|0.0|100
0|2021-11-23|5835.0|0|5835.0|0|97.0|0|0.0|100
0|2021-11-24|5845.0|0|5845.0|0|97.0|0|0.0|100
0|2021-11-25|5845.0|0|5845.0|0|97.0|0|0.0|100
0|2021-11-26|5845.0|0|5845.0|0|97.0|0|0.0|100
0|2021-11-27|5845.0|0|5845.0|0|97.0|0|0.0|100
0|2021-11-28|5845.0|0|5845.0|0|97.0|0|0.0|100
0|2021-11-29|5886.0|0|5886.0|0|97.0|0|0.0|100
0|2021-11-30|5915.0|0|5915.0|0|97.0|0|0.0|100
0|2021-12-01|5941.0|0|5941.0|0|97.0|0|0.0|100
0|2021-12-02|5969.0|0|5969.0|0|97.0|0|0.0|100
0|2021-12-03|5987.0|0|5987.0|0|97.0|0|0.0|100
0|2021-12-04|5987.0|0|5987.0|0|97.0|0|0.0|100
0|2021-12-05|5987.0|0|5987.0|0|97.0|0|0.0|100
0|2021-12-06|6019.0|0|6019.0|0|97.0|0|0.0|100
0|2021-12-07|6042.0|0|6042.0|0|97.0|0|0.0|100
0|2021-12-08|6069.0|0|6069.0|0|97.0|0|0.0|100
0|2021-12-09|6093.0|0|6093.0|0|97.0|0|0.0|100
0|2021-12-10|6108.0|0|6108.0|0|97.0|0|0.0|100
0|2021-12-11|6108.0|0|6108.0|0|97.0|0|0.0|100
0|2021-12-12|6108.0|0|6108.0|0|97.0|0|0.0|100
0|2021-12-13|6147.0|0|6147.0|0|98.0|0|0.0|100
0|2021-12-14|6147.0|0|6164.0|0|98.0|0|0.0|100
0|2021-12-15|6188.0|0|6188.0|0|98.0|0|0.0|100
0|2021-12-16|6204.0|0|6204.0|0|98.0|0|0.0|100
0|2021-12-17|6222.0|0|6222.0|0|98.0|0|0.0|100
0|2021-12-18|6222.0|0|6222.0|0|98.0|0|0.0|100
0|2021-12-19|6222.0|0|6222.0|0|98.0|0|0.0|100
0|2021-12-20|6259.0|0|6259.0|0|99.0|0|0.0|100
0|2021-12-21|6276.0|0|6276.0|0|99.0|0|0.0|100
0|2021-12-22|6291.0|0|6291.0|0|99.0|0|0.0|100
0|2021-12-23|6291.0|0|6291.0|0|99.0|0|0.0|100
0|2021-12-24|6291.0|0|6291.0|0|99.0|0|0.0|100
0|2021-12-25|6291.0|0|6291.0|0|99.0|0|0.0|100
0|2021-12-26|6291.0|0|6291.0|0|99.0|0|0.0|100
0|2021-12-27|6358.0|0|6358.0|0|100.0|0|0.0|100
0|2021-12-28|6384.0|0|6384.0|0|101.0|0|0.0|100
0|2021-12-29|6426.0|0|6426.0|0|101.0|0|0.0|100
0|2021-12-30|6426.0|0|6426.0|0|101.0|0|0.0|100
0|2021-12-31|6426.0|0|6426.0|0|101.0|0|0.0|100
0|2022-01-01|6426.0|0|6426.0|0|101.0|0|0.0|100
0|2022-01-02|6426.0|0|6426.0|0|101.0|0|0.0|100
0|2022-01-03|6578.0|0|6578.0|0|101.0|0|0.0|100
0|2022-01-04|6633.0|0|6633.0|0|101.0|0|0.0|100
0|2022-01-05|6704.0|0|6704.0|0|101.0|0|0.0|100
0|2022-01-06|6781.0|0|6781.0|0|101.0|0|0.0|100
0|2022-01-07|6860.0|0|6860.0|0|101.0|0|0.0|100
0|2022-01-08|6860.0|0|6860.0|0|101.0|0|0.0|100
0|2022-01-09|6860.0|0|6860.0|0|101.0|0|0.0|100
0|2022-01-10|6973.0|0|6973.0|0|102.0|0|0.0|100
0|2022-01-11|7056.0|0|7056.0|0|102.0|0|0.0|100
0|2022-01-12|7139.0|0|7139.0|0|102.0|0|0.0|100
0|2022-01-13|7139.0|0|7218.0|0|102.0|0|0.0|100
0|2022-01-14|7335.0|0|7335.0|0|102.0|0|0.0|100
0|2022-01-15|7335.0|0|7335.0|0|102.0|0|0.0|100
0|2022-01-16|7335.0|0|7335.0|0|102.0|0|0.0|100
0|2022-01-17|7335.0|0|0.0|100|102.0|0|0.0|100
