|dates|Washington_Indiana_UnitedStates.AveragePrecipitationTotal.data|Washington_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Washington_Indiana_UnitedStates.AveragePrecipitation.data|Washington_Indiana_UnitedStates.AveragePrecipitation.missing|Washington_Indiana_UnitedStates.AverageWindDirection.data|Washington_Indiana_UnitedStates.AverageWindDirection.missing|Washington_Indiana_UnitedStates.AverageWindSpeed.data|Washington_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-14|0.0|0|0.0004166666666666667|0|235.625|0|11.5625|0
0|2021-11-15|0.0004166666666666667|0|0.0|0|171.875|0|5.8125|0
0|2021-11-16|0.0|0|0.0|0|115.55555555555556|0|4.777777777777778|0
0|2021-11-17|0.0|0|0.0|0|186.66666666666666|0|13.583333333333334|0
0|2021-11-18|0.005138888888888889|0|0.013194444444444444|0|289.875|0|10.381944444444445|0
0|2021-11-19|0.0004166666666666667|0|0.0|0|95.79166666666667|0|4.833333333333333|0
0|2021-11-20|0.0|0|0.00125|0|148.75|0|6.625|0
0|2021-11-21|0.0033333333333333335|0|0.013166666666666669|0|181.6736111111111|0|4.824305555555555|0
0|2021-11-22|0.012083333333333333|0|0.0|0|247.2222222222222|0|5.0625|0
0|2021-11-23|0.0|0|0.0|0|87.08333333333333|0|2.7916666666666665|0
0|2021-11-24|0.0|0|0.0|0|153.33333333333334|0|8.708333333333334|0
0|2021-11-25|0.0004166666666666667|0|0.013229166666666669|0|236.4236111111111|0|11.368055555555555|0
0|2021-11-26|0.015|0|0.0|0|198.4027777777778|0|6.298611111111111|0
0|2021-11-27|0.0|0|0.0|0|182.91666666666666|0|7.333333333333333|0
0|2021-11-28|0.0|0|0.0|0|267.9166666666667|0|8.166666666666666|0
0|2021-11-29|0.0|0|0.0|0|135.14583333333334|0|5.875|0
0|2021-11-30|0.0|0|0.0|0|171.66666666666666|0|5.208333333333333|0
0|2021-12-01|0.0|0|0.0|0|152.91666666666666|0|6.1875|0
0|2021-12-02|0.0|0|0.0|0|226.31944444444446|0|9.493055555555555|0
0|2021-12-03|0.0|0|0.0|0|102.5|0|2.9583333333333335|0
0|2021-12-04|0.0|0|0.0|0|88.75|0|5.833333333333333|0
0|2021-12-05|0.0|0|0.005833333333333334|0|133.40277777777777|0|10.104166666666666|0
0|2021-12-06|0.011527777777777777|0|0.025262896825396827|0|265.0446428571429|0|11.121527777777777|0
0|2021-12-07|0.005833333333333334|0|0.0|0|132.91666666666666|0|3.75|0
0|2021-12-08|0.0|0|0.0|0|152.5|0|5.041666666666667|0
0|2021-12-09|0.0|0|0.0|0|146.66666666666666|0|9.125|0
0|2021-12-10|0.0|0|0.005190972222222222|0|158.57638888888889|0|9.065972222222221|0
0|2021-12-11|0.03875|0|0.021875000000000002|0|232.50496031746033|0|15.054563492063492|0
0|2021-12-12|0.0016666666666666668|0|0.0|0|140.83333333333334|0|4.333333333333333|0
0|2021-12-13|0.0|0|0.0|0|143.33333333333334|0|5.083333333333333|0
0|2021-12-14|0.0|0|0.0|0|87.08333333333333|0|4.0|0
0|2021-12-15|0.0|0|0.0|0|172.08333333333334|0|10.791666666666666|0
0|2021-12-16|0.0|0|0.008819444444444446|0|191.09027777777774|0|11.271527777777777|0
0|2021-12-17|0.012083333333333333|0|0.016041666666666666|0|92.81250000000001|0|5.284722222222222|0
0|2021-12-18|0.010833333333333334|0|0.0017708333333333332|0|236.71527777777774|0|8.154166666666667|0
0|2021-12-19|0.00125|0|0.0|0|149.23611111111111|0|5.979166666666667|0
0|2021-12-20|0.0|0|0.0|0|21.25|0|0.7291666666666666|0
0|2021-12-21|0.0|0|0.0|0|132.08333333333334|0|4.291666666666667|0
0|2021-12-22|0.0|0|0.0|0|184.58333333333334|0|4.541666666666667|0
0|2021-12-23|0.0|0|0.0|0|152.91666666666666|0|8.708333333333334|0
0|2021-12-24|0.0|0|0.0|0|186.45833333333334|0|13.416666666666666|0
0|2021-12-25|0.0|0|0.0|0|231.8472222222222|0|12.590277777777779|0
0|2021-12-26|0.0|0|0.0|0|110.41666666666667|0|4.909722222222222|0
0|2021-12-27|0.0|0|0.0|0|224.85416666666666|0|10.458333333333334|0
0|2021-12-28|0.0020833333333333333|0|0.01638888888888889|0|167.80555555555557|0|8.777777777777779|0
0|2021-12-29|0.008611111111111111|0|0.010833333333333334|0|133.46527777777777|0|4.416666666666667|0
0|2021-12-30|0.000625|0|0.0|0|158.75|0|3.3715277777777772|0
0|2021-12-31|0.0|0|0.009930555555555555|0|162.43055555555557|0|7.930555555555556|0
0|2022-01-01|0.0072499999999999995|0|0.05986805555555555|0|188.59027777777774|0|5.145833333333333|0
0|2022-01-02|0.030208333333333334|0|0.002423611111111111|0|299.81944444444446|0|9.94513888888889|0
0|2022-01-03|0.0004166666666666667|0|0.0|0|192.20833333333334|0|5.25|0
0|2022-01-04|0.0|0|0.0|0|148.16666666666666|0|8.895833333333334|0
0|2022-01-05|0.0|0|0.0|0|244.52083333333334|0|15.625|0
0|2022-01-06|0.0|0|0.0034166666666666664|0|290.88194444444446|0|7.230555555555555|0
0|2022-01-07|0.004583333333333333|0|0.0|0|185.83333333333334|0|5.770833333333333|0
0|2022-01-08|0.0|0|0.013750000000000004|0|142.91666666666666|0|8.458333333333334|0
0|2022-01-09|0.014583333333333332|0|0.03963194444444445|0|239.3125|0|8.816666666666666|0
0|2022-01-10|0.005833333333333334|0|0.0|0|263.875|0|7.729166666666667|0
0|2022-01-11|0.0|0|0.0|0|175.58333333333334|0|7.0|0
0|2022-01-12|0.0|0|0.0|0|198.33333333333334|0|9.416666666666666|0
0|2022-01-13|0.0|0|0.0|0|182.89583333333334|0|5.645833333333333|0
0|2022-01-14|0.0|0|0.0|0|126.04166666666669|0|6.013888888888888|0
0|2022-01-15|0.0|0|0.0|0|49.5625|0|10.493055555555555|0
0|2022-01-16|0.0|0|0.0014583333333333334|0|156.41666666666666|0|7.645833333333333|0
0|2022-01-17|0.0008333333333333334|0|0.0|0|275.52777777777777|0|11.229166666666666|0
