|dates|BoxButte_Nebraska_UnitedStates.BLS_EmployedPopulation.data|BoxButte_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|BoxButte_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|BoxButte_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|BoxButte_Nebraska_UnitedStates.BLS_UnemploymentRate.data|BoxButte_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|BoxButte_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|BoxButte_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-06|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-07|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-08|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-09|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-10|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-11|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-12|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-13|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-14|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-15|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-16|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-17|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-18|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-19|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-20|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-21|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-22|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-23|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-24|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-25|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-26|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-27|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-28|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-29|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-11-30|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-01|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-02|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-03|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-04|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-05|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-06|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-07|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-08|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-09|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-10|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-11|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-12|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-13|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-14|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-15|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-16|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-17|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-18|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-19|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-20|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-21|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-22|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-23|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-24|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-25|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-26|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-27|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-28|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-29|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-30|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2021-12-31|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-01|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-02|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-03|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-04|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-05|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-06|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-07|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-08|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-09|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-10|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-11|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-12|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-13|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-14|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-15|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-16|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
0|2022-01-17|5107.0|0|114.0|0|2.1834897529208965|0|5221.0|0
