|dates|Borden_Texas_UnitedStates.BLS_EmployedPopulation.data|Borden_Texas_UnitedStates.BLS_EmployedPopulation.missing|Borden_Texas_UnitedStates.BLS_UnemployedPopulation.data|Borden_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Borden_Texas_UnitedStates.BLS_UnemploymentRate.data|Borden_Texas_UnitedStates.BLS_UnemploymentRate.missing|Borden_Texas_UnitedStates.BLS_LaborForcePopulation.data|Borden_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-18|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-19|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-20|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-21|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-22|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-23|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-24|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-25|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-26|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-27|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-28|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-29|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-30|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-10-31|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-01|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-02|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-03|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-04|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-05|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-06|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-07|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-08|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-09|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-10|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-11|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-12|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-13|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-14|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-15|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-16|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-17|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-18|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-19|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-20|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-21|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-22|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-23|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-24|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-25|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-26|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-27|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-28|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-29|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-11-30|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-01|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-02|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-03|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-04|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-05|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-06|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-07|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-08|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-09|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-10|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-11|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-12|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-13|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-14|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-15|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-16|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-17|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-18|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-19|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-20|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-21|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-22|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-23|473.0|0|13.0|0|2.674897119341564|0|486.0|0
