|dates|Osage_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Osage_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Osage_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Osage_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Osage_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Osage_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Osage_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Osage_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-23|7089.0|0|7089.0|0|127.0|0|0.0|100
0|2021-11-24|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-11-25|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-11-26|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-11-27|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-11-28|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-11-29|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-11-30|7155.0|0|7155.0|0|127.0|0|0.0|100
0|2021-12-01|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-02|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-03|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-04|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-05|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-06|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-07|7218.0|0|7218.0|0|127.0|0|0.0|100
0|2021-12-08|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-09|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-10|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-11|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-12|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-13|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-14|7318.0|0|7318.0|0|127.0|0|0.0|100
0|2021-12-15|7318.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-16|7398.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-17|7398.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-18|7398.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-19|7398.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-20|7398.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-21|7398.0|0|7398.0|0|127.0|0|0.0|100
0|2021-12-22|7493.0|0|7493.0|0|127.0|0|0.0|100
0|2021-12-23|7493.0|0|7493.0|0|139.0|0|0.0|100
0|2021-12-24|7493.0|0|7493.0|0|139.0|0|0.0|100
0|2021-12-25|7493.0|0|7493.0|0|139.0|0|0.0|100
0|2021-12-26|7493.0|0|7493.0|0|139.0|0|0.0|100
0|2021-12-27|7493.0|0|7493.0|0|139.0|0|0.0|100
0|2021-12-28|7493.0|0|7493.0|0|139.0|0|0.0|100
0|2021-12-29|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2021-12-30|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2021-12-31|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2022-01-01|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2022-01-02|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2022-01-03|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2022-01-04|7556.0|0|7556.0|0|139.0|0|0.0|100
0|2022-01-05|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-06|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-07|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-08|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-09|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-10|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-11|7975.0|0|7975.0|0|141.0|0|0.0|100
0|2022-01-12|8351.0|0|8351.0|0|141.0|0|0.0|100
0|2022-01-13|8351.0|0|8351.0|0|141.0|0|0.0|100
0|2022-01-14|8351.0|0|8351.0|0|141.0|0|0.0|100
0|2022-01-15|8351.0|0|8351.0|0|141.0|0|0.0|100
0|2022-01-16|8351.0|0|8351.0|0|141.0|0|0.0|100
0|2022-01-17|8351.0|0|0.0|100|141.0|0|0.0|100
