|dates|Macon_Illinois_UnitedStates.BLS_EmployedPopulation.data|Macon_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Macon_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Macon_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Macon_Illinois_UnitedStates.BLS_UnemploymentRate.data|Macon_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Macon_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Macon_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-06|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-07|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-08|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-09|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-10|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-11|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-12|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-13|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-14|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-15|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-16|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-17|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-18|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-19|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-20|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-21|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-22|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-23|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-24|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-25|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-26|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-27|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-28|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-29|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-11-30|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-01|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-02|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-03|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-04|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-05|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-06|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-07|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-08|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-09|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-10|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-11|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-12|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-13|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-14|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-15|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-16|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-17|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-18|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-19|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-20|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-21|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-22|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-23|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-24|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-25|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-26|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-27|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-28|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-29|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-30|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2021-12-31|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-01|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-02|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-03|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-04|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-05|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-06|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-07|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-08|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-09|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-10|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-11|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-12|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-13|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-14|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-15|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-16|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
0|2022-01-17|42869.0|0|3183.0|0|6.911751932597933|0|46052.0|0
