|dates|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Oklahoma_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Oklahoma_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-12|120888.0|0|120888.0|0|1887.0|0|0.0|100
0|2021-11-13|120888.0|0|120888.0|0|1887.0|0|0.0|100
0|2021-11-14|120888.0|0|120888.0|0|1887.0|0|0.0|100
0|2021-11-15|120888.0|0|120888.0|0|1887.0|0|0.0|100
0|2021-11-16|120888.0|0|120888.0|0|1887.0|0|0.0|100
0|2021-11-17|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-18|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-19|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-20|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-21|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-22|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-23|121884.0|0|121884.0|0|1887.0|0|0.0|100
0|2021-11-24|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-11-25|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-11-26|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-11-27|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-11-28|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-11-29|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-11-30|122554.0|0|122554.0|0|1887.0|0|0.0|100
0|2021-12-01|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-02|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-03|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-04|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-05|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-06|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-07|123418.0|0|123418.0|0|1887.0|0|0.0|100
0|2021-12-08|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-09|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-10|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-11|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-12|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-13|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-14|124882.0|0|124882.0|0|1887.0|0|0.0|100
0|2021-12-15|124882.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-16|126376.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-17|126376.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-18|126376.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-19|126376.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-20|126376.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-21|126376.0|0|126376.0|0|1887.0|0|0.0|100
0|2021-12-22|127977.0|0|127977.0|0|1887.0|0|0.0|100
0|2021-12-23|127977.0|0|127977.0|0|1971.0|0|0.0|100
0|2021-12-24|127977.0|0|127977.0|0|1971.0|0|0.0|100
0|2021-12-25|127977.0|0|127977.0|0|1971.0|0|0.0|100
0|2021-12-26|127977.0|0|127977.0|0|1971.0|0|0.0|100
0|2021-12-27|127977.0|0|127977.0|0|1971.0|0|0.0|100
0|2021-12-28|127977.0|0|127977.0|0|1971.0|0|0.0|100
0|2021-12-29|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2021-12-30|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2021-12-31|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2022-01-01|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2022-01-02|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2022-01-03|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2022-01-04|130316.0|0|130316.0|0|1983.0|0|0.0|100
0|2022-01-05|133209.0|0|133209.0|0|1981.0|0|0.0|100
0|2022-01-06|133209.0|0|133209.0|0|1981.0|0|0.0|100
0|2022-01-07|133209.0|0|133205.0|0|1981.0|0|0.0|100
0|2022-01-08|133209.0|0|133205.0|0|1981.0|0|0.0|100
0|2022-01-09|133209.0|0|133205.0|0|1981.0|0|0.0|100
0|2022-01-10|133209.0|0|133205.0|0|1981.0|0|0.0|100
0|2022-01-11|133209.0|0|133205.0|0|1981.0|0|0.0|100
0|2022-01-12|146604.0|0|146604.0|0|1997.0|0|0.0|100
0|2022-01-13|146604.0|0|146604.0|0|1997.0|0|0.0|100
0|2022-01-14|146604.0|0|146604.0|0|1997.0|0|0.0|100
0|2022-01-15|146604.0|0|146604.0|0|1997.0|0|0.0|100
0|2022-01-16|146604.0|0|146604.0|0|1997.0|0|0.0|100
0|2022-01-17|146604.0|0|0.0|100|1997.0|0|0.0|100
