|dates|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Transylvania_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Transylvania_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-22|4300.0|0|4300.0|0|53.0|0|0.0|100
0|2021-12-23|4300.0|0|4300.0|0|53.0|0|0.0|100
0|2021-12-24|4300.0|0|4300.0|0|53.0|0|0.0|100
0|2021-12-25|4300.0|0|4300.0|0|53.0|0|0.0|100
0|2021-12-26|4300.0|0|4300.0|0|53.0|0|0.0|100
0|2021-12-27|4300.0|0|4300.0|0|53.0|0|0.0|100
0|2021-12-28|4412.0|0|4412.0|0|53.0|0|0.0|100
0|2021-12-29|4433.0|0|4433.0|0|53.0|0|0.0|100
0|2021-12-30|4463.0|0|4463.0|0|53.0|0|0.0|100
0|2021-12-31|4463.0|0|4501.0|0|53.0|0|0.0|100
0|2022-01-01|4463.0|0|4501.0|0|53.0|0|0.0|100
0|2022-01-02|4463.0|0|4501.0|0|53.0|0|0.0|100
0|2022-01-03|4592.0|0|4592.0|0|54.0|0|0.0|100
0|2022-01-04|4612.0|0|4612.0|0|54.0|0|0.0|100
0|2022-01-05|4640.0|0|4640.0|0|54.0|0|0.0|100
0|2022-01-06|4698.0|0|4698.0|0|54.0|0|0.0|100
0|2022-01-07|4754.0|0|4754.0|0|54.0|0|0.0|100
0|2022-01-08|4754.0|0|4754.0|0|54.0|0|0.0|100
0|2022-01-09|4754.0|0|4754.0|0|54.0|0|0.0|100
0|2022-01-10|4864.0|0|4864.0|0|54.0|0|0.0|100
0|2022-01-11|4896.0|0|4896.0|0|55.0|0|0.0|100
0|2022-01-12|4931.0|0|4931.0|0|55.0|0|0.0|100
0|2022-01-13|4931.0|0|4995.0|0|55.0|0|0.0|100
0|2022-01-14|5072.0|0|5072.0|0|56.0|0|0.0|100
0|2022-01-15|5072.0|0|5072.0|0|56.0|0|0.0|100
0|2022-01-16|5072.0|0|5072.0|0|56.0|0|0.0|100
0|2022-01-17|5072.0|0|0.0|100|56.0|0|0.0|100
