|dates|Morgan_Utah_UnitedStates.BLS_EmployedPopulation.data|Morgan_Utah_UnitedStates.BLS_EmployedPopulation.missing|Morgan_Utah_UnitedStates.BLS_UnemployedPopulation.data|Morgan_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Morgan_Utah_UnitedStates.BLS_UnemploymentRate.data|Morgan_Utah_UnitedStates.BLS_UnemploymentRate.missing|Morgan_Utah_UnitedStates.BLS_LaborForcePopulation.data|Morgan_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-09|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-10|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-11|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-12|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-13|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-14|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-15|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-16|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-17|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-18|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-19|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-20|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-21|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-22|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-23|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-24|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-25|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-26|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-27|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-28|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-29|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-11-30|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-01|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-02|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-03|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-04|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-05|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-06|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-07|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-08|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-09|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-10|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-11|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-12|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-13|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-14|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-15|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-16|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-17|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-18|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-19|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-20|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-21|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-22|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-23|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-24|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-25|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-26|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-27|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-28|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-29|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-30|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2021-12-31|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-01|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-02|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-03|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-04|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-05|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-06|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-07|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-08|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-09|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-10|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-11|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-12|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-13|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-14|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-15|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-16|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
0|2022-01-17|5650.0|0|119.0|0|2.062749176633732|0|5769.0|0
