|dates|Edgecombe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-18|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-19|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-20|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-21|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-22|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-23|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-24|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-25|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-26|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-27|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-28|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-29|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-30|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-10-31|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-01|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-02|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-03|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-04|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-05|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-06|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-07|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-08|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-09|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-10|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-11|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-12|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-13|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-14|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-15|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-16|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-17|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-18|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-19|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-20|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-21|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-22|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-23|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-24|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-25|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-26|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-27|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-28|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-29|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-11-30|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-01|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-02|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-03|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-04|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-05|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-06|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-07|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-08|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-09|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-10|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-11|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-12|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-13|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-14|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-15|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-16|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-17|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-18|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-19|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-20|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-21|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-22|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-23|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-24|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-25|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-26|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-27|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-28|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-29|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-30|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2021-12-31|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
