|dates|Lincoln_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Lincoln_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Lincoln_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-20|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-21|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-22|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-23|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-24|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-25|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-26|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-27|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-28|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-29|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-11-30|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-01|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-02|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-03|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-04|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-05|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-06|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-07|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-08|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-09|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-10|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-11|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-12|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-13|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-14|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-15|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-16|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-17|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-18|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-19|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-20|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-21|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-22|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-23|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-24|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-25|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-26|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-27|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-28|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-29|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-30|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2021-12-31|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-01|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-02|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-03|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-04|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-05|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-06|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-07|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-08|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-09|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-10|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-11|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-12|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-13|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-14|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-15|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-16|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
0|2022-01-17|35964.0|0|847.0|0|2.300942653011328|0|36811.0|0
