|dates|Arroyo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Arroyo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Arroyo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Arroyo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Arroyo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|3821.0|0|713.0|0|15.72562858403176|0|4534.0|0
0|2020-01-30|3821.0|0|713.0|0|15.72562858403176|0|4534.0|0
0|2020-01-31|3821.0|0|713.0|0|15.72562858403176|0|4534.0|0
0|2020-02-01|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-02|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-03|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-04|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-05|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-06|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-07|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-08|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-09|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-10|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-11|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-12|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-13|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-14|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-15|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-16|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-17|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-18|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-19|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-20|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-21|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-22|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-23|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-24|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-25|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-26|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-27|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-28|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-02-29|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-01|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-02|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-03|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-04|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-05|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-06|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-07|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-08|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-09|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-10|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-11|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-12|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-13|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-14|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-15|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-16|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-17|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-18|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-19|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-20|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-21|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-22|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-23|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-24|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-25|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-26|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-27|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-28|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-29|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-30|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-03-31|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-01|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-02|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-03|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-04|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-05|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-06|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-07|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-08|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-09|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-10|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-11|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-12|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-13|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-14|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-15|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-16|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-17|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-18|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-19|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-20|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-21|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-22|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-23|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-24|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-25|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-26|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-27|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-28|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-29|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-04-30|3923.0|0|628.5|0|13.808634516093596|0|4551.5|0
0|2020-05-01|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-02|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-03|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-04|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-05|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-06|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-07|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-08|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-09|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-10|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-11|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-12|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-13|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-14|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-15|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-16|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-17|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-18|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-19|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-20|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-21|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-22|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-23|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-24|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-25|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-26|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-27|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-28|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-29|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-30|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-05-31|4017.0|0|377.0|0|8.579881656804734|0|4394.0|0
0|2020-06-01|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-02|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-03|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-04|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-05|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-06|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-07|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-08|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-09|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-10|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-11|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-12|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-13|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-14|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-15|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-16|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-17|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-18|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-19|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-20|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-21|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-22|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-23|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-24|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-25|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-26|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-27|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-28|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-29|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-06-30|4157.0|0|378.0|0|8.335170893054025|0|4535.0|0
0|2020-07-01|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-02|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-03|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-04|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-05|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-06|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-07|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-08|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-09|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-10|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-11|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-12|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-13|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-14|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-15|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-16|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-17|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-18|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-19|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-20|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-21|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-22|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-23|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-24|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-25|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-26|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-27|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-28|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-29|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-30|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-07-31|4186.0|0|304.0|0|6.770601336302895|0|4490.0|0
0|2020-08-01|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-02|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-03|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-04|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-05|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-06|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-07|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-08|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-09|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-10|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-11|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-12|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-13|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-14|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-15|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-16|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-17|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-18|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-19|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-20|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-21|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-22|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-23|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-24|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-25|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-26|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-27|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-28|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-29|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-30|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-08-31|4221.0|0|356.0|0|7.778020537469959|0|4577.0|0
0|2020-09-01|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-02|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-03|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-04|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-05|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-06|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-07|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-08|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-09|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-10|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-11|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-12|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-13|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-14|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-15|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-16|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-17|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-18|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-19|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-20|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-21|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-22|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-23|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-24|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-25|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-26|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-27|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-28|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-29|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-09-30|4135.0|0|388.0|0|8.57837718328543|0|4523.0|0
0|2020-10-01|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-02|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-03|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-04|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-05|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-06|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-07|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-08|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-09|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-10|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-11|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-12|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-13|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-14|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-15|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-16|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-17|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-18|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-19|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-20|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-21|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-22|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-23|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-24|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-25|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-26|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-27|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-28|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-29|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-30|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-10-31|4078.0|0|362.0|0|8.153153153153154|0|4440.0|0
0|2020-11-01|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-02|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-03|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-04|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-05|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-06|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-07|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-08|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-09|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-10|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-11|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-12|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-13|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-14|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-15|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-16|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-17|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-18|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-19|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-20|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-21|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-22|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-23|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-24|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-25|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-26|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-27|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-28|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-29|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-11-30|4014.0|0|435.0|0|9.777478084962913|0|4449.0|0
0|2020-12-01|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-02|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-03|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-04|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-05|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-06|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-07|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-08|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
0|2020-12-09|3952.0|0|539.0|0|12.001781340458695|0|4491.0|0
