|dates|Hodgeman_Kansas_UnitedStates.JHU_ConfirmedCases.data|Hodgeman_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Hodgeman_Kansas_UnitedStates.NYT_ConfirmedCases.data|Hodgeman_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Hodgeman_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Hodgeman_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Hodgeman_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Hodgeman_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-11|270.0|0|270.0|0|10.0|0|0.0|100
0|2021-12-12|270.0|0|270.0|0|10.0|0|0.0|100
0|2021-12-13|270.0|0|270.0|0|10.0|0|0.0|100
0|2021-12-14|270.0|0|270.0|0|10.0|0|0.0|100
0|2021-12-15|277.0|0|277.0|0|10.0|0|0.0|100
0|2021-12-16|277.0|0|277.0|0|10.0|0|0.0|100
0|2021-12-17|279.0|0|279.0|0|10.0|0|0.0|100
0|2021-12-18|279.0|0|279.0|0|10.0|0|0.0|100
0|2021-12-19|279.0|0|279.0|0|10.0|0|0.0|100
0|2021-12-20|283.0|0|283.0|0|10.0|0|0.0|100
0|2021-12-21|283.0|0|283.0|0|10.0|0|0.0|100
0|2021-12-22|287.0|0|287.0|0|10.0|0|0.0|100
0|2021-12-23|287.0|0|287.0|0|10.0|0|0.0|100
0|2021-12-24|287.0|0|287.0|0|10.0|0|0.0|100
0|2021-12-25|287.0|0|287.0|0|10.0|0|0.0|100
0|2021-12-26|287.0|0|287.0|0|10.0|0|0.0|100
0|2021-12-27|291.0|0|291.0|0|10.0|0|0.0|100
0|2021-12-28|291.0|0|291.0|0|10.0|0|0.0|100
0|2021-12-29|296.0|0|296.0|0|10.0|0|0.0|100
0|2021-12-30|296.0|0|296.0|0|10.0|0|0.0|100
0|2021-12-31|296.0|0|296.0|0|10.0|0|0.0|100
0|2022-01-01|296.0|0|296.0|0|10.0|0|0.0|100
0|2022-01-02|296.0|0|296.0|0|10.0|0|0.0|100
0|2022-01-03|302.0|0|302.0|0|10.0|0|0.0|100
0|2022-01-04|302.0|0|302.0|0|10.0|0|0.0|100
0|2022-01-05|304.0|0|304.0|0|10.0|0|0.0|100
0|2022-01-06|304.0|0|304.0|0|10.0|0|0.0|100
0|2022-01-07|309.0|0|309.0|0|10.0|0|0.0|100
0|2022-01-08|309.0|0|309.0|0|10.0|0|0.0|100
0|2022-01-09|309.0|0|309.0|0|10.0|0|0.0|100
0|2022-01-10|313.0|0|313.0|0|10.0|0|0.0|100
0|2022-01-11|313.0|0|313.0|0|10.0|0|0.0|100
0|2022-01-12|313.0|0|321.0|0|10.0|0|0.0|100
0|2022-01-13|313.0|0|328.0|0|10.0|0|0.0|100
0|2022-01-14|350.0|0|350.0|0|10.0|0|0.0|100
0|2022-01-15|350.0|0|350.0|0|10.0|0|0.0|100
0|2022-01-16|350.0|0|350.0|0|10.0|0|0.0|100
0|2022-01-17|350.0|0|0.0|100|10.0|0|0.0|100
