|dates|York_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|York_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|York_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|York_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|York_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|York_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|York_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|York_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-18|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-19|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-20|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-21|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-22|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-23|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-24|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-25|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-26|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-27|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-28|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-29|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-30|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-10-31|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-01|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-02|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-03|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-04|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-05|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-06|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-07|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-08|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-09|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-10|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-11|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-12|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-13|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-14|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-15|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-16|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-17|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-18|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-19|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-20|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-21|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-22|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-23|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-24|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-25|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-26|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-27|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-28|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-29|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-11-30|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-01|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-02|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-03|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-04|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-05|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-06|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-07|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-08|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-09|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-10|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-11|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-12|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-13|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-14|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-15|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-16|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-17|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-18|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-19|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-20|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-21|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-22|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-23|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-24|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-25|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-26|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-27|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-28|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-29|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-30|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2021-12-31|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-01|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-02|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-03|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-04|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-05|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-06|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-07|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-08|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-09|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-10|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-11|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-12|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-13|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-14|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-15|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-16|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
0|2022-01-17|138718.0|0|4842.0|0|3.372805795486208|0|143560.0|0
