|dates|Clay_Florida_UnitedStates.JHU_ConfirmedCases.data|Clay_Florida_UnitedStates.JHU_ConfirmedCases.missing|Clay_Florida_UnitedStates.NYT_ConfirmedCases.data|Clay_Florida_UnitedStates.NYT_ConfirmedCases.missing|Clay_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Clay_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Clay_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Clay_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|34086.0|0|34033.0|0|352.0|0|0.0|100
0|2021-12-01|34086.0|0|34033.0|0|352.0|0|0.0|100
0|2021-12-02|34086.0|0|34033.0|0|352.0|0|0.0|100
0|2021-12-03|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-04|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-05|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-06|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-07|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-08|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-09|34166.0|0|34113.0|0|352.0|0|0.0|100
0|2021-12-10|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-11|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-12|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-13|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-14|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-15|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-16|34257.0|0|34204.0|0|352.0|0|0.0|100
0|2021-12-17|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-18|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-19|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-20|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-21|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-22|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-23|34368.0|0|34315.0|0|352.0|0|0.0|100
0|2021-12-24|34368.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-25|34675.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-26|34675.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-27|34675.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-28|34675.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-29|34675.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-30|34675.0|0|34622.0|0|352.0|0|0.0|100
0|2021-12-31|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-01|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-02|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-03|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-04|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-05|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-06|35880.0|0|35827.0|0|352.0|0|0.0|100
0|2022-01-07|38349.0|0|38296.0|0|352.0|0|0.0|100
0|2022-01-08|38349.0|0|38296.0|0|352.0|0|0.0|100
0|2022-01-09|38349.0|0|38296.0|0|352.0|0|0.0|100
0|2022-01-10|38349.0|0|38296.0|0|352.0|0|0.0|100
0|2022-01-11|38349.0|0|38296.0|0|352.0|0|0.0|100
0|2022-01-12|38349.0|0|38296.0|0|708.0|0|0.0|100
0|2022-01-13|38349.0|0|38296.0|0|708.0|0|0.0|100
0|2022-01-14|38349.0|0|42193.0|0|708.0|0|0.0|100
0|2022-01-15|42246.0|0|42193.0|0|708.0|0|0.0|100
0|2022-01-16|42246.0|0|42193.0|0|708.0|0|0.0|100
0|2022-01-17|42246.0|0|0.0|100|708.0|0|0.0|100
