|dates|NewHaven_Connecticut_UnitedStates.AveragePrecipitationTotal.data|NewHaven_Connecticut_UnitedStates.AveragePrecipitationTotal.missing|NewHaven_Connecticut_UnitedStates.AveragePrecipitation.data|NewHaven_Connecticut_UnitedStates.AveragePrecipitation.missing|NewHaven_Connecticut_UnitedStates.AverageWindDirection.data|NewHaven_Connecticut_UnitedStates.AverageWindDirection.missing|NewHaven_Connecticut_UnitedStates.AverageWindSpeed.data|NewHaven_Connecticut_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.010833333333333334|0|0.0025|0|162.91666666666666|0|4.625|0
0|2021-10-18|0.0008333333333333334|0|0.002916666666666667|0|207.08333333333334|0|6.208333333333333|0
0|2021-10-19|0.002916666666666667|0|0.0|0|125.0|0|3.875|0
0|2021-10-20|0.0|0|0.0|0|83.75|0|3.0833333333333335|0
0|2021-10-21|0.0|0|0.0|0|80.83333333333333|0|3.75|0
0|2021-10-22|0.0|0|0.0|0|134.72222222222223|0|4.375|0
0|2021-10-23|0.0|0|0.0004166666666666667|0|152.08333333333334|0|3.625|0
0|2021-10-24|0.0004166666666666667|0|0.0008333333333333334|0|42.916666666666664|0|1.7083333333333333|0
0|2021-10-25|0.0038541666666666668|0|0.011423611111111112|0|101.94444444444446|0|4.541666666666667|0
0|2021-10-26|0.010555555555555556|0|0.07746031746031745|0|63.57142857142858|0|9.457837301587302|0
0|2021-10-27|0.08333333333333333|0|0.004166666666666667|0|232.70833333333334|0|13.333333333333334|0
0|2021-10-28|0.0|0|0.0|0|121.66666666666667|0|4.854166666666667|0
0|2021-10-29|0.0|0|0.0004166666666666667|0|93.75|0|4.833333333333333|0
0|2021-10-30|0.0033333333333333335|0|0.028680555555555556|0|144.61805555555554|0|4.541666666666666|0
0|2021-10-31|0.015416666666666667|0|0.004756944444444445|0|78.50694444444444|0|2.736111111111111|0
0|2021-11-01|0.0|0|0.0|0|107.08333333333333|0|3.2916666666666665|0
0|2021-11-02|0.0|0|0.0|0|58.75|0|2.0|0
0|2021-11-03|0.0|0|0.0|0|146.25|0|4.083333333333333|0
0|2021-11-04|0.0|0|0.0|0|51.666666666666664|0|1.25|0
0|2021-11-05|0.0|0|0.0|0|60.833333333333336|0|2.5416666666666665|0
0|2021-11-06|0.0|0|0.0|0|67.91666666666667|0|1.3125|0
0|2021-11-07|0.0|0|0.0|0|63.333333333333336|0|1.2916666666666667|0
0|2021-11-08|0.0|0|0.0|0|87.91666666666667|0|3.5|0
0|2021-11-09|0.0|0|0.0|0|30.416666666666668|0|0.875|0
0|2021-11-10|0.0|0|0.0|0|175.0|0|5.5|0
0|2021-11-11|0.0|0|0.0|0|77.91666666666667|0|2.75|0
0|2021-11-12|0.0005555555555555556|0|0.01990079365079365|0|101.21031746031747|0|6.490079365079365|0
0|2021-11-13|0.008611111111111111|0|0.0073611111111111125|0|138.4375|0|6.392361111111112|0
0|2021-11-14|0.0|0|0.00125|0|96.25|0|3.7708333333333335|0
0|2021-11-15|0.0004166666666666667|0|0.0|0|194.5138888888889|0|5.541666666666667|0
0|2021-11-16|0.0|0|0.0|0|152.5|0|4.041666666666667|0
0|2021-11-17|0.0|0|0.0|0|62.083333333333336|0|2.75|0
0|2021-11-18|0.0|0|0.002777777777777778|0|135.55555555555557|0|5.840277777777778|0
0|2021-11-19|0.007916666666666667|0|0.0035416666666666665|0|243.75|0|8.166666666666666|0
0|2021-11-20|0.0|0|0.0|0|42.083333333333336|0|1.2916666666666667|0
0|2021-11-21|0.0|0|0.004305555555555556|0|98.05555555555554|0|4.375|0
0|2021-11-22|0.002638888888888889|0|0.0018055555555555557|0|235.97222222222226|0|6.375|0
0|2021-11-23|0.0008333333333333334|0|0.0|0|325.8333333333333|0|10.333333333333334|0
0|2021-11-24|0.0|0|0.0|0|184.58333333333334|0|5.458333333333333|0
0|2021-11-25|0.0|0|0.0|0|46.25|0|0.8333333333333334|0
0|2021-11-26|0.0008333333333333334|0|0.006041666666666667|0|157.63888888888889|0|6.819444444444444|0
0|2021-11-27|0.007083333333333334|0|0.0|0|248.33333333333334|0|8.791666666666666|0
0|2021-11-28|0.0|0|0.00020833333333333335|0|46.458333333333336|0|0.5625|0
0|2021-11-29|0.0004166666666666667|0|0.0|0|195.41666666666666|0|6.25|0
0|2021-11-30|0.0|0|0.0|0|44.166666666666664|0|2.0416666666666665|0
0|2021-12-01|0.0|0|0.0|0|110.41666666666667|0|2.875|0
0|2021-12-02|0.00125|0|0.0031249999999999997|0|123.75|0|6.270833333333333|0
0|2021-12-03|0.0020833333333333333|0|0.0|0|237.5|0|8.208333333333334|0
0|2021-12-04|0.0|0|0.0|0|27.5|0|0.6666666666666666|0
0|2021-12-05|0.0|0|0.0|0|20.416666666666668|0|0.4583333333333333|0
0|2021-12-06|0.006458333333333333|0|0.016041666666666666|0|181.20833333333334|0|8.9625|0
0|2021-12-07|0.005416666666666667|0|0.0|0|115.83333333333333|0|3.75|0
0|2021-12-08|0.0|0|0.0|0|219.375|0|4.701388888888889|0
0|2021-12-09|0.0|0|0.0|0|162.36111111111111|0|3.2361111111111107|0
0|2021-12-10|0.0|0|0.0|0|44.145833333333336|0|0.4375|0
0|2021-12-11|0.0010416666666666667|0|0.007625|0|153.77777777777777|0|7.697222222222223|0
0|2021-12-12|0.008749999999999999|0|0.0|0|217.5|0|8.041666666666666|0
0|2021-12-13|0.0|0|0.0|0|110.66666666666667|0|4.166666666666667|0
0|2021-12-14|0.0|0|0.0|0|72.91666666666667|0|2.2916666666666665|0
0|2021-12-15|0.0|0|0.004583333333333333|0|90.20833333333333|0|1.7708333333333333|0
0|2021-12-16|0.0022916666666666667|0|0.0|0|166.04166666666666|0|8.0625|0
0|2021-12-17|0.0|0|0.0|0|170.0|0|5.5|0
0|2021-12-18|0.0|0|0.005729166666666667|0|100.55555555555556|0|3.6805555555555554|0
0|2021-12-19|0.011666666666666667|0|0.003958333333333334|0|316.52777777777777|0|11.277777777777777|0
0|2021-12-20|0.0|0|0.0|0|214.58333333333334|0|4.5625|0
0|2021-12-21|0.0|0|0.0|0|69.58333333333333|0|1.5833333333333333|0
0|2021-12-22|0.0020833333333333333|0|0.004916666666666666|0|242.3472222222222|0|7.422222222222222|0
0|2021-12-23|0.004166666666666667|0|0.0|0|255.83333333333334|0|8.333333333333334|0
0|2021-12-24|0.0|0|0.0|0|66.40277777777777|0|2.790277777777778|0
0|2021-12-25|0.0|0|0.0008680555555555556|0|91.61805555555556|0|1.8520833333333335|0
0|2021-12-26|0.0|0|0.0014583333333333334|0|274.0625|0|10.552083333333334|0
0|2021-12-27|0.0|0|0.0|0|160.83333333333334|0|3.7916666666666665|0
0|2021-12-28|0.0|0|0.0008333333333333334|0|168.36805555555557|0|3.2708333333333335|0
0|2021-12-29|0.0005555555555555556|0|0.0013541666666666667|0|80.34722222222223|0|2.5|0
0|2021-12-30|0.0002777777777777778|0|0.0013194444444444445|0|75.13194444444444|0|1.148611111111111|0
0|2021-12-31|0.00125|0|0.0005555555555555556|0|111.97916666666667|0|3.0298611111111113|0
0|2022-01-01|0.0|0|0.007|0|62.694444444444436|0|1.7368055555555557|0
0|2022-01-02|0.0030208333333333333|0|0.001884920634920635|0|213.5347222222222|0|5.858333333333333|0
