|dates|Craighead_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Craighead_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Craighead_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Craighead_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Craighead_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Craighead_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Craighead_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Craighead_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-18|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-19|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-20|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-21|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-22|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-23|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-24|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-25|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-26|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-27|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-28|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-29|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-30|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-10-31|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-01|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-02|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-03|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-04|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-05|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-06|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-07|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-08|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-09|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-10|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-11|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-12|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-13|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-14|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-15|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-16|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-17|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-18|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-19|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-20|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-21|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-22|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-23|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-24|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-25|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-26|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-27|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-28|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-29|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-11-30|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-01|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-02|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-03|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-04|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-05|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-06|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-07|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-08|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-09|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-10|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-11|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-12|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-13|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-14|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-15|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-16|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-17|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-18|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-19|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-20|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-21|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-22|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-23|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-24|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-25|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-26|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-27|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-28|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-29|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-30|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2021-12-31|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-01|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-02|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-03|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-04|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-05|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-06|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-07|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-08|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-09|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-10|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-11|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-12|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-13|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-14|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-15|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-16|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
0|2022-01-17|54811.0|0|2029.0|0|3.5696692470091484|0|56840.0|0
