|dates|TomGreen_Texas_UnitedStates.JHU_ConfirmedCases.data|TomGreen_Texas_UnitedStates.JHU_ConfirmedCases.missing|TomGreen_Texas_UnitedStates.NYT_ConfirmedCases.data|TomGreen_Texas_UnitedStates.NYT_ConfirmedCases.missing|TomGreen_Texas_UnitedStates.JHU_ConfirmedDeaths.data|TomGreen_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|TomGreen_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|TomGreen_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-29|25281.0|0|25281.0|0|392.0|0|0.0|100
0|2021-11-30|25359.0|0|25359.0|0|392.0|0|0.0|100
0|2021-12-01|25403.0|0|25403.0|0|392.0|0|0.0|100
0|2021-12-02|25427.0|0|25427.0|0|392.0|0|0.0|100
0|2021-12-03|25458.0|0|25458.0|0|393.0|0|0.0|100
0|2021-12-04|25458.0|0|25458.0|0|393.0|0|0.0|100
0|2021-12-05|25458.0|0|25458.0|0|393.0|0|0.0|100
0|2021-12-06|25518.0|0|25518.0|0|393.0|0|0.0|100
0|2021-12-07|25542.0|0|25542.0|0|393.0|0|0.0|100
0|2021-12-08|25564.0|0|25564.0|0|393.0|0|0.0|100
0|2021-12-09|25582.0|0|25582.0|0|393.0|0|0.0|100
0|2021-12-10|25603.0|0|25603.0|0|393.0|0|0.0|100
0|2021-12-11|25603.0|0|25603.0|0|393.0|0|0.0|100
0|2021-12-12|25603.0|0|25603.0|0|393.0|0|0.0|100
0|2021-12-13|25647.0|0|25647.0|0|393.0|0|0.0|100
0|2021-12-14|25647.0|0|25673.0|0|393.0|0|0.0|100
0|2021-12-15|25698.0|0|25698.0|0|393.0|0|0.0|100
0|2021-12-16|25722.0|0|25722.0|0|393.0|0|0.0|100
0|2021-12-17|25751.0|0|25751.0|0|393.0|0|0.0|100
0|2021-12-18|25751.0|0|25751.0|0|393.0|0|0.0|100
0|2021-12-19|25751.0|0|25751.0|0|393.0|0|0.0|100
0|2021-12-20|25805.0|0|25805.0|0|393.0|0|0.0|100
0|2021-12-21|25835.0|0|25835.0|0|393.0|0|0.0|100
0|2021-12-22|25874.0|0|25874.0|0|393.0|0|0.0|100
0|2021-12-23|25874.0|0|25874.0|0|393.0|0|0.0|100
0|2021-12-24|25874.0|0|25874.0|0|393.0|0|0.0|100
0|2021-12-25|25874.0|0|25874.0|0|393.0|0|0.0|100
0|2021-12-26|25874.0|0|25874.0|0|393.0|0|0.0|100
0|2021-12-27|25934.0|0|25934.0|0|393.0|0|0.0|100
0|2021-12-28|26301.0|0|26301.0|0|394.0|0|0.0|100
0|2021-12-29|26474.0|0|26474.0|0|394.0|0|0.0|100
0|2021-12-30|26732.0|0|26732.0|0|395.0|0|0.0|100
0|2021-12-31|26732.0|0|26732.0|0|395.0|0|0.0|100
0|2022-01-01|26732.0|0|26732.0|0|395.0|0|0.0|100
0|2022-01-02|26732.0|0|26732.0|0|395.0|0|0.0|100
0|2022-01-03|27434.0|0|27434.0|0|395.0|0|0.0|100
0|2022-01-04|27886.0|0|27886.0|0|395.0|0|0.0|100
0|2022-01-05|28418.0|0|28418.0|0|395.0|0|0.0|100
0|2022-01-06|28846.0|0|28846.0|0|396.0|0|0.0|100
0|2022-01-07|29451.0|0|29451.0|0|396.0|0|0.0|100
0|2022-01-08|29451.0|0|29451.0|0|396.0|0|0.0|100
0|2022-01-09|29451.0|0|29451.0|0|396.0|0|0.0|100
0|2022-01-10|29969.0|0|29969.0|0|396.0|0|0.0|100
0|2022-01-11|31629.0|0|31629.0|0|397.0|0|0.0|100
0|2022-01-12|32462.0|0|32462.0|0|397.0|0|0.0|100
0|2022-01-13|32462.0|0|33351.0|0|397.0|0|0.0|100
0|2022-01-14|33351.0|0|34106.0|0|397.0|0|0.0|100
0|2022-01-15|34106.0|0|34106.0|0|398.0|0|0.0|100
0|2022-01-16|34106.0|0|34106.0|0|398.0|0|0.0|100
0|2022-01-17|34106.0|0|0.0|100|398.0|0|0.0|100
