|dates|Boyd_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Boyd_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Boyd_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Boyd_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Boyd_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Boyd_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Boyd_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Boyd_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-08|8542.0|0|8542.0|0|107.0|0|0.0|100
0|2021-11-09|8592.0|0|8592.0|0|107.0|0|0.0|100
0|2021-11-10|8592.0|0|8627.0|0|107.0|0|0.0|100
0|2021-11-11|8627.0|0|8627.0|0|108.0|0|0.0|100
0|2021-11-12|8644.0|0|8644.0|0|108.0|0|0.0|100
0|2021-11-13|8644.0|0|8644.0|0|108.0|0|0.0|100
0|2021-11-14|8644.0|0|8644.0|0|108.0|0|0.0|100
0|2021-11-15|8682.0|0|8682.0|0|109.0|0|0.0|100
0|2021-11-16|8724.0|0|8724.0|0|109.0|0|0.0|100
0|2021-11-17|8750.0|0|8750.0|0|109.0|0|0.0|100
0|2021-11-18|8769.0|0|8769.0|0|109.0|0|0.0|100
0|2021-11-19|8788.0|0|8788.0|0|112.0|0|0.0|100
0|2021-11-20|8788.0|0|8788.0|0|112.0|0|0.0|100
0|2021-11-21|8788.0|0|8788.0|0|112.0|0|0.0|100
0|2021-11-22|8808.0|0|8808.0|0|112.0|0|0.0|100
0|2021-11-23|8879.0|0|8879.0|0|113.0|0|0.0|100
0|2021-11-24|8895.0|0|8895.0|0|115.0|0|0.0|100
0|2021-11-25|8895.0|0|8895.0|0|115.0|0|0.0|100
0|2021-11-26|8895.0|0|8895.0|0|115.0|0|0.0|100
0|2021-11-27|8895.0|0|8895.0|0|115.0|0|0.0|100
0|2021-11-28|8895.0|0|8895.0|0|115.0|0|0.0|100
0|2021-11-29|8928.0|0|8928.0|0|115.0|0|0.0|100
0|2021-11-30|9011.0|0|9011.0|0|116.0|0|0.0|100
0|2021-12-01|9073.0|0|9073.0|0|118.0|0|0.0|100
0|2021-12-02|9073.0|0|9101.0|0|118.0|0|0.0|100
0|2021-12-03|9125.0|0|9125.0|0|118.0|0|0.0|100
0|2021-12-04|9125.0|0|9125.0|0|118.0|0|0.0|100
0|2021-12-05|9125.0|0|9125.0|0|118.0|0|0.0|100
0|2021-12-06|9158.0|0|9158.0|0|120.0|0|0.0|100
0|2021-12-07|9225.0|0|9225.0|0|120.0|0|0.0|100
0|2021-12-08|9260.0|0|9260.0|0|121.0|0|0.0|100
0|2021-12-09|9300.0|0|9300.0|0|122.0|0|0.0|100
0|2021-12-10|9350.0|0|9350.0|0|123.0|0|0.0|100
0|2021-12-11|9350.0|0|9350.0|0|123.0|0|0.0|100
0|2021-12-12|9350.0|0|9350.0|0|123.0|0|0.0|100
0|2021-12-13|9382.0|0|9382.0|0|123.0|0|0.0|100
0|2021-12-14|9382.0|0|9479.0|0|123.0|0|0.0|100
0|2021-12-15|9539.0|0|9539.0|0|123.0|0|0.0|100
0|2021-12-16|9581.0|0|9581.0|0|125.0|0|0.0|100
0|2021-12-17|9630.0|0|9630.0|0|125.0|0|0.0|100
0|2021-12-18|9630.0|0|9630.0|0|125.0|0|0.0|100
0|2021-12-19|9630.0|0|9630.0|0|125.0|0|0.0|100
0|2021-12-20|9672.0|0|9672.0|0|125.0|0|0.0|100
0|2021-12-21|9794.0|0|9794.0|0|126.0|0|0.0|100
0|2021-12-22|9817.0|0|9817.0|0|126.0|0|0.0|100
0|2021-12-23|9817.0|0|9817.0|0|126.0|0|0.0|100
0|2021-12-24|9817.0|0|9817.0|0|126.0|0|0.0|100
0|2021-12-25|9817.0|0|9817.0|0|126.0|0|0.0|100
0|2021-12-26|9817.0|0|9817.0|0|126.0|0|0.0|100
0|2021-12-27|9872.0|0|9872.0|0|129.0|0|0.0|100
0|2021-12-28|10014.0|0|10014.0|0|129.0|0|0.0|100
0|2021-12-29|10092.0|0|10092.0|0|129.0|0|0.0|100
0|2021-12-30|10092.0|0|10092.0|0|129.0|0|0.0|100
0|2021-12-31|10092.0|0|10092.0|0|129.0|0|0.0|100
0|2022-01-01|10092.0|0|10092.0|0|129.0|0|0.0|100
0|2022-01-02|10092.0|0|10092.0|0|129.0|0|0.0|100
0|2022-01-03|10194.0|0|10194.0|0|131.0|0|0.0|100
0|2022-01-04|10322.0|0|10322.0|0|131.0|0|0.0|100
0|2022-01-05|10517.0|0|10517.0|0|131.0|0|0.0|100
0|2022-01-06|10749.0|0|10749.0|0|131.0|0|0.0|100
0|2022-01-07|10925.0|0|10925.0|0|134.0|0|0.0|100
0|2022-01-08|10925.0|0|10925.0|0|134.0|0|0.0|100
0|2022-01-09|10925.0|0|10925.0|0|134.0|0|0.0|100
0|2022-01-10|11162.0|0|11162.0|0|135.0|0|0.0|100
0|2022-01-11|11230.0|0|11230.0|0|135.0|0|0.0|100
0|2022-01-12|11411.0|0|11411.0|0|135.0|0|0.0|100
0|2022-01-13|11411.0|0|11539.0|0|135.0|0|0.0|100
0|2022-01-14|11645.0|0|11645.0|0|135.0|0|0.0|100
0|2022-01-15|11645.0|0|11645.0|0|135.0|0|0.0|100
0|2022-01-16|11645.0|0|11645.0|0|135.0|0|0.0|100
0|2022-01-17|11645.0|0|0.0|100|135.0|0|0.0|100
