|dates|Marshall_Iowa_UnitedStates.JHU_ConfirmedCases.data|Marshall_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Iowa_UnitedStates.NYT_ConfirmedCases.data|Marshall_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Marshall_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-11|6898.0|0|6856.0|0|94.0|0|0.0|100
0|2021-12-12|6898.0|0|6856.0|0|94.0|0|0.0|100
0|2021-12-13|6898.0|0|6856.0|0|94.0|0|0.0|100
0|2021-12-14|6898.0|0|6856.0|0|94.0|0|0.0|100
0|2021-12-15|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-16|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-17|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-18|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-19|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-20|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-21|6937.0|0|6945.0|0|94.0|0|0.0|100
0|2021-12-22|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-23|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-24|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-25|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-26|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-27|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-28|7008.0|0|7031.0|0|94.0|0|0.0|100
0|2021-12-29|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2021-12-30|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2021-12-31|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2022-01-01|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2022-01-02|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2022-01-03|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2022-01-04|7127.0|0|7148.0|0|94.0|0|0.0|100
0|2022-01-05|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-06|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-07|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-08|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-09|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-10|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-11|7316.0|0|7361.0|0|95.0|0|0.0|100
0|2022-01-12|7774.0|0|7847.0|0|95.0|0|0.0|100
0|2022-01-13|7774.0|0|7847.0|0|95.0|0|0.0|100
0|2022-01-14|7774.0|0|7847.0|0|95.0|0|0.0|100
0|2022-01-15|7774.0|0|7847.0|0|95.0|0|0.0|100
0|2022-01-16|7774.0|0|7847.0|0|95.0|0|0.0|100
0|2022-01-17|7774.0|0|0.0|100|95.0|0|0.0|100
