|dates|Castro_Texas_UnitedStates.AveragePrecipitationTotal.data|Castro_Texas_UnitedStates.AveragePrecipitationTotal.missing|Castro_Texas_UnitedStates.AveragePrecipitation.data|Castro_Texas_UnitedStates.AveragePrecipitation.missing|Castro_Texas_UnitedStates.AverageWindDirection.data|Castro_Texas_UnitedStates.AverageWindDirection.missing|Castro_Texas_UnitedStates.AverageWindSpeed.data|Castro_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-11-06|0.0|0|0.0|0|220.3125|0|10.083333333333334|0
0|2021-11-07|0.0|0|0.0|0|230.41666666666666|0|10.026041666666666|0
0|2021-11-08|0.0|0|0.0|0|210.9375|0|7.625|0
0|2021-11-09|0.0|0|0.0|0|193.33333333333334|0|6.645833333333333|0
0|2021-11-10|0.0|0|0.0|0|154.58333333333334|0|10.177083333333334|0
0|2021-11-11|0.0|0|0.0|0|210.72916666666666|0|6.677083333333333|0
0|2021-11-12|0.0|0|0.0|0|150.41666666666666|0|8.135416666666666|0
0|2021-11-13|0.0|0|0.0|0|221.25|0|10.541666666666666|0
0|2021-11-14|0.0|0|0.0|0|175.3125|0|6.5625|0
0|2021-11-15|0.0|0|0.0|0|188.95833333333334|0|3.8645833333333335|0
0|2021-11-16|0.0|0|0.0|0|260.9375|0|12.458333333333334|0
0|2021-11-17|0.0|0|0.0|0|109.375|0|15.6875|0
0|2021-11-18|0.0|0|0.0|0|186.04166666666666|0|6.927083333333333|0
0|2021-11-19|0.0|0|0.0|0|230.9375|0|15.489583333333334|0
0|2021-11-20|0.0|0|0.0|0|210.3125|0|7.15625|0
0|2021-11-21|0.0|0|0.0|0|89.0625|0|12.21875|0
0|2021-11-22|0.0|0|0.0|0|250.10416666666666|0|8.677083333333334|0
0|2021-11-23|0.0|0|0.0|0|230.83333333333334|0|11.114583333333334|0
0|2021-11-24|0.0|0|0.0|0|173.64583333333334|0|13.770833333333334|0
0|2021-11-25|0.0|0|0.0|0|77.39583333333333|0|10.40625|0
0|2021-11-26|0.0|0|0.0|0|249.89583333333334|0|11.34375|0
0|2021-11-27|0.0|0|0.0|0|138.54166666666666|0|10.104166666666666|0
0|2021-11-28|0.0|0|0.0|0|252.1875|0|7.947916666666667|0
0|2021-11-29|0.0|0|0.0|0|235.52083333333334|0|6.479166666666667|0
0|2021-11-30|0.0|0|0.0|0|187.1875|0|10.229166666666666|0
0|2021-12-01|0.0|0|0.0|0|178.75|0|6.21875|0
0|2021-12-02|0.0|0|0.0|0|230.83333333333334|0|6.583333333333333|0
0|2021-12-03|0.0|0|0.0|0|199.47916666666666|0|8.364583333333334|0
0|2021-12-04|0.0|0|0.0|0|250.41666666666666|0|7.322916666666667|0
0|2021-12-05|0.0|0|0.0|0|235.83333333333334|0|14.3125|0
0|2021-12-06|0.0|0|0.0|0|97.5|0|12.0|0
0|2021-12-07|0.0|0|0.0|0|200.625|0|10.614583333333334|0
0|2021-12-08|0.0|0|0.0|0|251.66666666666666|0|12.135416666666666|0
0|2021-12-09|0.0|0|0.0|0|259.0625|0|17.40625|0
0|2021-12-10|0.0|0|0.0|0|228.54166666666666|0|23.09375|0
0|2021-12-11|0.0|0|0.0|0|238.4375|0|8.78125|0
0|2021-12-12|0.0|0|0.0|0|241.5625|0|14.604166666666666|0
0|2021-12-13|0.0|0|0.0|0|244.0625|0|12.114583333333334|0
0|2021-12-14|0.0|0|0.0|0|242.91666666666666|0|14.291666666666666|0
0|2021-12-15|0.0|0|0.0|0|244.79166666666666|0|19.46875|0
0|2021-12-16|0.0|0|0.0|0|165.41666666666666|0|8.197916666666666|0
0|2021-12-17|0.0|0|0.0|0|192.60416666666666|0|8.104166666666666|0
0|2021-12-18|0.0|0|0.0|0|63.958333333333336|0|8.010416666666666|0
0|2021-12-19|0.0|0|0.0|0|240.52083333333334|0|10.166666666666666|0
0|2021-12-20|0.0|0|0.0|0|134.94791666666666|0|5.453125|0
0|2021-12-21|0.0|0|0.0|0|201.35416666666666|0|6.84375|0
0|2021-12-22|0.0|0|0.0|0|179.01041666666666|0|4.484375|0
0|2021-12-23|0.0|0|0.0|0|269.375|0|15.75|0
0|2021-12-24|0.0|0|0.0|0|264.375|0|20.041666666666668|0
0|2021-12-25|0.0|0|0.0|0|249.58333333333334|0|12.6875|0
0|2021-12-26|0.0|0|0.0|0|228.75|0|12.197916666666666|0
0|2021-12-27|0.0|0|0.0|0|195.41666666666666|0|9.03125|0
0|2021-12-28|0.0|0|0.0|0|254.58333333333334|0|17.697916666666668|0
0|2021-12-29|0.0|0|0.0|0|258.5416666666667|0|14.822916666666666|0
0|2021-12-30|0.0|0|0.0|0|262.1875|0|16.03125|0
0|2021-12-31|0.0|0|0.0|0|248.125|0|14.645833333333334|0
0|2022-01-01|0.000625|0|0.0008333333333333334|0|96.77083333333333|0|18.583333333333332|0
0|2022-01-02|0.0|0|0.0|0|291.25|0|7.677083333333333|0
0|2022-01-03|0.0|0|0.0|0|236.14583333333334|0|10.458333333333334|0
0|2022-01-04|0.0|0|0.0|0|275.9375|0|16.229166666666668|0
0|2022-01-05|0.0|0|0.0|0|168.02083333333334|0|11.104166666666666|0
0|2022-01-06|0.0|0|0.0|0|90.9375|0|12.052083333333334|0
0|2022-01-07|0.0|0|0.0|0|218.64583333333334|0|14.833333333333334|0
0|2022-01-08|0.0|0|0.0|0|236.35416666666666|0|18.239583333333332|0
0|2022-01-09|0.0|0|0.0|0|53.958333333333336|0|10.989583333333334|0
0|2022-01-10|0.0|0|0.0|0|264.6875|0|6.25|0
0|2022-01-11|0.0|0|0.0|0|246.875|0|10.96875|0
0|2022-01-12|0.0|0|0.0|0|198.95833333333334|0|5.703125|0
0|2022-01-13|0.0|0|0.0|0|171.875|0|4.046875|0
0|2022-01-14|0.0|0|0.0|0|148.54166666666666|0|21.177083333333332|0
0|2022-01-15|0.0|0|0.0|0|277.5|0|17.828125|0
0|2022-01-16|0.0|0|0.0|0|183.75|0|7.802083333333333|0
0|2022-01-17|0.0|0|0.0|0|190.10416666666666|0|9.479166666666666|0
