|dates|Henderson_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Henderson_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Henderson_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Henderson_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Henderson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Henderson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Henderson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Henderson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-07|8037.0|0|8037.0|0|101.0|0|0.0|100
0|2021-11-08|8057.0|0|8057.0|0|106.0|0|0.0|100
0|2021-11-09|8068.0|0|8068.0|0|106.0|0|0.0|100
0|2021-11-10|8083.0|0|8083.0|0|107.0|0|0.0|100
0|2021-11-11|8083.0|0|8083.0|0|107.0|0|0.0|100
0|2021-11-12|8109.0|0|8109.0|0|107.0|0|0.0|100
0|2021-11-13|8109.0|0|8109.0|0|107.0|0|0.0|100
0|2021-11-14|8109.0|0|8109.0|0|107.0|0|0.0|100
0|2021-11-15|8123.0|0|8123.0|0|108.0|0|0.0|100
0|2021-11-16|8132.0|0|8132.0|0|108.0|0|0.0|100
0|2021-11-17|8157.0|0|8157.0|0|108.0|0|0.0|100
0|2021-11-18|8171.0|0|8171.0|0|108.0|0|0.0|100
0|2021-11-19|8161.0|0|8161.0|0|122.0|0|0.0|100
0|2021-11-20|8161.0|0|8161.0|0|122.0|0|0.0|100
0|2021-11-21|8161.0|0|8161.0|0|122.0|0|0.0|100
0|2021-11-22|8196.0|0|8196.0|0|122.0|0|0.0|100
0|2021-11-23|8210.0|0|8210.0|0|123.0|0|0.0|100
0|2021-11-24|8225.0|0|8225.0|0|123.0|0|0.0|100
0|2021-11-25|8225.0|0|8225.0|0|123.0|0|0.0|100
0|2021-11-26|8225.0|0|8225.0|0|123.0|0|0.0|100
0|2021-11-27|8225.0|0|8225.0|0|123.0|0|0.0|100
0|2021-11-28|8225.0|0|8225.0|0|123.0|0|0.0|100
0|2021-11-29|8273.0|0|8273.0|0|123.0|0|0.0|100
0|2021-11-30|8298.0|0|8298.0|0|123.0|0|0.0|100
0|2021-12-01|8314.0|0|8314.0|0|123.0|0|0.0|100
0|2021-12-02|8344.0|0|8344.0|0|123.0|0|0.0|100
0|2021-12-03|8380.0|0|8380.0|0|123.0|0|0.0|100
0|2021-12-04|8380.0|0|8380.0|0|123.0|0|0.0|100
0|2021-12-05|8380.0|0|8380.0|0|123.0|0|0.0|100
0|2021-12-06|8441.0|0|8441.0|0|124.0|0|0.0|100
0|2021-12-07|8459.0|0|8459.0|0|126.0|0|0.0|100
0|2021-12-08|8494.0|0|8494.0|0|128.0|0|0.0|100
0|2021-12-09|8516.0|0|8516.0|0|128.0|0|0.0|100
0|2021-12-10|8580.0|0|8580.0|0|128.0|0|0.0|100
0|2021-12-11|8580.0|0|8580.0|0|128.0|0|0.0|100
0|2021-12-12|8580.0|0|8580.0|0|128.0|0|0.0|100
0|2021-12-13|8626.0|0|8626.0|0|129.0|0|0.0|100
0|2021-12-14|8626.0|0|8655.0|0|129.0|0|0.0|100
0|2021-12-15|8707.0|0|8707.0|0|129.0|0|0.0|100
0|2021-12-16|8727.0|0|8727.0|0|129.0|0|0.0|100
0|2021-12-17|8747.0|0|8747.0|0|129.0|0|0.0|100
0|2021-12-18|8747.0|0|8747.0|0|129.0|0|0.0|100
0|2021-12-19|8747.0|0|8747.0|0|129.0|0|0.0|100
0|2021-12-20|8806.0|0|8806.0|0|130.0|0|0.0|100
0|2021-12-21|8829.0|0|8829.0|0|131.0|0|0.0|100
0|2021-12-22|8852.0|0|8852.0|0|131.0|0|0.0|100
0|2021-12-23|8852.0|0|8852.0|0|131.0|0|0.0|100
0|2021-12-24|8852.0|0|8852.0|0|131.0|0|0.0|100
0|2021-12-25|8852.0|0|8852.0|0|131.0|0|0.0|100
0|2021-12-26|8852.0|0|8852.0|0|131.0|0|0.0|100
0|2021-12-27|8939.0|0|8939.0|0|133.0|0|0.0|100
0|2021-12-28|8950.0|0|8950.0|0|133.0|0|0.0|100
0|2021-12-29|8966.0|0|8966.0|0|133.0|0|0.0|100
0|2021-12-30|8966.0|0|8966.0|0|133.0|0|0.0|100
0|2021-12-31|8966.0|0|8966.0|0|133.0|0|0.0|100
0|2022-01-01|8966.0|0|8966.0|0|133.0|0|0.0|100
0|2022-01-02|8966.0|0|8966.0|0|133.0|0|0.0|100
0|2022-01-03|9092.0|0|9092.0|0|134.0|0|0.0|100
0|2022-01-04|9133.0|0|9133.0|0|134.0|0|0.0|100
0|2022-01-05|9233.0|0|9233.0|0|134.0|0|0.0|100
0|2022-01-06|9291.0|0|9291.0|0|134.0|0|0.0|100
0|2022-01-07|9390.0|0|9390.0|0|134.0|0|0.0|100
0|2022-01-08|9390.0|0|9390.0|0|134.0|0|0.0|100
0|2022-01-09|9390.0|0|9390.0|0|134.0|0|0.0|100
0|2022-01-10|9554.0|0|9554.0|0|135.0|0|0.0|100
0|2022-01-11|9651.0|0|9651.0|0|135.0|0|0.0|100
0|2022-01-12|9783.0|0|9783.0|0|135.0|0|0.0|100
0|2022-01-13|9783.0|0|9857.0|0|135.0|0|0.0|100
0|2022-01-14|10018.0|0|10018.0|0|135.0|0|0.0|100
0|2022-01-15|10018.0|0|10018.0|0|135.0|0|0.0|100
0|2022-01-16|10018.0|0|10018.0|0|135.0|0|0.0|100
0|2022-01-17|10018.0|0|0.0|100|135.0|0|0.0|100
