|dates|Cherokee_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Cherokee_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Cherokee_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Cherokee_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Cherokee_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Cherokee_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Cherokee_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Cherokee_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-06|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-07|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-08|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-09|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-10|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-11|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-12|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-13|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-14|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-15|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-16|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-17|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-18|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-19|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-20|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-21|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-22|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-23|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-24|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-25|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-26|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-27|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-28|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-29|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-30|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2021-12-31|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-01|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-02|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-03|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-04|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-05|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-06|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-07|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-08|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-09|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-10|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-11|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-12|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-13|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-14|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-15|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-16|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
0|2022-01-17|22632.0|0|1155.0|0|4.855593391348215|0|23787.0|0
