|dates|Coos_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Coos_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Coos_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Coos_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Coos_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Coos_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Coos_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Coos_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|3181.0|0|3181.0|0|52.0|0|0.0|100
0|2021-10-18|3276.0|0|3276.0|0|52.0|0|0.0|100
0|2021-10-19|3288.0|0|3288.0|0|52.0|0|0.0|100
0|2021-10-20|3306.0|0|3306.0|0|53.0|0|0.0|100
0|2021-10-21|3343.0|0|3343.0|0|53.0|0|0.0|100
0|2021-10-22|3384.0|0|3384.0|0|53.0|0|0.0|100
0|2021-10-23|3384.0|0|3384.0|0|53.0|0|0.0|100
0|2021-10-24|3384.0|0|3384.0|0|53.0|0|0.0|100
0|2021-10-25|3384.0|0|3422.0|0|53.0|0|0.0|100
0|2021-10-26|3384.0|0|3422.0|0|53.0|0|0.0|100
0|2021-10-27|3424.0|0|3424.0|0|53.0|0|0.0|100
0|2021-10-28|3424.0|0|3424.0|0|53.0|0|0.0|100
0|2021-10-29|3424.0|0|3424.0|0|53.0|0|0.0|100
0|2021-10-30|3424.0|0|3424.0|0|53.0|0|0.0|100
0|2021-10-31|3424.0|0|3424.0|0|53.0|0|0.0|100
0|2021-11-01|3424.0|0|3612.0|0|53.0|0|0.0|100
0|2021-11-02|3623.0|0|3623.0|0|60.0|0|0.0|100
0|2021-11-03|3635.0|0|3635.0|0|62.0|0|0.0|100
0|2021-11-04|3658.0|0|3658.0|0|63.0|0|0.0|100
0|2021-11-05|3700.0|0|3700.0|0|63.0|0|0.0|100
0|2021-11-06|3700.0|0|3700.0|0|63.0|0|0.0|100
0|2021-11-07|3700.0|0|3700.0|0|63.0|0|0.0|100
0|2021-11-08|3736.0|0|3736.0|0|63.0|0|0.0|100
0|2021-11-09|3743.0|0|3743.0|0|66.0|0|0.0|100
0|2021-11-10|3743.0|0|3758.0|0|66.0|0|0.0|100
0|2021-11-11|3758.0|0|3758.0|0|66.0|0|0.0|100
0|2021-11-12|3819.0|0|3819.0|0|66.0|0|0.0|100
0|2021-11-13|3819.0|0|3819.0|0|66.0|0|0.0|100
0|2021-11-14|3819.0|0|3819.0|0|66.0|0|0.0|100
0|2021-11-15|3879.0|0|3879.0|0|67.0|0|0.0|100
0|2021-11-16|3898.0|0|3898.0|0|68.0|0|0.0|100
0|2021-11-17|3903.0|0|3903.0|0|68.0|0|0.0|100
0|2021-11-18|3928.0|0|3928.0|0|69.0|0|0.0|100
0|2021-11-19|3942.0|0|3942.0|0|69.0|0|0.0|100
0|2021-11-20|3942.0|0|3942.0|0|69.0|0|0.0|100
0|2021-11-21|3942.0|0|3942.0|0|69.0|0|0.0|100
0|2021-11-22|4009.0|0|4009.0|0|69.0|0|0.0|100
0|2021-11-23|4023.0|0|4023.0|0|70.0|0|0.0|100
0|2021-11-24|4034.0|0|4034.0|0|70.0|0|0.0|100
0|2021-11-25|4034.0|0|4034.0|0|70.0|0|0.0|100
0|2021-11-26|4034.0|0|4034.0|0|70.0|0|0.0|100
0|2021-11-27|4034.0|0|4034.0|0|70.0|0|0.0|100
0|2021-11-28|4034.0|0|4034.0|0|70.0|0|0.0|100
0|2021-11-29|4117.0|0|4117.0|0|71.0|0|0.0|100
0|2021-11-30|4134.0|0|4134.0|0|73.0|0|0.0|100
0|2021-12-01|4146.0|0|4146.0|0|74.0|0|0.0|100
0|2021-12-02|4179.0|0|4179.0|0|74.0|0|0.0|100
0|2021-12-03|4179.0|0|4218.0|0|74.0|0|0.0|100
0|2021-12-04|4218.0|0|4218.0|0|75.0|0|0.0|100
0|2021-12-05|4218.0|0|4218.0|0|75.0|0|0.0|100
0|2021-12-06|4218.0|0|4265.0|0|75.0|0|0.0|100
0|2021-12-07|4279.0|0|4279.0|0|75.0|0|0.0|100
0|2021-12-08|4303.0|0|4303.0|0|75.0|0|0.0|100
0|2021-12-09|4328.0|0|4328.0|0|75.0|0|0.0|100
0|2021-12-10|4352.0|0|4352.0|0|77.0|0|0.0|100
0|2021-12-11|4352.0|0|4352.0|0|77.0|0|0.0|100
0|2021-12-12|4352.0|0|4352.0|0|77.0|0|0.0|100
0|2021-12-13|4432.0|0|4432.0|0|77.0|0|0.0|100
0|2021-12-14|4432.0|0|4444.0|0|77.0|0|0.0|100
0|2021-12-15|4467.0|0|4467.0|0|78.0|0|0.0|100
0|2021-12-16|4492.0|0|4492.0|0|79.0|0|0.0|100
0|2021-12-17|4509.0|0|4509.0|0|79.0|0|0.0|100
0|2021-12-18|4509.0|0|4509.0|0|79.0|0|0.0|100
0|2021-12-19|4509.0|0|4509.0|0|79.0|0|0.0|100
0|2021-12-20|4572.0|0|4572.0|0|79.0|0|0.0|100
0|2021-12-21|4581.0|0|4581.0|0|82.0|0|0.0|100
0|2021-12-22|4597.0|0|4597.0|0|82.0|0|0.0|100
0|2021-12-23|4612.0|0|4612.0|0|82.0|0|0.0|100
0|2021-12-24|4612.0|0|4612.0|0|82.0|0|0.0|100
0|2021-12-25|4612.0|0|4612.0|0|82.0|0|0.0|100
0|2021-12-26|4612.0|0|4612.0|0|82.0|0|0.0|100
0|2021-12-27|4649.0|0|4649.0|0|83.0|0|0.0|100
0|2021-12-28|4658.0|0|4658.0|0|84.0|0|0.0|100
0|2021-12-29|4665.0|0|4665.0|0|84.0|0|0.0|100
0|2021-12-30|4694.0|0|4694.0|0|84.0|0|0.0|100
0|2021-12-31|4694.0|0|4694.0|0|84.0|0|0.0|100
0|2022-01-01|4694.0|0|4694.0|0|84.0|0|0.0|100
0|2022-01-02|4694.0|0|4694.0|0|84.0|0|0.0|100
0|2022-01-03|4723.0|0|4723.0|0|86.0|0|0.0|100
0|2022-01-04|4725.0|0|4725.0|0|86.0|0|0.0|100
0|2022-01-05|4754.0|0|4754.0|0|87.0|0|0.0|100
0|2022-01-06|4790.0|0|4790.0|0|87.0|0|0.0|100
0|2022-01-07|4810.0|0|4810.0|0|87.0|0|0.0|100
0|2022-01-08|4810.0|0|4810.0|0|87.0|0|0.0|100
0|2022-01-09|4810.0|0|4810.0|0|87.0|0|0.0|100
0|2022-01-10|4939.0|0|4939.0|0|87.0|0|0.0|100
0|2022-01-11|4968.0|0|4968.0|0|87.0|0|0.0|100
0|2022-01-12|5022.0|0|5022.0|0|87.0|0|0.0|100
0|2022-01-13|5022.0|0|5104.0|0|87.0|0|0.0|100
0|2022-01-14|5133.0|0|5133.0|0|87.0|0|0.0|100
0|2022-01-15|5133.0|0|5133.0|0|87.0|0|0.0|100
0|2022-01-16|5133.0|0|5133.0|0|87.0|0|0.0|100
0|2022-01-17|5133.0|0|0.0|100|87.0|0|0.0|100
