|dates|Hampshire_Massachusetts_UnitedStates.BLS_EmployedPopulation.data|Hampshire_Massachusetts_UnitedStates.BLS_EmployedPopulation.missing|Hampshire_Massachusetts_UnitedStates.BLS_UnemployedPopulation.data|Hampshire_Massachusetts_UnitedStates.BLS_UnemployedPopulation.missing|Hampshire_Massachusetts_UnitedStates.BLS_UnemploymentRate.data|Hampshire_Massachusetts_UnitedStates.BLS_UnemploymentRate.missing|Hampshire_Massachusetts_UnitedStates.BLS_LaborForcePopulation.data|Hampshire_Massachusetts_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-18|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-19|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-20|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-21|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-22|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-23|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-24|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-25|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-26|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-27|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-28|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-29|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-30|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-10-31|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-01|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-02|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-03|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-04|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-05|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-06|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-07|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-08|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-09|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-10|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-11|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-12|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-13|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-14|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-15|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-16|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-17|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-18|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-19|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-20|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-21|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-22|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-23|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-24|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-25|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-26|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-27|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-28|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-29|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-11-30|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-01|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-02|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-03|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-04|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-05|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-06|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-07|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-08|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-09|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-10|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-11|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-12|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-13|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-14|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-15|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-16|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-17|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-18|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-19|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-20|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-21|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-22|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-23|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-24|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-25|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-26|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-27|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-28|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-29|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-30|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2021-12-31|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-01|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-02|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-03|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-04|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-05|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-06|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-07|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-08|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-09|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-10|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-11|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-12|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-13|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
0|2022-01-14|83710.0|0|3982.0|0|4.5408931259407925|0|87692.0|0
