|dates|Laurens_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Laurens_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Laurens_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Laurens_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Laurens_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Laurens_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Laurens_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Laurens_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-18|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-19|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-20|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-21|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-22|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-23|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-24|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-25|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-26|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-27|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-28|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-29|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-30|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-10-31|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-01|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-02|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-03|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-04|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-05|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-06|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-07|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-08|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-09|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-10|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-11|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-12|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-13|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-14|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-15|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-16|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-17|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-18|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-19|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-20|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-21|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-22|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-23|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-24|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-25|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-26|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-27|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-28|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-29|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-11-30|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-01|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-02|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-03|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-04|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-05|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-06|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-07|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-08|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-09|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-10|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-11|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-12|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-13|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-14|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-15|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-16|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-17|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-18|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-19|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-20|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-21|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-22|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-23|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-24|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-25|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-26|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
