|dates|Riley_Kansas_UnitedStates.JHU_ConfirmedCases.data|Riley_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Riley_Kansas_UnitedStates.NYT_ConfirmedCases.data|Riley_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Riley_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Riley_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Riley_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Riley_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|8428.0|0|8428.0|0|64.0|0|0.0|100
0|2021-11-28|8428.0|0|8428.0|0|64.0|0|0.0|100
0|2021-11-29|8428.0|0|8428.0|0|64.0|0|0.0|100
0|2021-11-30|8428.0|0|8428.0|0|64.0|0|0.0|100
0|2021-12-01|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-02|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-03|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-04|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-05|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-06|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-07|8485.0|0|8485.0|0|65.0|0|0.0|100
0|2021-12-08|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-09|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-10|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-11|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-12|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-13|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-14|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-15|8591.0|0|8591.0|0|65.0|0|0.0|100
0|2021-12-16|8730.0|0|8730.0|0|65.0|0|0.0|100
0|2021-12-17|8730.0|0|8730.0|0|65.0|0|0.0|100
0|2021-12-18|8730.0|0|8730.0|0|65.0|0|0.0|100
0|2021-12-19|8730.0|0|8730.0|0|65.0|0|0.0|100
0|2021-12-20|8730.0|0|8730.0|0|65.0|0|0.0|100
0|2021-12-21|8730.0|0|8730.0|0|65.0|0|0.0|100
0|2021-12-22|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-23|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-24|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-25|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-26|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-27|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-28|8861.0|0|8861.0|0|65.0|0|0.0|100
0|2021-12-29|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2021-12-30|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2021-12-31|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2022-01-01|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2022-01-02|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2022-01-03|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2022-01-04|9009.0|0|9009.0|0|66.0|0|0.0|100
0|2022-01-05|9170.0|0|9175.0|0|66.0|0|0.0|100
0|2022-01-06|9170.0|0|9175.0|0|66.0|0|0.0|100
0|2022-01-07|9170.0|0|9491.0|0|66.0|0|0.0|100
0|2022-01-08|9170.0|0|9491.0|0|66.0|0|0.0|100
0|2022-01-09|9170.0|0|9491.0|0|66.0|0|0.0|100
0|2022-01-10|9170.0|0|9713.0|0|66.0|0|0.0|100
0|2022-01-11|9170.0|0|9713.0|0|66.0|0|0.0|100
0|2022-01-12|10372.0|0|10372.0|0|68.0|0|0.0|100
0|2022-01-13|10372.0|0|10372.0|0|68.0|0|0.0|100
0|2022-01-14|10372.0|0|10372.0|0|68.0|0|0.0|100
0|2022-01-15|10372.0|0|10372.0|0|68.0|0|0.0|100
0|2022-01-16|10372.0|0|10372.0|0|68.0|0|0.0|100
0|2022-01-17|10372.0|0|0.0|100|68.0|0|0.0|100
