|dates|Centre_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Centre_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Centre_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Centre_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Centre_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Centre_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Centre_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Centre_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-18|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-19|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-20|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-21|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-22|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-23|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-24|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-25|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-26|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-27|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-28|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-29|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-30|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-10-31|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-01|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-02|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-03|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-04|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-05|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-06|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-07|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-08|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-09|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-10|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-11|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-12|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-13|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-14|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-15|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-16|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-17|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-18|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-19|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-20|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-21|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-22|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-23|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-24|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-25|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-26|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-27|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-28|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-29|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-11-30|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-01|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-02|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-03|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-04|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-05|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-06|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-07|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-08|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-09|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-10|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-11|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-12|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-13|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-14|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-15|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-16|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-17|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-18|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-19|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-20|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-21|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-22|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-23|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-24|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
