|dates|Bay_Michigan_UnitedStates.JHU_ConfirmedCases.data|Bay_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Bay_Michigan_UnitedStates.NYT_ConfirmedCases.data|Bay_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Bay_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Bay_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Bay_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Bay_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|17224.0|0|17224.0|0|426.0|0|0.0|100
0|2021-12-01|17415.0|0|17415.0|0|430.0|0|0.0|100
0|2021-12-02|17415.0|0|17415.0|0|430.0|0|0.0|100
0|2021-12-03|17637.0|0|17637.0|0|435.0|0|0.0|100
0|2021-12-04|17637.0|0|17637.0|0|435.0|0|0.0|100
0|2021-12-05|17637.0|0|17637.0|0|435.0|0|0.0|100
0|2021-12-06|17845.0|0|17845.0|0|436.0|0|0.0|100
0|2021-12-07|17845.0|0|17845.0|0|436.0|0|0.0|100
0|2021-12-08|18033.0|0|18033.0|0|444.0|0|0.0|100
0|2021-12-09|18033.0|0|18033.0|0|444.0|0|0.0|100
0|2021-12-10|18185.0|0|18185.0|0|449.0|0|0.0|100
0|2021-12-11|18185.0|0|18185.0|0|449.0|0|0.0|100
0|2021-12-12|18185.0|0|18185.0|0|449.0|0|0.0|100
0|2021-12-13|18373.0|0|18373.0|0|454.0|0|0.0|100
0|2021-12-14|18373.0|0|18373.0|0|454.0|0|0.0|100
0|2021-12-15|18496.0|0|18496.0|0|455.0|0|0.0|100
0|2021-12-16|18496.0|0|18496.0|0|455.0|0|0.0|100
0|2021-12-17|18614.0|0|18614.0|0|456.0|0|0.0|100
0|2021-12-18|18614.0|0|18614.0|0|456.0|0|0.0|100
0|2021-12-19|18614.0|0|18614.0|0|456.0|0|0.0|100
0|2021-12-20|18752.0|0|18752.0|0|461.0|0|0.0|100
0|2021-12-21|18752.0|0|18752.0|0|461.0|0|0.0|100
0|2021-12-22|18849.0|0|18849.0|0|467.0|0|0.0|100
0|2021-12-23|18849.0|0|18849.0|0|467.0|0|0.0|100
0|2021-12-24|18849.0|0|18849.0|0|467.0|0|0.0|100
0|2021-12-25|18849.0|0|18849.0|0|467.0|0|0.0|100
0|2021-12-26|18849.0|0|18849.0|0|467.0|0|0.0|100
0|2021-12-27|19046.0|0|19046.0|0|467.0|0|0.0|100
0|2021-12-28|19046.0|0|19046.0|0|467.0|0|0.0|100
0|2021-12-29|19169.0|0|19169.0|0|471.0|0|0.0|100
0|2021-12-30|19169.0|0|19169.0|0|471.0|0|0.0|100
0|2021-12-31|19169.0|0|19169.0|0|471.0|0|0.0|100
0|2022-01-01|19169.0|0|19169.0|0|471.0|0|0.0|100
0|2022-01-02|19169.0|0|19169.0|0|471.0|0|0.0|100
0|2022-01-03|19539.0|0|19539.0|0|478.0|0|0.0|100
0|2022-01-04|19539.0|0|19539.0|0|478.0|0|0.0|100
0|2022-01-05|19818.0|0|19818.0|0|485.0|0|0.0|100
0|2022-01-06|19818.0|0|19818.0|0|485.0|0|0.0|100
0|2022-01-07|20295.0|0|20295.0|0|492.0|0|0.0|100
0|2022-01-08|20295.0|0|20295.0|0|492.0|0|0.0|100
0|2022-01-09|20295.0|0|20295.0|0|492.0|0|0.0|100
0|2022-01-10|20808.0|0|20808.0|0|493.0|0|0.0|100
0|2022-01-11|20808.0|0|20808.0|0|493.0|0|0.0|100
0|2022-01-12|21196.0|0|21196.0|0|500.0|0|0.0|100
0|2022-01-13|21196.0|0|21196.0|0|500.0|0|0.0|100
0|2022-01-14|21690.0|0|21690.0|0|510.0|0|0.0|100
0|2022-01-15|21690.0|0|21690.0|0|510.0|0|0.0|100
0|2022-01-16|21690.0|0|21690.0|0|510.0|0|0.0|100
0|2022-01-17|21690.0|0|0.0|100|510.0|0|0.0|100
