|dates|Spokane_Washington_UnitedStates.BLS_EmployedPopulation.data|Spokane_Washington_UnitedStates.BLS_EmployedPopulation.missing|Spokane_Washington_UnitedStates.BLS_UnemployedPopulation.data|Spokane_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Spokane_Washington_UnitedStates.BLS_UnemploymentRate.data|Spokane_Washington_UnitedStates.BLS_UnemploymentRate.missing|Spokane_Washington_UnitedStates.BLS_LaborForcePopulation.data|Spokane_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-18|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-19|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-20|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-21|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-22|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-23|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-24|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-25|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-26|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-27|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-28|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-29|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-30|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-10-31|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-11-01|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-11-02|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
0|2021-11-03|246824.0|0|12918.0|0|4.973396678242255|0|259742.0|0
