|dates|Mason_Michigan_UnitedStates.AveragePrecipitationTotal.data|Mason_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Mason_Michigan_UnitedStates.AveragePrecipitation.data|Mason_Michigan_UnitedStates.AveragePrecipitation.missing|Mason_Michigan_UnitedStates.AverageWindDirection.data|Mason_Michigan_UnitedStates.AverageWindDirection.missing|Mason_Michigan_UnitedStates.AverageWindSpeed.data|Mason_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|288.2291666666667|0|7.71875|0
0|2021-10-18|0.0|0|0.0|0|105.41666666666667|0|2.5104166666666665|0
0|2021-10-19|0.0|0|0.0|0|124.89583333333333|0|5.125|0
0|2021-10-20|0.0|0|0.006250000000000002|0|176.04166666666666|0|5.5625|0
0|2021-10-21|0.00375|0|0.009583333333333333|0|134.89583333333334|0|7.729166666666667|0
0|2021-10-22|0.004166666666666667|0|0.005104166666666669|0|80.625|0|1.5208333333333333|0
0|2021-10-23|0.0008333333333333334|0|0.0008333333333333334|0|68.95833333333333|0|1.3020833333333333|0
0|2021-10-24|0.0|0|0.0|0|18.75|0|2.7916666666666665|0
0|2021-10-25|0.0|0|0.0|0|40.3125|0|9.364583333333334|0
0|2021-10-26|0.0|0|0.0|0|117.08333333333333|0|4.796875|0
0|2021-10-27|0.0|0|0.0|0|52.395833333333336|0|2.6458333333333335|0
0|2021-10-28|0.0|0|0.0028125000000000003|0|94.375|0|9.354166666666666|0
0|2021-10-29|0.00375|0|0.005937500000000002|0|41.875|0|6.645833333333333|0
0|2021-10-30|0.0|0|0.0|0|132.60416666666666|0|6.1875|0
0|2021-10-31|0.0|0|0.0008333333333333334|0|195.0|0|6.21875|0
0|2021-11-01|0.00020833333333333335|0|0.0|0|293.0208333333333|0|10.645833333333334|0
0|2021-11-02|0.0|0|0.0|0|309.7916666666667|0|9.114583333333334|0
0|2021-11-03|0.0|0|0.0|0|112.91666666666667|0|3.4479166666666665|0
0|2021-11-04|0.0|0|0.0|0|64.16666666666667|0|1.8854166666666667|0
0|2021-11-05|0.0|0|0.0|0|127.91666666666667|0|6.958333333333333|0
0|2021-11-06|0.0|0|0.0|0|208.33333333333334|0|14.927083333333334|0
0|2021-11-07|0.0|0|0.0|0|186.14583333333334|0|7.807291666666667|0
0|2021-11-08|0.0|0|0.0|0|155.9375|0|7.895833333333333|0
0|2021-11-09|0.0|0|0.0|0|70.9375|0|1.9895833333333333|0
0|2021-11-10|0.0|0|0.0|0|62.291666666666664|0|4.177083333333333|0
0|2021-11-11|0.0|0|0.007812500000000002|0|176.5625|0|14.75|0
0|2021-11-12|0.005416666666666667|0|0.014583333333333344|0|222.60416666666666|0|11.635416666666666|0
0|2021-11-13|0.005208333333333333|0|0.0022916666666666662|0|292.5|0|9.53125|0
0|2021-11-14|0.003541666666666667|0|0.013125000000000006|0|135.9375|0|6.322916666666667|0
0|2021-11-15|0.0043749999999999995|0|0.0|0|209.6875|0|4.5|0
0|2021-11-16|0.0|0|0.0|0|90.36458333333333|0|6.380208333333333|0
0|2021-11-17|0.0|0|0.0|0|228.54166666666666|0|8.239583333333334|0
0|2021-11-18|0.0|0|0.0|0|286.6666666666667|0|11.729166666666666|0
0|2021-11-19|0.0|0|0.0|0|247.60416666666666|0|7.697916666666667|0
0|2021-11-20|0.0|0|0.0|0|151.04166666666666|0|7.40625|0
0|2021-11-21|0.0|0|0.0017708333333333337|0|174.89583333333334|0|9.166666666666666|0
0|2021-11-22|0.0010416666666666667|0|0.0|0|320.8854166666667|0|9.286458333333334|0
0|2021-11-23|0.0|0|0.0|0|142.39583333333334|0|5.9375|0
0|2021-11-24|0.0|0|0.0|0|201.25|0|14.46875|0
0|2021-11-25|0.0|0|0.0028125000000000008|0|279.0625|0|10.625|0
0|2021-11-26|0.00125|0|0.0|0|232.39583333333334|0|6.5|0
0|2021-11-27|0.0|0|0.0009375|0|102.91666666666667|0|6.510416666666667|0
0|2021-11-28|0.0004166666666666667|0|0.00010416666666666667|0|286.9791666666667|0|10.229166666666666|0
0|2021-11-29|0.0|0|0.004375000000000001|0|147.15625|0|4.5|0
0|2021-11-30|0.0025|0|0.0005208333333333333|0|237.8125|0|7.145833333333333|0
0|2021-12-01|0.0|0|0.0|0|148.4375|0|7.71875|0
0|2021-12-02|0.0|0|0.0|0|227.29166666666666|0|9.729166666666666|0
0|2021-12-03|0.00020833333333333335|0|0.002500000000000001|0|67.8125|0|1.9895833333333333|0
0|2021-12-04|0.000625|0|0.0|0|306.4583333333333|0|10.770833333333334|0
0|2021-12-05|0.0|0|0.003958333333333335|0|110.9375|0|8.161458333333334|0
0|2021-12-06|0.00125|0|0.0|0|286.9791666666667|0|14.46875|0
0|2021-12-07|0.0|0|0.0|0|240.41666666666666|0|6.833333333333333|0
0|2021-12-08|0.0|0|0.0|0|126.35416666666667|0|3.2083333333333335|0
0|2021-12-09|0.0|0|0.0|0|135.72916666666666|0|8.802083333333334|0
0|2021-12-10|0.0|0|0.010572916666666668|0|155.625|0|8.026041666666666|0
0|2021-12-11|0.011458333333333334|0|0.013645833333333341|0|232.39583333333334|0|13.260416666666666|0
0|2021-12-12|0.0022916666666666667|0|0.0|0|237.5|0|16.25|0
0|2021-12-13|0.0|0|0.0|0|174.27083333333334|0|10.177083333333334|0
0|2021-12-14|0.0|0|0.0|0|90.9375|0|8.666666666666666|0
0|2021-12-15|0.0016666666666666668|0|0.006458333333333334|0|175.52083333333334|0|16.645833333333332|0
0|2021-12-16|0.00020833333333333335|0|0.0|0|235.3125|0|25.197916666666668|0
0|2021-12-17|0.0|0|0.0|0|214.47916666666666|0|7.708333333333333|0
0|2021-12-18|0.0|0|0.0|0|172.03125|0|6.71875|0
0|2021-12-19|0.0|0|0.0|0|119.16666666666667|0|6.114583333333333|0
0|2021-12-20|0.0|0|0.0|0|255.625|0|15.291666666666666|0
0|2021-12-21|0.0|0|0.0|0|191.04166666666666|0|9.885416666666666|0
0|2021-12-22|0.0|0|0.0|0|244.79166666666666|0|7.833333333333333|0
0|2021-12-23|0.0|0|0.003750000000000001|0|128.02083333333334|0|7.125|0
0|2021-12-24|0.00125|0|0.0016666666666666668|0|131.97916666666666|0|5.770833333333333|0
0|2021-12-25|0.0008333333333333334|0|0.0008333333333333334|0|208.02083333333334|0|7.6875|0
0|2021-12-26|0.0|0|0.0|0|77.91666666666667|0|4.052083333333333|0
0|2021-12-27|0.00020833333333333335|0|0.0014583333333333332|0|167.1875|0|13.15625|0
0|2021-12-28|0.00020833333333333335|0|0.0|0|143.28125|0|5.885416666666667|0
0|2021-12-29|0.0|0|0.0003125|0|192.69097222222226|0|5.385416666666667|0
0|2021-12-30|0.00020833333333333335|0|0.0|0|61.875|0|3.3333333333333335|0
0|2021-12-31|0.0|0|0.0|0|113.125|0|4.416666666666667|0
0|2022-01-01|0.0|0|0.0|0|39.166666666666664|0|8.09375|0
0|2022-01-02|0.0|0|0.0|0|112.8125|0|4.510416666666667|0
0|2022-01-03|0.0|0|0.0|0|182.8125|0|9.71875|0
0|2022-01-04|0.0|0|0.0|0|191.875|0|12.291666666666666|0
0|2022-01-05|0.0|0|0.0014583333333333332|0|265.7291666666667|0|11.625|0
0|2022-01-06|0.0004166666666666667|0|0.0|0|111.04166666666667|0|5.114583333333333|0
0|2022-01-07|0.00020833333333333335|0|0.0008333333333333334|0|66.77083333333333|0|3.3854166666666665|0
0|2022-01-08|0.0|0|0.0|0|166.04166666666666|0|13.25|0
0|2022-01-09|0.0|0|0.0|0|295.1041666666667|0|13.208333333333334|0
0|2022-01-10|0.0|0|0.0|0|311.875|0|9.770833333333334|0
0|2022-01-11|0.0|0|0.0|0|163.54166666666666|0|12.302083333333334|0
0|2022-01-12|0.0|0|0.0|0|200.20833333333334|0|6.552083333333333|0
0|2022-01-13|0.0|0|0.0|0|87.70833333333333|0|4.28125|0
0|2022-01-14|0.0|0|0.0|0|58.75|0|8.96875|0
0|2022-01-15|0.0|0|0.0|0|56.770833333333336|0|5.645833333333333|0
0|2022-01-16|0.0|0|0.0|0|113.22916666666667|0|4.552083333333333|0
0|2022-01-17|0.0|0|0.0|0|308.2291666666667|0|9.25|0
