|dates|Lee_Florida_UnitedStates.JHU_ConfirmedCases.data|Lee_Florida_UnitedStates.JHU_ConfirmedCases.missing|Lee_Florida_UnitedStates.NYT_ConfirmedCases.data|Lee_Florida_UnitedStates.NYT_ConfirmedCases.missing|Lee_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Lee_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Lee_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Lee_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-26|128243.0|0|125907.0|0|1009.0|0|0.0|100
0|2021-11-27|128243.0|0|125907.0|0|1009.0|0|0.0|100
0|2021-11-28|128243.0|0|125907.0|0|1009.0|0|0.0|100
0|2021-11-29|128243.0|0|125907.0|0|1009.0|0|0.0|100
0|2021-11-30|128502.0|0|126166.0|0|1009.0|0|0.0|100
0|2021-12-01|128502.0|0|126166.0|0|1009.0|0|0.0|100
0|2021-12-02|128502.0|0|126166.0|0|1009.0|0|0.0|100
0|2021-12-03|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-04|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-05|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-06|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-07|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-08|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-09|128922.0|0|126586.0|0|1009.0|0|0.0|100
0|2021-12-10|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-11|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-12|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-13|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-14|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-15|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-16|129343.0|0|127007.0|0|1009.0|0|0.0|100
0|2021-12-17|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-18|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-19|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-20|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-21|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-22|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-23|129865.0|0|127529.0|0|1009.0|0|0.0|100
0|2021-12-24|129865.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-25|131680.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-26|131680.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-27|131680.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-28|131680.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-29|131680.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-30|131680.0|0|129344.0|0|1009.0|0|0.0|100
0|2021-12-31|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-01|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-02|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-03|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-04|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-05|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-06|137699.0|0|135363.0|0|1009.0|0|0.0|100
0|2022-01-07|148309.0|0|145973.0|0|1009.0|0|0.0|100
0|2022-01-08|148309.0|0|145973.0|0|1009.0|0|0.0|100
0|2022-01-09|148309.0|0|145973.0|0|1009.0|0|0.0|100
0|2022-01-10|148309.0|0|145973.0|0|1009.0|0|0.0|100
0|2022-01-11|148309.0|0|145973.0|0|1009.0|0|0.0|100
0|2022-01-12|148309.0|0|145973.0|0|1861.0|0|0.0|100
0|2022-01-13|148309.0|0|145973.0|0|1861.0|0|0.0|100
0|2022-01-14|148309.0|0|158788.0|0|1861.0|0|0.0|100
0|2022-01-15|161124.0|0|158788.0|0|1861.0|0|0.0|100
0|2022-01-16|161124.0|0|158788.0|0|1861.0|0|0.0|100
0|2022-01-17|161124.0|0|0.0|100|1861.0|0|0.0|100
