|dates|Custer_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Custer_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Custer_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Custer_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Custer_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Custer_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Custer_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Custer_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-22|5173.0|0|5173.0|0|129.0|0|0.0|100
0|2021-11-23|5173.0|0|5173.0|0|129.0|0|0.0|100
0|2021-11-24|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-11-25|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-11-26|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-11-27|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-11-28|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-11-29|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-11-30|5284.0|0|5284.0|0|129.0|0|0.0|100
0|2021-12-01|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-02|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-03|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-04|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-05|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-06|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-07|5367.0|0|5367.0|0|129.0|0|0.0|100
0|2021-12-08|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-09|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-10|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-11|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-12|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-13|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-14|5494.0|0|5494.0|0|129.0|0|0.0|100
0|2021-12-15|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-16|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-17|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-18|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-19|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-20|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-21|5578.0|0|5578.0|0|129.0|0|0.0|100
0|2021-12-22|5657.0|0|5657.0|0|129.0|0|0.0|100
0|2021-12-23|5657.0|0|5657.0|0|134.0|0|0.0|100
0|2021-12-24|5657.0|0|5657.0|0|134.0|0|0.0|100
0|2021-12-25|5657.0|0|5657.0|0|134.0|0|0.0|100
0|2021-12-26|5657.0|0|5657.0|0|134.0|0|0.0|100
0|2021-12-27|5657.0|0|5657.0|0|134.0|0|0.0|100
0|2021-12-28|5657.0|0|5657.0|0|134.0|0|0.0|100
0|2021-12-29|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2021-12-30|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2021-12-31|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2022-01-01|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2022-01-02|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2022-01-03|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2022-01-04|5704.0|0|5704.0|0|134.0|0|0.0|100
0|2022-01-05|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-06|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-07|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-08|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-09|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-10|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-11|5835.0|0|5835.0|0|136.0|0|0.0|100
0|2022-01-12|6119.0|0|6119.0|0|137.0|0|0.0|100
0|2022-01-13|6119.0|0|6119.0|0|137.0|0|0.0|100
0|2022-01-14|6119.0|0|6119.0|0|137.0|0|0.0|100
0|2022-01-15|6119.0|0|6119.0|0|137.0|0|0.0|100
0|2022-01-16|6119.0|0|6119.0|0|137.0|0|0.0|100
0|2022-01-17|6119.0|0|0.0|100|137.0|0|0.0|100
