|dates|Guanica_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guanica_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guanica_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guanica_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guanica_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guanica_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guanica_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guanica_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-02|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-03|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-04|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-05|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-06|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-07|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-08|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-09|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-10|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-11|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-12|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-13|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-14|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-15|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-16|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-17|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-18|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-19|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-20|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-21|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-22|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-23|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-24|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-25|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-26|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-27|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-28|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-29|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-30|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-01-31|3335.0|0|905.0|0|21.34433962264151|0|4240.0|0
0|2020-02-01|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-02|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-03|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-04|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-05|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-06|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-07|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-08|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-09|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-10|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-11|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-12|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-13|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-14|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-15|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-16|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-17|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-18|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-19|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-20|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-21|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-22|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-23|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-24|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-25|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-26|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-27|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-28|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-02-29|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-01|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-02|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-03|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-04|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-05|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-06|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-07|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-08|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-09|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-10|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-11|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-12|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-13|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-14|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-15|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-16|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-17|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-18|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-19|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-20|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-21|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-22|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-23|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-24|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-25|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-26|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-27|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-28|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-29|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-30|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-03-31|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-01|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-02|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-03|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-04|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-05|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-06|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
0|2020-04-07|3365.0|0|646.5|0|16.11616602268478|0|4011.5|0
