|dates|Mason_Washington_UnitedStates.AveragePrecipitationTotal.data|Mason_Washington_UnitedStates.AveragePrecipitationTotal.missing|Mason_Washington_UnitedStates.AveragePrecipitation.data|Mason_Washington_UnitedStates.AveragePrecipitation.missing|Mason_Washington_UnitedStates.AverageWindDirection.data|Mason_Washington_UnitedStates.AverageWindDirection.missing|Mason_Washington_UnitedStates.AverageWindSpeed.data|Mason_Washington_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.008888888888888889|0|157.25694444444443|0|5.121527777777778|0
0|2021-10-18|0.004791666666666667|0|0.0004166666666666667|0|93.81448412698414|0|2.7495039682539684|0
0|2021-10-19|0.0004166666666666667|0|0.0|0|33.15972222222222|0|0.7256944444444443|0
0|2021-10-20|0.0025|0|0.013368055555555557|0|150.79861111111111|0|5.440972222222222|0
0|2021-10-21|0.011666666666666667|0|0.02229166666666667|0|113.54166666666667|0|5.083333333333333|0
0|2021-10-22|0.004916666666666666|0|0.005486111111111111|0|88.42361111111113|0|2.766666666666667|0
0|2021-10-23|0.007916666666666667|0|0.008576388888888889|0|66.8611111111111|0|3.0909722222222222|0
0|2021-10-24|0.010416666666666666|0|0.010958333333333334|0|103.91666666666667|0|8.191666666666666|0
0|2021-10-25|0.013333333333333334|0|0.029458333333333326|0|180.02777777777774|0|12.901388888888889|0
0|2021-10-26|0.04|0|0.028367063492063496|0|183.56646825396828|0|9.48075396825397|0
0|2021-10-27|0.03333333333333333|0|0.014722222222222225|0|170.59027777777777|0|6.048611111111112|0
0|2021-10-28|0.02625|0|0.053433531746031764|0|180.97222222222226|0|8.333829365079366|0
0|2021-10-29|0.07958333333333333|0|0.010972222222222223|0|128.75|0|4.541666666666667|0
0|2021-10-30|0.0008333333333333334|0|0.0|0|20.416666666666668|0|5.875|0
0|2021-10-31|0.0|0|0.0|0|73.91666666666667|0|3.3958333333333335|0
0|2021-11-01|0.0|0|0.008333333333333333|0|86.15277777777779|0|1.9678571428571432|0
0|2021-11-02|0.002777777777777778|0|0.01871527777777778|0|61.388888888888886|0|2.2847222222222223|0
