|dates|Cibola_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Cibola_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Cibola_NewMexico_UnitedStates.NYT_ConfirmedCases.data|Cibola_NewMexico_UnitedStates.NYT_ConfirmedCases.missing|Cibola_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Cibola_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Cibola_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Cibola_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-14|3918.0|0|4581.0|0|145.0|0|0.0|100
0|2021-11-15|3937.0|0|4600.0|0|147.0|0|0.0|100
0|2021-11-16|3961.0|0|4624.0|0|147.0|0|0.0|100
0|2021-11-17|3973.0|0|4636.0|0|147.0|0|0.0|100
0|2021-11-18|3983.0|0|4646.0|0|147.0|0|0.0|100
0|2021-11-19|3997.0|0|4660.0|0|147.0|0|0.0|100
0|2021-11-20|3997.0|0|4660.0|0|147.0|0|0.0|100
0|2021-11-21|3997.0|0|4660.0|0|147.0|0|0.0|100
0|2021-11-22|4016.0|0|4680.0|0|147.0|0|0.0|100
0|2021-11-23|4029.0|0|4693.0|0|147.0|0|0.0|100
0|2021-11-24|4042.0|0|4706.0|0|147.0|0|0.0|100
0|2021-11-25|4042.0|0|4706.0|0|147.0|0|0.0|100
0|2021-11-26|4042.0|0|4706.0|0|147.0|0|0.0|100
0|2021-11-27|4042.0|0|4706.0|0|147.0|0|0.0|100
0|2021-11-28|4042.0|0|4706.0|0|147.0|0|0.0|100
0|2021-11-29|4102.0|0|4766.0|0|147.0|0|0.0|100
0|2021-11-30|4118.0|0|4782.0|0|148.0|0|0.0|100
0|2021-12-01|4128.0|0|4792.0|0|149.0|0|0.0|100
0|2021-12-02|4148.0|0|4812.0|0|149.0|0|0.0|100
0|2021-12-03|4148.0|0|4821.0|0|149.0|0|0.0|100
0|2021-12-04|4165.0|0|4829.0|0|150.0|0|0.0|100
0|2021-12-05|4165.0|0|4829.0|0|150.0|0|0.0|100
0|2021-12-06|4186.0|0|4850.0|0|150.0|0|0.0|100
0|2021-12-07|4202.0|0|4866.0|0|151.0|0|0.0|100
0|2021-12-08|4221.0|0|4885.0|0|152.0|0|0.0|100
0|2021-12-09|4237.0|0|4901.0|0|153.0|0|0.0|100
0|2021-12-10|4253.0|0|4909.0|0|153.0|0|0.0|100
0|2021-12-11|4253.0|0|4917.0|0|153.0|0|0.0|100
0|2021-12-12|4253.0|0|4917.0|0|153.0|0|0.0|100
0|2021-12-13|4276.0|0|4941.0|0|153.0|0|0.0|100
0|2021-12-14|4276.0|0|4947.0|0|153.0|0|0.0|100
0|2021-12-15|4307.0|0|4972.0|0|153.0|0|0.0|100
0|2021-12-16|4307.0|0|4977.0|0|153.0|0|0.0|100
0|2021-12-17|4348.0|0|4981.0|0|153.0|0|0.0|100
0|2021-12-18|4348.0|0|5013.0|0|153.0|0|0.0|100
0|2021-12-19|4348.0|0|5013.0|0|153.0|0|0.0|100
0|2021-12-20|4359.0|0|5024.0|0|154.0|0|0.0|100
0|2021-12-21|4365.0|0|5030.0|0|155.0|0|0.0|100
0|2021-12-22|4370.0|0|5035.0|0|156.0|0|0.0|100
0|2021-12-23|4376.0|0|5041.0|0|157.0|0|0.0|100
0|2021-12-24|4376.0|0|5041.0|0|157.0|0|0.0|100
0|2021-12-25|4376.0|0|5041.0|0|157.0|0|0.0|100
0|2021-12-26|4376.0|0|5041.0|0|157.0|0|0.0|100
0|2021-12-27|4411.0|0|5079.0|0|157.0|0|0.0|100
0|2021-12-28|4414.0|0|5084.0|0|158.0|0|0.0|100
0|2021-12-29|4430.0|0|5101.0|0|158.0|0|0.0|100
0|2021-12-30|4447.0|0|5118.0|0|158.0|0|0.0|100
0|2021-12-31|4447.0|0|5118.0|0|158.0|0|0.0|100
0|2022-01-01|4447.0|0|5118.0|0|158.0|0|0.0|100
0|2022-01-02|4447.0|0|5118.0|0|158.0|0|0.0|100
0|2022-01-03|4497.0|0|5168.0|0|158.0|0|0.0|100
0|2022-01-04|4509.0|0|5184.0|0|158.0|0|0.0|100
0|2022-01-05|4548.0|0|5223.0|0|158.0|0|0.0|100
0|2022-01-06|4596.0|0|5271.0|0|159.0|0|0.0|100
0|2022-01-07|4653.0|0|5328.0|0|160.0|0|0.0|100
0|2022-01-08|4653.0|0|5328.0|0|160.0|0|0.0|100
0|2022-01-09|4653.0|0|5328.0|0|160.0|0|0.0|100
0|2022-01-10|4799.0|0|5474.0|0|160.0|0|0.0|100
0|2022-01-11|4869.0|0|5544.0|0|160.0|0|0.0|100
0|2022-01-12|4947.0|0|5622.0|0|160.0|0|0.0|100
0|2022-01-13|4947.0|0|5664.0|0|160.0|0|0.0|100
0|2022-01-14|5081.0|0|5756.0|0|162.0|0|0.0|100
0|2022-01-15|5081.0|0|5756.0|0|162.0|0|0.0|100
0|2022-01-16|5081.0|0|5756.0|0|162.0|0|0.0|100
0|2022-01-17|5081.0|0|0.0|100|162.0|0|0.0|100
