|dates|Haskell_Texas_UnitedStates.JHU_ConfirmedCases.data|Haskell_Texas_UnitedStates.JHU_ConfirmedCases.missing|Haskell_Texas_UnitedStates.NYT_ConfirmedCases.data|Haskell_Texas_UnitedStates.NYT_ConfirmedCases.missing|Haskell_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Haskell_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Haskell_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Haskell_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|646.0|0|646.0|0|32.0|0|0.0|100
0|2021-12-01|646.0|0|646.0|0|33.0|0|0.0|100
0|2021-12-02|648.0|0|648.0|0|33.0|0|0.0|100
0|2021-12-03|651.0|0|651.0|0|33.0|0|0.0|100
0|2021-12-04|651.0|0|651.0|0|33.0|0|0.0|100
0|2021-12-05|652.0|0|652.0|0|34.0|0|0.0|100
0|2021-12-06|659.0|0|659.0|0|34.0|0|0.0|100
0|2021-12-07|662.0|0|662.0|0|34.0|0|0.0|100
0|2021-12-08|662.0|0|662.0|0|34.0|0|0.0|100
0|2021-12-09|666.0|0|666.0|0|35.0|0|0.0|100
0|2021-12-10|668.0|0|668.0|0|35.0|0|0.0|100
0|2021-12-11|670.0|0|670.0|0|35.0|0|0.0|100
0|2021-12-12|670.0|0|670.0|0|35.0|0|0.0|100
0|2021-12-13|673.0|0|673.0|0|35.0|0|0.0|100
0|2021-12-14|673.0|0|675.0|0|35.0|0|0.0|100
0|2021-12-15|677.0|0|677.0|0|36.0|0|0.0|100
0|2021-12-16|677.0|0|677.0|0|36.0|0|0.0|100
0|2021-12-17|677.0|0|677.0|0|36.0|0|0.0|100
0|2021-12-18|679.0|0|679.0|0|36.0|0|0.0|100
0|2021-12-19|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-20|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-21|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-22|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-23|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-24|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-25|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-26|680.0|0|680.0|0|36.0|0|0.0|100
0|2021-12-27|682.0|0|682.0|0|37.0|0|0.0|100
0|2021-12-28|685.0|0|685.0|0|37.0|0|0.0|100
0|2021-12-29|685.0|0|685.0|0|37.0|0|0.0|100
0|2021-12-30|686.0|0|686.0|0|37.0|0|0.0|100
0|2021-12-31|686.0|0|686.0|0|37.0|0|0.0|100
0|2022-01-01|686.0|0|686.0|0|37.0|0|0.0|100
0|2022-01-02|686.0|0|686.0|0|37.0|0|0.0|100
0|2022-01-03|693.0|0|693.0|0|37.0|0|0.0|100
0|2022-01-04|694.0|0|694.0|0|37.0|0|0.0|100
0|2022-01-05|694.0|0|694.0|0|37.0|0|0.0|100
0|2022-01-06|698.0|0|698.0|0|37.0|0|0.0|100
0|2022-01-07|698.0|0|698.0|0|37.0|0|0.0|100
0|2022-01-08|698.0|0|698.0|0|37.0|0|0.0|100
0|2022-01-09|699.0|0|699.0|0|37.0|0|0.0|100
0|2022-01-10|699.0|0|699.0|0|37.0|0|0.0|100
0|2022-01-11|705.0|0|705.0|0|37.0|0|0.0|100
0|2022-01-12|709.0|0|709.0|0|37.0|0|0.0|100
0|2022-01-13|709.0|0|717.0|0|37.0|0|0.0|100
0|2022-01-14|717.0|0|729.0|0|37.0|0|0.0|100
0|2022-01-15|730.0|0|730.0|0|37.0|0|0.0|100
0|2022-01-16|731.0|0|731.0|0|37.0|0|0.0|100
0|2022-01-17|743.0|0|0.0|100|37.0|0|0.0|100
