|dates|Burke_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Burke_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Burke_NorthCarolina_UnitedStates.AveragePrecipitation.data|Burke_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Burke_NorthCarolina_UnitedStates.AverageWindDirection.data|Burke_NorthCarolina_UnitedStates.AverageWindDirection.missing|Burke_NorthCarolina_UnitedStates.AverageWindSpeed.data|Burke_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|234.16666666666666|0|5.6875|0
0|2021-10-18|0.0|0|0.0|0|66.45833333333333|0|1.2083333333333333|0
0|2021-10-19|0.0|0|0.0|0|21.25|0|0.4791666666666667|0
0|2021-10-20|0.0|0|0.0|0|10.729166666666666|0|0.15625|0
0|2021-10-21|0.0|0|0.0|0|71.875|0|1.5520833333333333|0
0|2021-10-22|0.0|0|0.0|0|57.8125|0|0.9479166666666666|0
0|2021-10-23|0.0|0|0.0|0|5.729166666666667|0|0.09375|0
0|2021-10-24|0.0|0|0.0|0|5.729166666666667|0|0.13541666666666666|0
0|2021-10-25|0.0|0|0.0012499999999999998|0|64.47916666666667|0|2.09375|0
0|2021-10-26|0.0|0|0.0|0|282.96875|0|9.15625|0
0|2021-10-27|0.0|0|0.0|0|40.25|0|0.7291666666666666|0
0|2021-10-28|0.0|0|0.02197916666666666|0|7.395833333333333|0|0.375|0
0|2021-10-29|0.01916666666666667|0|0.005104166666666668|0|40.833333333333336|0|1.1770833333333333|0
0|2021-10-30|0.0008333333333333334|0|0.00020833333333333335|0|64.82291666666667|0|1.3020833333333333|0
0|2021-10-31|0.00020833333333333335|0|0.0|0|114.27083333333333|0|2.1145833333333335|0
0|2021-11-01|0.0|0|0.0|0|9.239583333333334|0|0.0625|0
0|2021-11-02|0.0|0|0.0|0|34.270833333333336|0|0.6875|0
0|2021-11-03|0.0|0|0.0|0|25.520833333333332|0|0.6041666666666666|0
0|2021-11-04|0.0|0|0.0039583333333333345|0|3.5416666666666665|0|0.03125|0
0|2021-11-05|0.0025|0|0.0|0|47.916666666666664|0|1.0625|0
0|2021-11-06|0.0|0|0.0|0|99.58333333333333|0|2.6458333333333335|0
0|2021-11-07|0.0|0|0.0|0|94.375|0|1.5729166666666667|0
0|2021-11-08|0.0|0|0.0|0|38.541666666666664|0|0.5625|0
0|2021-11-09|0.0|0|0.0|0|30.520833333333332|0|0.7604166666666666|0
0|2021-11-10|0.0|0|0.0|0|18.125|0|0.34375|0
0|2021-11-11|0.0|0|0.005833333333333334|0|12.083333333333334|0|0.16666666666666666|0
0|2021-11-12|0.005416666666666667|0|0.0023958333333333336|0|62.604166666666664|0|1.3333333333333333|0
0|2021-11-13|0.00020833333333333335|0|0.0|0|126.25|0|3.1875|0
0|2021-11-14|0.0|0|0.0|0|86.97916666666667|0|2.21875|0
0|2021-11-15|0.0|0|0.0|0|166.14583333333334|0|4.5|0
0|2021-11-16|0.0|0|0.0|0|9.6875|0|0.14583333333333334|0
0|2021-11-17|0.0|0|0.0|0|31.25|0|0.6666666666666666|0
0|2021-11-18|0.0|0|0.0|0|129.47916666666666|0|3.8541666666666665|0
0|2021-11-19|0.0|0|0.0|0|161.14583333333334|0|5.916666666666667|0
0|2021-11-20|0.0|0|0.0|0|56.145833333333336|0|0.8958333333333334|0
0|2021-11-21|0.0|0|0.0|0|7.5|0|0.15625|0
0|2021-11-22|0.0016666666666666668|0|0.0027083333333333334|0|178.4375|0|4.3125|0
0|2021-11-23|0.00020833333333333335|0|0.0|0|154.27083333333334|0|2.65625|0
0|2021-11-24|0.0|0|0.0|0|30.0|0|0.5729166666666666|0
0|2021-11-25|0.0|0|0.0|0|33.854166666666664|0|0.6875|0
0|2021-11-26|0.0|0|0.0|0|210.52083333333334|0|5.989583333333333|0
0|2021-11-27|0.0|0|0.0|0|59.166666666666664|0|1.6875|0
0|2021-11-28|0.0|0|0.0|0|88.64583333333333|0|1.7916666666666667|0
0|2021-11-29|0.0|0|0.0|0|165.3125|0|3.3125|0
0|2021-11-30|0.0|0|0.0|0|37.916666666666664|0|0.6770833333333334|0
0|2021-12-01|0.0|0|0.0|0|20.9375|0|0.3020833333333333|0
0|2021-12-02|0.0|0|0.0|0|97.70833333333333|0|2.9270833333333335|0
0|2021-12-03|0.0|0|0.0|0|86.45833333333333|0|1.7395833333333333|0
0|2021-12-04|0.0|0|0.0|0|4.479166666666667|0|0.09375|0
0|2021-12-05|0.0|0|0.0|0|13.125|0|1.125|0
0|2021-12-06|0.0|0|0.0|0|140.9375|0|4.25|0
0|2021-12-07|0.0|0|0.0|0|30.104166666666668|0|0.7291666666666666|0
0|2021-12-08|0.0|0|0.0|0|33.541666666666664|0|0.375|0
0|2021-12-09|0.0|0|0.0|0|7.916666666666667|0|0.125|0
0|2021-12-10|0.0|0|0.0003125|0|3.2291666666666665|0|0.03125|0
0|2021-12-11|0.0014583333333333334|0|0.011458333333333336|0|124.89583333333333|0|4.145833333333333|0
0|2021-12-12|0.005416666666666667|0|0.0|0|86.97916666666667|0|1.8645833333333333|0
0|2021-12-13|0.0|0|0.0|0|9.270833333333334|0|0.125|0
0|2021-12-14|0.0|0|0.0|0|28.4375|0|0.4479166666666667|0
0|2021-12-15|0.0|0|0.0|0|3.6458333333333335|0|0.03125|0
0|2021-12-16|0.0|0|0.0|0|63.229166666666664|0|1.75|0
0|2021-12-17|0.0|0|0.0|0|2.5|0|0.03125|0
0|2021-12-18|0.0|0|0.007395833333333337|0|30.729166666666668|0|0.375|0
0|2021-12-19|0.007291666666666666|0|0.004479166666666669|0|139.0625|0|2.6458333333333335|0
0|2021-12-20|0.0008333333333333334|0|0.0|0|28.125|0|0.5833333333333334|0
0|2021-12-21|0.0|0|0.0|0|35.416666666666664|0|0.4375|0
0|2021-12-22|0.0|0|0.0|0|216.97916666666666|0|6.833333333333333|0
0|2021-12-23|0.0|0|0.0|0|48.333333333333336|0|1.09375|0
0|2021-12-24|0.0|0|0.0|0|37.708333333333336|0|0.6041666666666666|0
0|2021-12-25|0.0|0|0.0|0|120.10416666666667|0|3.3229166666666665|0
0|2021-12-26|0.0|0|0.0|0|75.72916666666667|0|1.4479166666666667|0
0|2021-12-27|0.0|0|0.0|0|26.770833333333332|0|0.5520833333333334|0
0|2021-12-28|0.0|0|0.0|0|119.47916666666667|0|4.635416666666667|0
0|2021-12-29|0.0|0|0.0|0|174.58333333333334|0|5.427083333333333|0
0|2021-12-30|0.004583333333333333|0|0.005625000000000001|0|66.45833333333333|0|1.3020833333333333|0
0|2021-12-31|0.00020833333333333335|0|0.0|0|20.625|0|0.1875|0
0|2022-01-01|0.0|0|0.0017708333333333335|0|110.0|0|5.625|0
0|2022-01-02|0.011250000000000001|0|0.018541666666666675|0|106.45833333333333|0|3.3958333333333335|0
0|2022-01-03|0.02729166666666667|0|0.04380208333333333|0|178.59375|0|5.619791666666667|0
0|2022-01-04|0.006666666666666667|0|0.0|0|13.020833333333334|0|0.22916666666666666|0
0|2022-01-05|0.0|0|0.0|0|92.08333333333333|0|2.15625|0
0|2022-01-06|0.0|0|0.0|0|74.58333333333333|0|1.9375|0
0|2022-01-07|0.0|0|0.0|0|150.9375|0|3.0833333333333335|0
0|2022-01-08|0.0|0|0.0|0|18.125|0|0.3333333333333333|0
0|2022-01-09|0.0|0|0.007291666666666669|0|41.5625|0|0.96875|0
0|2022-01-10|0.005833333333333334|0|0.0|0|188.22916666666666|0|4.796875|0
0|2022-01-11|0.0|0|0.0|0|89.58333333333333|0|1.9166666666666667|0
0|2022-01-12|0.0|0|0.0|0|58.645833333333336|0|1.21875|0
0|2022-01-13|0.0|0|0.0|0|10.208333333333334|0|0.125|0
0|2022-01-14|0.0|0|0.0|0|166.04166666666666|0|3.625|0
0|2022-01-15|0.0|0|0.0|0|27.1875|0|1.1875|0
0|2022-01-16|0.0|0|0.0|0|69.84375|0|4.973958333333333|0
0|2022-01-17|0.0|0|0.0046875|0|202.91666666666666|0|7.166666666666667|0
