|dates|Providence_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Providence_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Providence_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Providence_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Providence_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Providence_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Providence_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Providence_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-18|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-19|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-20|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-21|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-22|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-23|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-24|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-25|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-26|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-27|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-28|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-29|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-30|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-10-31|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-01|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-02|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-03|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-04|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-05|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-06|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-07|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-08|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-09|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-10|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-11|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-12|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-13|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-14|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-15|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-16|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-17|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-18|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-19|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-20|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-21|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-22|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-23|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-24|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-25|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-26|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-27|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-28|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-29|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-11-30|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-01|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-02|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-03|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-04|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-05|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-06|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-07|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-08|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-09|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-10|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-11|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-12|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-13|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-14|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-15|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-16|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-17|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-18|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-19|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-20|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-21|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-22|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-23|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-24|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-25|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-26|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-27|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-28|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-29|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-30|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2021-12-31|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-01|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-02|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-03|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-04|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-05|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-06|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-07|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-08|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-09|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-10|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-11|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-12|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-13|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-14|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-15|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-16|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
0|2022-01-17|297190.0|0|15926.0|0|5.086293897469308|0|313116.0|0
