|dates|Brown_Texas_UnitedStates.JHU_ConfirmedCases.data|Brown_Texas_UnitedStates.JHU_ConfirmedCases.missing|Brown_Texas_UnitedStates.NYT_ConfirmedCases.data|Brown_Texas_UnitedStates.NYT_ConfirmedCases.missing|Brown_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Brown_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Brown_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Brown_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-07|7176.0|0|7202.0|0|174.0|0|0.0|100
0|2021-12-08|7191.0|0|7202.0|0|174.0|0|0.0|100
0|2021-12-09|7208.0|0|7208.0|0|174.0|0|0.0|100
0|2021-12-10|7217.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-11|7224.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-12|7229.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-13|7232.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-14|7232.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-15|7238.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-16|7246.0|0|7261.0|0|175.0|0|0.0|100
0|2021-12-17|7253.0|0|7304.0|0|175.0|0|0.0|100
0|2021-12-18|7273.0|0|7304.0|0|175.0|0|0.0|100
0|2021-12-19|7277.0|0|7304.0|0|175.0|0|0.0|100
0|2021-12-20|7278.0|0|7304.0|0|175.0|0|0.0|100
0|2021-12-21|7299.0|0|7304.0|0|175.0|0|0.0|100
0|2021-12-22|7324.0|0|7324.0|0|175.0|0|0.0|100
0|2021-12-23|7336.0|0|7336.0|0|175.0|0|0.0|100
0|2021-12-24|7336.0|0|7336.0|0|175.0|0|0.0|100
0|2021-12-25|7336.0|0|7336.0|0|175.0|0|0.0|100
0|2021-12-26|7336.0|0|7336.0|0|175.0|0|0.0|100
0|2021-12-27|7352.0|0|7352.0|0|176.0|0|0.0|100
0|2021-12-28|7357.0|0|7357.0|0|176.0|0|0.0|100
0|2021-12-29|7389.0|0|7389.0|0|176.0|0|0.0|100
0|2021-12-30|7413.0|0|7537.0|0|176.0|0|0.0|100
0|2021-12-31|7413.0|0|7537.0|0|176.0|0|0.0|100
0|2022-01-01|7413.0|0|7537.0|0|176.0|0|0.0|100
0|2022-01-02|7413.0|0|7537.0|0|176.0|0|0.0|100
0|2022-01-03|7481.0|0|7537.0|0|176.0|0|0.0|100
0|2022-01-04|7506.0|0|7537.0|0|176.0|0|0.0|100
0|2022-01-05|7535.0|0|7537.0|0|177.0|0|0.0|100
0|2022-01-06|7580.0|0|7580.0|0|179.0|0|0.0|100
0|2022-01-07|7594.0|0|8097.0|0|181.0|0|0.0|100
0|2022-01-08|7628.0|0|8097.0|0|181.0|0|0.0|100
0|2022-01-09|7639.0|0|8097.0|0|181.0|0|0.0|100
0|2022-01-10|7678.0|0|8097.0|0|181.0|0|0.0|100
0|2022-01-11|7729.0|0|8097.0|0|182.0|0|0.0|100
0|2022-01-12|7813.0|0|8097.0|0|184.0|0|0.0|100
0|2022-01-13|7813.0|0|8097.0|0|184.0|0|0.0|100
0|2022-01-14|7873.0|0|9121.0|0|185.0|0|0.0|100
0|2022-01-15|8331.0|0|9121.0|0|188.0|0|0.0|100
0|2022-01-16|8370.0|0|9121.0|0|189.0|0|0.0|100
0|2022-01-17|8613.0|0|0.0|100|189.0|0|0.0|100
