|dates|Bladen_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Bladen_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Bladen_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Bladen_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Bladen_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Bladen_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Bladen_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Bladen_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-08|5685.0|0|5685.0|0|95.0|0|0.0|100
0|2021-12-09|5702.0|0|5702.0|0|95.0|0|0.0|100
0|2021-12-10|5716.0|0|5716.0|0|95.0|0|0.0|100
0|2021-12-11|5716.0|0|5716.0|0|95.0|0|0.0|100
0|2021-12-12|5716.0|0|5716.0|0|95.0|0|0.0|100
0|2021-12-13|5738.0|0|5738.0|0|95.0|0|0.0|100
0|2021-12-14|5738.0|0|5740.0|0|95.0|0|0.0|100
0|2021-12-15|5749.0|0|5749.0|0|95.0|0|0.0|100
0|2021-12-16|5759.0|0|5759.0|0|95.0|0|0.0|100
0|2021-12-17|5772.0|0|5772.0|0|95.0|0|0.0|100
0|2021-12-18|5772.0|0|5772.0|0|95.0|0|0.0|100
0|2021-12-19|5772.0|0|5772.0|0|95.0|0|0.0|100
0|2021-12-20|5792.0|0|5792.0|0|96.0|0|0.0|100
0|2021-12-21|5797.0|0|5797.0|0|96.0|0|0.0|100
0|2021-12-22|5803.0|0|5803.0|0|96.0|0|0.0|100
0|2021-12-23|5803.0|0|5803.0|0|96.0|0|0.0|100
0|2021-12-24|5803.0|0|5803.0|0|96.0|0|0.0|100
0|2021-12-25|5803.0|0|5803.0|0|96.0|0|0.0|100
0|2021-12-26|5803.0|0|5803.0|0|96.0|0|0.0|100
0|2021-12-27|5803.0|0|5803.0|0|96.0|0|0.0|100
0|2021-12-28|5860.0|0|5860.0|0|96.0|0|0.0|100
0|2021-12-29|5883.0|0|5883.0|0|96.0|0|0.0|100
0|2021-12-30|5915.0|0|5915.0|0|98.0|0|0.0|100
0|2021-12-31|5915.0|0|5962.0|0|98.0|0|0.0|100
0|2022-01-01|5915.0|0|5962.0|0|98.0|0|0.0|100
0|2022-01-02|5915.0|0|5962.0|0|98.0|0|0.0|100
0|2022-01-03|6106.0|0|6106.0|0|98.0|0|0.0|100
0|2022-01-04|6131.0|0|6131.0|0|98.0|0|0.0|100
0|2022-01-05|6184.0|0|6184.0|0|99.0|0|0.0|100
0|2022-01-06|6246.0|0|6246.0|0|99.0|0|0.0|100
0|2022-01-07|6362.0|0|6362.0|0|99.0|0|0.0|100
0|2022-01-08|6362.0|0|6362.0|0|99.0|0|0.0|100
0|2022-01-09|6362.0|0|6362.0|0|99.0|0|0.0|100
0|2022-01-10|6513.0|0|6513.0|0|99.0|0|0.0|100
0|2022-01-11|6558.0|0|6558.0|0|99.0|0|0.0|100
0|2022-01-12|6604.0|0|6604.0|0|100.0|0|0.0|100
0|2022-01-13|6604.0|0|6836.0|0|100.0|0|0.0|100
0|2022-01-14|6995.0|0|6995.0|0|100.0|0|0.0|100
0|2022-01-15|6995.0|0|6995.0|0|100.0|0|0.0|100
0|2022-01-16|6995.0|0|6995.0|0|100.0|0|0.0|100
0|2022-01-17|6995.0|0|0.0|100|100.0|0|0.0|100
