|dates|Polk_Florida_UnitedStates.JHU_ConfirmedCases.data|Polk_Florida_UnitedStates.JHU_ConfirmedCases.missing|Polk_Florida_UnitedStates.NYT_ConfirmedCases.data|Polk_Florida_UnitedStates.NYT_ConfirmedCases.missing|Polk_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Polk_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Polk_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Polk_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|129243.0|0|128744.0|0|1387.0|0|0.0|100
0|2021-11-10|129243.0|0|128744.0|0|1387.0|0|0.0|100
0|2021-11-11|129243.0|0|128744.0|0|1387.0|0|0.0|100
0|2021-11-12|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-13|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-14|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-15|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-16|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-17|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-18|129651.0|0|129152.0|0|1387.0|0|0.0|100
0|2021-11-19|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-20|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-21|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-22|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-23|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-24|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-25|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-26|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-27|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-28|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-29|130013.0|0|129514.0|0|1387.0|0|0.0|100
0|2021-11-30|130322.0|0|129823.0|0|1387.0|0|0.0|100
0|2021-12-01|130322.0|0|129823.0|0|1387.0|0|0.0|100
0|2021-12-02|130322.0|0|129823.0|0|1387.0|0|0.0|100
0|2021-12-03|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-04|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-05|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-06|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-07|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-08|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-09|130665.0|0|130166.0|0|1387.0|0|0.0|100
0|2021-12-10|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-11|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-12|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-13|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-14|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-15|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-16|131041.0|0|130542.0|0|1387.0|0|0.0|100
0|2021-12-17|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-18|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-19|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-20|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-21|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-22|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-23|131518.0|0|131019.0|0|1387.0|0|0.0|100
0|2021-12-24|131518.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-25|133308.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-26|133308.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-27|133308.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-28|133308.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-29|133308.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-30|133308.0|0|132809.0|0|1387.0|0|0.0|100
0|2021-12-31|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-01|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-02|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-03|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-04|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-05|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-06|140899.0|0|140400.0|0|1387.0|0|0.0|100
0|2022-01-07|153418.0|0|152919.0|0|1387.0|0|0.0|100
0|2022-01-08|153418.0|0|152919.0|0|1387.0|0|0.0|100
0|2022-01-09|153418.0|0|152919.0|0|1387.0|0|0.0|100
0|2022-01-10|153418.0|0|152919.0|0|1387.0|0|0.0|100
0|2022-01-11|153418.0|0|152919.0|0|1387.0|0|0.0|100
0|2022-01-12|153418.0|0|152919.0|0|2534.0|0|0.0|100
0|2022-01-13|153418.0|0|152919.0|0|2534.0|0|0.0|100
0|2022-01-14|153418.0|0|167753.0|0|2534.0|0|0.0|100
0|2022-01-15|168252.0|0|167753.0|0|2534.0|0|0.0|100
0|2022-01-16|168252.0|0|167753.0|0|2534.0|0|0.0|100
0|2022-01-17|168252.0|0|0.0|100|2534.0|0|0.0|100
