|dates|Marshall_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Marshall_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Marshall_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Marshall_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|6793.0|0|6793.0|0|142.0|0|0.0|100
0|2021-12-13|6807.0|0|6807.0|0|142.0|0|0.0|100
0|2021-12-14|6807.0|0|6815.0|0|142.0|0|0.0|100
0|2021-12-15|6840.0|0|6840.0|0|142.0|0|0.0|100
0|2021-12-16|6871.0|0|6871.0|0|142.0|0|0.0|100
0|2021-12-17|6884.0|0|6884.0|0|142.0|0|0.0|100
0|2021-12-18|6884.0|0|6884.0|0|142.0|0|0.0|100
0|2021-12-19|6884.0|0|6884.0|0|142.0|0|0.0|100
0|2021-12-20|6905.0|0|6905.0|0|143.0|0|0.0|100
0|2021-12-21|6911.0|0|6911.0|0|144.0|0|0.0|100
0|2021-12-22|6921.0|0|6921.0|0|144.0|0|0.0|100
0|2021-12-23|6921.0|0|6921.0|0|144.0|0|0.0|100
0|2021-12-24|6921.0|0|6921.0|0|144.0|0|0.0|100
0|2021-12-25|6921.0|0|6921.0|0|144.0|0|0.0|100
0|2021-12-26|6921.0|0|6921.0|0|144.0|0|0.0|100
0|2021-12-27|7016.0|0|7016.0|0|144.0|0|0.0|100
0|2021-12-28|7061.0|0|7061.0|0|146.0|0|0.0|100
0|2021-12-29|7072.0|0|7072.0|0|147.0|0|0.0|100
0|2021-12-30|7144.0|0|7144.0|0|147.0|0|0.0|100
0|2021-12-31|7144.0|0|7144.0|0|147.0|0|0.0|100
0|2022-01-01|7144.0|0|7144.0|0|147.0|0|0.0|100
0|2022-01-02|7144.0|0|7144.0|0|147.0|0|0.0|100
0|2022-01-03|7364.0|0|7364.0|0|147.0|0|0.0|100
0|2022-01-04|7422.0|0|7422.0|0|147.0|0|0.0|100
0|2022-01-05|7481.0|0|7481.0|0|147.0|0|0.0|100
0|2022-01-06|7555.0|0|7555.0|0|149.0|0|0.0|100
0|2022-01-07|7600.0|0|7600.0|0|149.0|0|0.0|100
0|2022-01-08|7600.0|0|7600.0|0|149.0|0|0.0|100
0|2022-01-09|7600.0|0|7600.0|0|149.0|0|0.0|100
0|2022-01-10|7600.0|0|7693.0|0|149.0|0|0.0|100
0|2022-01-11|7842.0|0|7842.0|0|149.0|0|0.0|100
0|2022-01-12|7842.0|0|7875.0|0|149.0|0|0.0|100
0|2022-01-13|7842.0|0|8034.0|0|149.0|0|0.0|100
0|2022-01-14|8128.0|0|8128.0|0|150.0|0|0.0|100
0|2022-01-15|8128.0|0|8128.0|0|150.0|0|0.0|100
0|2022-01-16|8128.0|0|8128.0|0|150.0|0|0.0|100
0|2022-01-17|8128.0|0|0.0|100|150.0|0|0.0|100
