|dates|King_Texas_UnitedStates.JHU_ConfirmedCases.data|King_Texas_UnitedStates.JHU_ConfirmedCases.missing|King_Texas_UnitedStates.NYT_ConfirmedCases.data|King_Texas_UnitedStates.NYT_ConfirmedCases.missing|King_Texas_UnitedStates.JHU_ConfirmedDeaths.data|King_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|King_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|King_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-12|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-13|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-15|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-19|20.0|0|20.0|0|0.0|0|0.0|100
0|2021-11-20|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-22|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-23|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-25|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-27|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-28|21.0|0|21.0|0|0.0|0|0.0|100
0|2021-11-29|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-11-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-12-01|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-12-02|22.0|0|22.0|0|0.0|0|0.0|100
0|2021-12-03|23.0|0|23.0|0|0.0|0|0.0|100
0|2021-12-04|24.0|0|24.0|0|0.0|0|0.0|100
0|2021-12-05|24.0|0|24.0|0|0.0|0|0.0|100
0|2021-12-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2021-12-07|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-08|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-09|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-10|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-11|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-12|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-13|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-16|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-17|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-18|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-19|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-20|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-21|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-22|26.0|0|26.0|0|0.0|0|0.0|100
0|2021-12-23|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-24|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-25|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-26|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-28|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-30|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-12-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2022-01-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2022-01-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2022-01-03|28.0|0|28.0|0|0.0|0|0.0|100
0|2022-01-04|28.0|0|28.0|0|0.0|0|0.0|100
0|2022-01-05|28.0|0|28.0|0|0.0|0|0.0|100
0|2022-01-06|28.0|0|28.0|0|0.0|0|0.0|100
0|2022-01-07|28.0|0|28.0|0|0.0|0|0.0|100
0|2022-01-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2022-01-09|29.0|0|29.0|0|0.0|0|0.0|100
0|2022-01-10|30.0|0|30.0|0|0.0|0|0.0|100
0|2022-01-11|30.0|0|30.0|0|0.0|0|0.0|100
0|2022-01-12|30.0|0|30.0|0|0.0|0|0.0|100
0|2022-01-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2022-01-14|30.0|0|39.0|0|0.0|0|0.0|100
0|2022-01-15|39.0|0|39.0|0|0.0|0|0.0|100
0|2022-01-16|39.0|0|39.0|0|0.0|0|0.0|100
0|2022-01-17|39.0|0|0.0|100|0.0|0|0.0|100
