|dates|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Natchitoches_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Natchitoches_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|6540.0|0|6540.0|0|133.0|0|0.0|100
0|2021-10-18|6541.0|0|6541.0|0|133.0|0|0.0|100
0|2021-10-19|6542.0|0|6542.0|0|133.0|0|0.0|100
0|2021-10-20|6547.0|0|6547.0|0|133.0|0|0.0|100
0|2021-10-21|6550.0|0|6550.0|0|133.0|0|0.0|100
0|2021-10-22|6552.0|0|6552.0|0|133.0|0|0.0|100
0|2021-10-23|6552.0|0|6552.0|0|133.0|0|0.0|100
0|2021-10-24|6552.0|0|6552.0|0|133.0|0|0.0|100
0|2021-10-25|6568.0|0|6568.0|0|133.0|0|0.0|100
0|2021-10-26|6573.0|0|6573.0|0|133.0|0|0.0|100
0|2021-10-27|6580.0|0|6580.0|0|134.0|0|0.0|100
0|2021-10-28|6584.0|0|6584.0|0|135.0|0|0.0|100
0|2021-10-29|6586.0|0|6586.0|0|135.0|0|0.0|100
0|2021-10-30|6586.0|0|6586.0|0|135.0|0|0.0|100
0|2021-10-31|6586.0|0|6586.0|0|135.0|0|0.0|100
0|2021-11-01|6641.0|0|6641.0|0|135.0|0|0.0|100
0|2021-11-02|6645.0|0|6645.0|0|135.0|0|0.0|100
0|2021-11-03|6647.0|0|6647.0|0|135.0|0|0.0|100
0|2021-11-04|6652.0|0|6652.0|0|135.0|0|0.0|100
0|2021-11-05|6670.0|0|6670.0|0|135.0|0|0.0|100
0|2021-11-06|6670.0|0|6670.0|0|135.0|0|0.0|100
0|2021-11-07|6670.0|0|6670.0|0|135.0|0|0.0|100
0|2021-11-08|6676.0|0|6676.0|0|135.0|0|0.0|100
0|2021-11-09|6676.0|0|6676.0|0|135.0|0|0.0|100
0|2021-11-10|6682.0|0|6682.0|0|135.0|0|0.0|100
0|2021-11-11|6682.0|0|6682.0|0|135.0|0|0.0|100
0|2021-11-12|6687.0|0|6687.0|0|135.0|0|0.0|100
0|2021-11-13|6687.0|0|6687.0|0|135.0|0|0.0|100
0|2021-11-14|6687.0|0|6687.0|0|135.0|0|0.0|100
0|2021-11-15|6688.0|0|6688.0|0|135.0|0|0.0|100
0|2021-11-16|6693.0|0|6693.0|0|135.0|0|0.0|100
0|2021-11-17|6695.0|0|6695.0|0|135.0|0|0.0|100
0|2021-11-18|6698.0|0|6698.0|0|135.0|0|0.0|100
0|2021-11-19|6701.0|0|6701.0|0|136.0|0|0.0|100
0|2021-11-20|6701.0|0|6701.0|0|136.0|0|0.0|100
0|2021-11-21|6701.0|0|6701.0|0|136.0|0|0.0|100
0|2021-11-22|6706.0|0|6706.0|0|136.0|0|0.0|100
0|2021-11-23|6708.0|0|6708.0|0|137.0|0|0.0|100
0|2021-11-24|6710.0|0|6710.0|0|137.0|0|0.0|100
0|2021-11-25|6710.0|0|6710.0|0|137.0|0|0.0|100
0|2021-11-26|6710.0|0|6710.0|0|137.0|0|0.0|100
0|2021-11-27|6710.0|0|6710.0|0|137.0|0|0.0|100
0|2021-11-28|6710.0|0|6710.0|0|137.0|0|0.0|100
0|2021-11-29|6711.0|0|6711.0|0|137.0|0|0.0|100
0|2021-11-30|6720.0|0|6720.0|0|137.0|0|0.0|100
0|2021-12-01|6731.0|0|6731.0|0|137.0|0|0.0|100
0|2021-12-02|6734.0|0|6734.0|0|137.0|0|0.0|100
0|2021-12-03|6742.0|0|6742.0|0|137.0|0|0.0|100
0|2021-12-04|6742.0|0|6742.0|0|137.0|0|0.0|100
0|2021-12-05|6742.0|0|6742.0|0|137.0|0|0.0|100
0|2021-12-06|6753.0|0|6753.0|0|137.0|0|0.0|100
0|2021-12-07|6756.0|0|6756.0|0|137.0|0|0.0|100
0|2021-12-08|6765.0|0|6765.0|0|137.0|0|0.0|100
0|2021-12-09|6775.0|0|6775.0|0|137.0|0|0.0|100
0|2021-12-10|6783.0|0|6783.0|0|137.0|0|0.0|100
0|2021-12-11|6783.0|0|6783.0|0|137.0|0|0.0|100
0|2021-12-12|6783.0|0|6783.0|0|137.0|0|0.0|100
0|2021-12-13|6788.0|0|6788.0|0|137.0|0|0.0|100
0|2021-12-14|6788.0|0|6791.0|0|137.0|0|0.0|100
0|2021-12-15|6795.0|0|6795.0|0|137.0|0|0.0|100
0|2021-12-16|6809.0|0|6809.0|0|137.0|0|0.0|100
0|2021-12-17|6823.0|0|6823.0|0|137.0|0|0.0|100
0|2021-12-18|6823.0|0|6823.0|0|137.0|0|0.0|100
0|2021-12-19|6823.0|0|6823.0|0|137.0|0|0.0|100
0|2021-12-20|6842.0|0|6842.0|0|137.0|0|0.0|100
0|2021-12-21|6847.0|0|6847.0|0|137.0|0|0.0|100
0|2021-12-22|6868.0|0|6868.0|0|137.0|0|0.0|100
0|2021-12-23|6888.0|0|6888.0|0|139.0|0|0.0|100
0|2021-12-24|6888.0|0|6888.0|0|139.0|0|0.0|100
0|2021-12-25|6888.0|0|6888.0|0|139.0|0|0.0|100
0|2021-12-26|6888.0|0|6888.0|0|139.0|0|0.0|100
0|2021-12-27|6957.0|0|6957.0|0|139.0|0|0.0|100
0|2021-12-28|6977.0|0|6977.0|0|139.0|0|0.0|100
0|2021-12-29|7116.0|0|7116.0|0|139.0|0|0.0|100
0|2021-12-30|7222.0|0|7222.0|0|139.0|0|0.0|100
0|2021-12-31|7222.0|0|7222.0|0|139.0|0|0.0|100
0|2022-01-01|7222.0|0|7222.0|0|139.0|0|0.0|100
0|2022-01-02|7222.0|0|7222.0|0|139.0|0|0.0|100
0|2022-01-03|7418.0|0|7418.0|0|140.0|0|0.0|100
