|dates|Boone_Missouri_UnitedStates.BLS_EmployedPopulation.data|Boone_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Boone_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Boone_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Boone_Missouri_UnitedStates.BLS_UnemploymentRate.data|Boone_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Boone_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Boone_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-11-27|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-11-28|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-11-29|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-11-30|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-01|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-02|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-03|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-04|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-05|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-06|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-07|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-08|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-09|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-10|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-11|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-12|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-13|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-14|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-15|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-16|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-17|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-18|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-19|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-20|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-21|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-22|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-23|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-24|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-25|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-26|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-27|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-28|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-29|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-30|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2021-12-31|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-01|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-02|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-03|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-04|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-05|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-06|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-07|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-08|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-09|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-10|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-11|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-12|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-13|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-14|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-15|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-16|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
0|2022-01-17|95754.0|0|3050.0|0|3.086919557912635|0|98804.0|0
