|dates|Rock_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Rock_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Rock_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Rock_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Rock_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Rock_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Rock_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Rock_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-29|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-11-30|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-01|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-02|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-03|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-04|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-05|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-06|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-07|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-08|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-09|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-10|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-11|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-12|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-13|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-14|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-15|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-16|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-17|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-18|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-19|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-20|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-21|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-22|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-23|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-24|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-25|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-26|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-27|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-28|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-29|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-30|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2021-12-31|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-01|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-02|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-03|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-04|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-05|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-06|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-07|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-08|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-09|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-10|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-11|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-12|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-13|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-14|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-15|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-16|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
0|2022-01-17|82339.0|0|4104.0|0|4.747637171315202|0|86443.0|0
