|dates|Huron_Michigan_UnitedStates.AveragePrecipitationTotal.data|Huron_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Huron_Michigan_UnitedStates.AveragePrecipitation.data|Huron_Michigan_UnitedStates.AveragePrecipitation.missing|Huron_Michigan_UnitedStates.AverageWindDirection.data|Huron_Michigan_UnitedStates.AverageWindDirection.missing|Huron_Michigan_UnitedStates.AverageWindSpeed.data|Huron_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-11-26|0.0|0|0.0|0|311.4791666666667|0|11.614583333333334|0
0|2021-11-27|0.0|0|0.0|0|81.01041666666667|0|1.9375|0
0|2021-11-28|0.0|0|0.0|0|237.39583333333334|0|6.770833333333333|0
0|2021-11-29|0.0|0|0.0|0|219.6875|0|5.166666666666667|0
0|2021-11-30|0.0|0|0.0|0|215.10416666666666|0|7.739583333333333|0
0|2021-12-01|0.0|0|0.0|0|159.89583333333334|0|6.864583333333333|0
0|2021-12-02|0.0|0|0.0|0|275.3125|0|14.5|0
0|2021-12-03|0.0|0|0.0|0|181.45833333333334|0|3.125|0
0|2021-12-04|0.0|0|0.0|0|270.9375|0|9.53125|0
0|2021-12-05|0.0|0|0.0|0|99.47916666666667|0|4.770833333333333|0
0|2021-12-06|0.0|0|0.0|0|258.4895833333333|0|14.947916666666666|0
0|2021-12-07|0.0|0|0.0|0|232.34375|0|8.34375|0
0|2021-12-08|0.0|0|0.0|0|200.52083333333334|0|6.53125|0
0|2021-12-09|0.0|0|0.0|0|100.46875|0|5.557291666666667|0
0|2021-12-10|0.0|0|0.0|0|109.11458333333333|0|3.8854166666666665|0
0|2021-12-11|0.0|0|0.0|0|227.08333333333334|0|18.395833333333332|0
0|2021-12-12|0.0|0|0.0|0|263.3333333333333|0|13.854166666666666|0
0|2021-12-13|0.0|0|0.0|0|220.20833333333334|0|11.197916666666666|0
0|2021-12-14|0.0|0|0.0|0|79.6875|0|4.135416666666667|0
0|2021-12-15|0.0|0|0.0|0|169.0625|0|12.666666666666666|0
0|2021-12-16|0.0|0|0.0|0|231.66666666666666|0|22.604166666666668|0
0|2021-12-17|0.0|0|0.0|0|197.60416666666666|0|8.0625|0
0|2021-12-18|0.0|0|0.0|0|98.75|0|6.385416666666667|0
0|2021-12-19|0.0|0|0.0|0|225.9375|0|6.145833333333333|0
0|2021-12-20|0.0|0|0.0|0|231.04166666666666|0|12.9375|0
0|2021-12-21|0.0|0|0.0|0|154.6875|0|8.822916666666666|0
0|2021-12-22|0.0|0|0.0|0|291.25|0|14.322916666666666|0
0|2021-12-23|0.0|0|0.0|0|129.6875|0|6.296875|0
0|2021-12-24|0.0|0|0.0|0|135.10416666666666|0|6.0625|0
0|2021-12-25|0.0|0|0.0|0|241.14583333333334|0|5.729166666666667|0
0|2021-12-26|0.0|0|0.0|0|166.66666666666666|0|4.145833333333333|0
0|2021-12-27|0.0|0|0.0|0|142.60416666666666|0|7.958333333333333|0
0|2021-12-28|0.0|0|0.0|0|181.97916666666666|0|7.46875|0
0|2021-12-29|0.0|0|0.0|0|193.64583333333334|0|6.3125|0
0|2021-12-30|0.0|0|0.0|0|118.22916666666667|0|2.8541666666666665|0
0|2021-12-31|0.0|0|0.0|0|141.66666666666666|0|4.322916666666667|0
0|2022-01-01|0.0|0|0.0|0|39.375|0|11.666666666666666|0
0|2022-01-02|0.0|0|0.0|0|191.45833333333334|0|9.989583333333334|0
0|2022-01-03|0.0|0|0.0|0|172.44791666666666|0|6.302083333333333|0
0|2022-01-04|0.0|0|0.0|0|194.32291666666666|0|10.270833333333334|0
0|2022-01-05|0.0|0|0.0|0|219.16666666666666|0|16.3125|0
0|2022-01-06|0.0|0|0.0|0|268.2291666666667|0|6.614583333333333|0
0|2022-01-07|0.0|0|0.0|0|217.39583333333334|0|5.947916666666667|0
0|2022-01-08|0.0|0|0.0|0|149.27083333333334|0|10.65625|0
0|2022-01-09|0.0|0|0.0|0|268.3333333333333|0|14.78125|0
0|2022-01-10|0.0|0|0.0|0|287.9166666666667|0|13.708333333333334|0
0|2022-01-11|0.0|0|0.0|0|221.66666666666666|0|13.15625|0
0|2022-01-12|0.0|0|0.0|0|203.22916666666666|0|7.291666666666667|0
0|2022-01-13|0.0|0|0.0|0|96.97916666666667|0|3.1145833333333335|0
0|2022-01-14|0.0|0|0.0|0|69.375|0|11.916666666666666|0
0|2022-01-15|0.0|0|0.0|0|49.791666666666664|0|5.666666666666667|0
0|2022-01-16|0.0|0|0.0|0|47.5|0|1.09375|0
0|2022-01-17|0.0|0|0.0|0|298.9583333333333|0|11.0|0
