|dates|Sangamon_Illinois_UnitedStates.BLS_EmployedPopulation.data|Sangamon_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Sangamon_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Sangamon_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Sangamon_Illinois_UnitedStates.BLS_UnemploymentRate.data|Sangamon_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Sangamon_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Sangamon_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-18|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-19|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-20|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-21|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-22|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-23|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-24|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-25|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-26|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-27|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-28|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-29|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-30|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-10-31|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-01|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-02|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-03|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-04|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-05|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-06|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-07|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-08|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-09|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-10|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-11|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-12|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-13|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-14|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-15|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-16|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-17|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-18|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-19|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-20|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-21|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-22|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-23|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-24|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-25|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-26|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-27|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-28|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-29|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-11-30|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-01|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-02|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-03|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-04|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-05|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-06|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-07|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-08|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-09|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-10|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-11|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-12|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-13|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-14|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-15|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-16|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-17|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-18|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-19|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-20|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-21|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
